Orthogroup	Ihof_TRX
OG0001312	Ihof_6957
OG0001312	Ihof_9328
OG0001313	Ihof_6852
OG0001314	Ihof_4921
OG0001315	Ihof_6989
OG0001315	Ihof_7305
OG0001316	Ihof_5715
OG0001317	Ihof_4263
OG0001317	Ihof_989
OG0001319	Ihof_2695
OG0001319	Ihof_7372
OG0001319	Ihof_8996
OG0001320	Ihof_10066
OG0001320	Ihof_5802
OG0001321	Ihof_2219
OG0001321	Ihof_3454
OG0001324	Ihof_372
OG0001324	Ihof_6951
OG0001325	Ihof_1939
OG0001326	Ihof_10336
OG0001326	Ihof_8389
OG0001327	Ihof_6271
OG0001328	Ihof_607
OG0001329	Ihof_1333
OG0001329	Ihof_3531
OG0001329	Ihof_3969
OG0001329	Ihof_3970
OG0001329	Ihof_3971
OG0001330	Ihof_3311
OG0001331	Ihof_3524
OG0001331	Ihof_9308
OG0001332	Ihof_8962
OG0001333	Ihof_10084
OG0001333	Ihof_6337
OG0001334	Ihof_2611
OG0001334	Ihof_8459
OG0001335	Ihof_2057
OG0001335	Ihof_5901
OG0001335	Ihof_8887
OG0001336	Ihof_8678
OG0001337	Ihof_9750
OG0001339	Ihof_7471
OG0001340	Ihof_8297
OG0001341	Ihof_5304
OG0001341	Ihof_7634
OG0001342	Ihof_3700
OG0001342	Ihof_4116
OG0001342	Ihof_5259
OG0001360	Ihof_6101
OG0001360	Ihof_9238
OG0001360	Ihof_9496
OG0001363	Ihof_1015
OG0001363	Ihof_8039
OG0001365	Ihof_4928
OG0001365	Ihof_8357
OG0001366	Ihof_1169
OG0001366	Ihof_1952
OG0001367	Ihof_1141
OG0001367	Ihof_5228
OG0001367	Ihof_6390
OG0001368	Ihof_7734
OG0001368	Ihof_8126
OG0001368	Ihof_973
OG0001369	Ihof_5511
OG0001370	Ihof_5117
OG0001371	Ihof_6651
OG0001373	Ihof_269
OG0001373	Ihof_4456
OG0001373	Ihof_4966
OG0001373	Ihof_8146
OG0001374	Ihof_9353
OG0001375	Ihof_1851
OG0001375	Ihof_3122
OG0001376	Ihof_960
OG0001377	Ihof_2617
OG0001377	Ihof_7246
OG0001379	Ihof_8097
OG0001380	Ihof_2544
OG0001380	Ihof_3919
OG0001382	Ihof_6567
OG0001383	Ihof_2554
OG0001383	Ihof_3653
OG0001384	Ihof_1928
OG0001384	Ihof_2715
OG0001384	Ihof_4998
OG0001385	Ihof_118
OG0001385	Ihof_5873
OG0001385	Ihof_6469
OG0001385	Ihof_8376
OG0001386	Ihof_7111
OG0001387	Ihof_701
OG0001389	Ihof_2162
OG0001389	Ihof_8027
OG0001389	Ihof_88
OG0001390	Ihof_9129
OG0001392	Ihof_6986
OG0001392	Ihof_8712
OG0001393	Ihof_1134
OG0001393	Ihof_1143
OG0001393	Ihof_748
OG0001393	Ihof_8134
OG0001394	Ihof_2936
OG0001394	Ihof_6751
OG0001395	Ihof_7140
OG0001396	Ihof_5257
OG0001396	Ihof_9190
OG0001400	Ihof_10332
OG0001402	Ihof_152
OG0001402	Ihof_6523
OG0001403	Ihof_6831
OG0001404	Ihof_3002
OG0001406	Ihof_147
OG0001407	Ihof_2109
OG0001407	Ihof_9526
OG0001408	Ihof_4094
OG0001408	Ihof_9699
OG0001410	Ihof_9715
OG0001410	Ihof_9716
OG0001410	Ihof_9869
OG0001411	Ihof_107
OG0001411	Ihof_2680
OG0001413	Ihof_10645
OG0001413	Ihof_3272
OG0001414	Ihof_1841
OG0001415	Ihof_1426
OG0001417	Ihof_4781
OG0001418	Ihof_2631
OG0001419	Ihof_6185
OG0001419	Ihof_7013
OG0001422	Ihof_6212
OG0001434	Ihof_2122
OG0001437	Ihof_5203
OG0001437	Ihof_9557
OG0001437	Ihof_9558
OG0001438	Ihof_4985
OG0001442	Ihof_9515
OG0001443	Ihof_3041
OG0001443	Ihof_5455
OG0001446	Ihof_8139
OG0001447	Ihof_6031
OG0001447	Ihof_7760
OG0001448	Ihof_5632
OG0001448	Ihof_7424
OG0001449	Ihof_1232
OG0001449	Ihof_3841
OG0001449	Ihof_9142
OG0001450	Ihof_5199
OG0001450	Ihof_5202
OG0001452	Ihof_9323
OG0001454	Ihof_2487
OG0001455	Ihof_821
OG0001457	Ihof_1914
OG0001457	Ihof_3255
OG0001457	Ihof_3608
OG0001457	Ihof_3788
OG0001458	Ihof_4948
OG0001458	Ihof_5474
OG0001460	Ihof_5339
OG0001460	Ihof_9043
OG0001461	Ihof_4515
OG0001461	Ihof_4696
OG0001461	Ihof_7715
OG0001462	Ihof_2592
OG0001463	Ihof_6705
OG0001463	Ihof_8083
OG0001464	Ihof_6533
OG0001464	Ihof_7525
OG0001464	Ihof_9550
OG0001467	Ihof_4570
OG0001467	Ihof_8719
OG0001471	Ihof_3485
OG0001471	Ihof_5175
OG0001471	Ihof_6147
OG0001472	Ihof_53
OG0001472	Ihof_707
OG0001472	Ihof_8316
OG0001473	Ihof_3236
OG0001473	Ihof_6171
OG0001475	Ihof_10679
OG0001475	Ihof_9509
OG0001476	Ihof_5908
OG0001477	Ihof_6060
OG0001479	Ihof_2535
OG0001480	Ihof_3738
OG0001481	Ihof_7363
OG0001481	Ihof_9670
OG0001482	Ihof_9447
OG0001483	Ihof_1806
OG0001483	Ihof_2249
OG0001484	Ihof_10058
OG0001484	Ihof_3146
OG0001486	Ihof_5956
OG0001487	Ihof_1843
OG0001487	Ihof_319
OG0001487	Ihof_686
OG0001487	Ihof_9616
OG0001488	Ihof_6656
OG0001490	Ihof_521
OG0001491	Ihof_6964
OG0001491	Ihof_9272
OG0001501	Ihof_5550
OG0001501	Ihof_8127
OG0001503	Ihof_4607
OG0001506	Ihof_7979
OG0001506	Ihof_8622
OG0001507	Ihof_5525
OG0001507	Ihof_9377
OG0001511	Ihof_3160
OG0001511	Ihof_5042
OG0001513	Ihof_4375
OG0001514	Ihof_3600
OG0001515	Ihof_6863
OG0001516	Ihof_8943
OG0001517	Ihof_8513
OG0001518	Ihof_10293
OG0001518	Ihof_6942
OG0001519	Ihof_5775
OG0001520	Ihof_7132
OG0001521	Ihof_2354
OG0001521	Ihof_4627
OG0001522	Ihof_1487
OG0001523	Ihof_9544
OG0001524	Ihof_10184
OG0001525	Ihof_1361
OG0001525	Ihof_2337
OG0001526	Ihof_4908
OG0001526	Ihof_6817
OG0001527	Ihof_9470
OG0001529	Ihof_954
OG0001531	Ihof_2458
OG0001531	Ihof_4599
OG0001531	Ihof_6362
OG0001532	Ihof_9886
OG0001532	Ihof_9887
OG0001534	Ihof_1555
OG0001534	Ihof_848
OG0001535	Ihof_4550
OG0001535	Ihof_6684
OG0001537	Ihof_3388
OG0001540	Ihof_9358
OG0001542	Ihof_5397
OG0001543	Ihof_5330
OG0001543	Ihof_8664
OG0001544	Ihof_1157
OG0001546	Ihof_6924
OG0001547	Ihof_2649
OG0001547	Ihof_4687
OG0001549	Ihof_7997
OG0001550	Ihof_10717
OG0001551	Ihof_3972
OG0001552	Ihof_2547
OG0001552	Ihof_7834
OG0001553	Ihof_7286
OG0001554	Ihof_9952
OG0001555	Ihof_4152
OG0001558	Ihof_9433
OG0001558	Ihof_9821
OG0001559	Ihof_7133
OG0001560	Ihof_197
OG0001560	Ihof_324
OG0001560	Ihof_5412
OG0001560	Ihof_6007
OG0001560	Ihof_6017
OG0001560	Ihof_8948
OG0001561	Ihof_3420
OG0001561	Ihof_7941
OG0001562	Ihof_1981
OG0001562	Ihof_513
OG0001562	Ihof_675
OG0001564	Ihof_5975
OG0001564	Ihof_691
OG0001564	Ihof_710
OG0001565	Ihof_7310
OG0001565	Ihof_8270
OG0001566	Ihof_2347
OG0001567	Ihof_1525
OG0001567	Ihof_5183
OG0001569	Ihof_6994
OG0001570	Ihof_702
OG0001570	Ihof_758
OG0001570	Ihof_8615
OG0001572	Ihof_3007
OG0001572	Ihof_8479
OG0001573	Ihof_6443
OG0001573	Ihof_8261
OG0001574	Ihof_5966
OG0001574	Ihof_6086
OG0001576	Ihof_10523
OG0001576	Ihof_4733
OG0001577	Ihof_3368
OG0001577	Ihof_6405
OG0001577	Ihof_8031
OG0001578	Ihof_3184
OG0001583	Ihof_9248
OG0001585	Ihof_4002
OG0001585	Ihof_5085
OG0001606	Ihof_6891
OG0001607	Ihof_8273
OG0001607	Ihof_9605
OG0001608	Ihof_5870
OG0001608	Ihof_9304
OG0001610	Ihof_10384
OG0001610	Ihof_539
OG0001611	Ihof_6068
OG0001613	Ihof_1254
OG0001614	Ihof_7146
OG0001615	Ihof_10624
OG0001615	Ihof_7386
OG0001616	Ihof_10057
OG0001617	Ihof_4896
OG0001617	Ihof_9666
OG0001618	Ihof_10045
OG0001618	Ihof_5773
OG0001619	Ihof_1802
OG0001620	Ihof_2717
OG0001620	Ihof_8348
OG0001621	Ihof_318
OG0001621	Ihof_3376
OG0001621	Ihof_4310
OG0001622	Ihof_771
OG0001622	Ihof_9379
OG0001623	Ihof_4285
OG0001624	Ihof_3663
OG0001625	Ihof_6155
OG0001628	Ihof_8465
OG0001629	Ihof_6419
OG0001631	Ihof_3241
OG0001631	Ihof_3479
OG0001632	Ihof_7849
OG0001633	Ihof_314
OG0001635	Ihof_9082
OG0001636	Ihof_3181
OG0001637	Ihof_1675
OG0001639	Ihof_1385
OG0001639	Ihof_4267
OG0001640	Ihof_2073
OG0001641	Ihof_1076
OG0001641	Ihof_7973
OG0001642	Ihof_7545
OG0001644	Ihof_5910
OG0001646	Ihof_5487
OG0001646	Ihof_6432
OG0001647	Ihof_6046
OG0001649	Ihof_2853
OG0001650	Ihof_2529
OG0001650	Ihof_5912
OG0001652	Ihof_4749
OG0001653	Ihof_10537
OG0001653	Ihof_2629
OG0001653	Ihof_7318
OG0001654	Ihof_8288
OG0001654	Ihof_8289
OG0001655	Ihof_1880
OG0001655	Ihof_2323
OG0001655	Ihof_5693
OG0001657	Ihof_8847
OG0001658	Ihof_7373
OG0001658	Ihof_7374
OG0001659	Ihof_579
OG0001660	Ihof_2285
OG0001660	Ihof_2491
OG0001660	Ihof_7721
OG0001661	Ihof_2692
OG0001661	Ihof_4408
OG0001662	Ihof_4892
OG0001663	Ihof_2949
OG0001663	Ihof_6811
OG0001663	Ihof_9409
OG0001664	Ihof_1317
OG0001665	Ihof_2576
OG0001665	Ihof_6996
OG0001666	Ihof_8025
OG0001666	Ihof_8163
OG0001667	Ihof_2406
OG0001667	Ihof_357
OG0001678	Ihof_2034
OG0001678	Ihof_5950
OG0001679	Ihof_4207
OG0001679	Ihof_6588
OG0001680	Ihof_3218
OG0001680	Ihof_5195
OG0001681	Ihof_1244
OG0001684	Ihof_10627
OG0001684	Ihof_3033
OG0001684	Ihof_5469
OG0001686	Ihof_9892
OG0001691	Ihof_6325
OG0001694	Ihof_2614
OG0001695	Ihof_10051
OG0001696	Ihof_7294
OG0001697	Ihof_3090
OG0001697	Ihof_9449
OG0001698	Ihof_10248
OG0001698	Ihof_8638
OG0001699	Ihof_9218
OG0001700	Ihof_3634
OG0001700	Ihof_7138
OG0001701	Ihof_2007
OG0001703	Ihof_10642
OG0001703	Ihof_2000
OG0001704	Ihof_5995
OG0001706	Ihof_2434
OG0001707	Ihof_9907
OG0001708	Ihof_211
OG0001709	Ihof_129
OG0001711	Ihof_6886
OG0001712	Ihof_3178
OG0001712	Ihof_4410
OG0001712	Ihof_5177
OG0001713	Ihof_2013
OG0001715	Ihof_1462
OG0001715	Ihof_3157
OG0001715	Ihof_7162
OG0001715	Ihof_7475
OG0001716	Ihof_3732
OG0001717	Ihof_6630
OG0001718	Ihof_417
OG0001719	Ihof_4822
OG0001719	Ihof_7110
OG0001720	Ihof_3225
OG0001720	Ihof_3799
OG0001721	Ihof_4839
OG0001721	Ihof_9835
OG0001722	Ihof_9879
OG0001723	Ihof_1676
OG0001724	Ihof_4438
OG0001724	Ihof_9108
OG0001725	Ihof_9877
OG0001727	Ihof_4954
OG0001727	Ihof_9201
OG0001728	Ihof_10252
OG0001729	Ihof_3228
OG0001729	Ihof_3692
OG0001729	Ihof_3848
OG0001730	Ihof_3540
OG0001731	Ihof_1795
OG0001731	Ihof_1934
OG0001731	Ihof_6938
OG0001732	Ihof_1607
OG0001734	Ihof_5396
OG0001735	Ihof_7460
OG0001737	Ihof_280
OG0001737	Ihof_298
OG0001737	Ihof_3881
OG0001737	Ihof_7754
OG0001738	Ihof_1482
OG0001738	Ihof_9991
OG0001739	Ihof_565
OG0001739	Ihof_7903
OG0001739	Ihof_8790
OG0001740	Ihof_5041
OG0001740	Ihof_9259
OG0001741	Ihof_27
OG0001741	Ihof_3284
OG0001741	Ihof_8757
OG0001742	Ihof_5421
OG0001744	Ihof_10172
OG0001745	Ihof_2915
OG0001745	Ihof_307
OG0001746	Ihof_4795
OG0001747	Ihof_1091
OG0001747	Ihof_1876
OG0001747	Ihof_3260
OG0001748	Ihof_618
OG0001749	Ihof_2072
OG0001749	Ihof_6324
OG0001750	Ihof_1041
OG0001752	Ihof_2549
OG0001753	Ihof_4979
OG0001753	Ihof_7716
OG0001754	Ihof_10680
OG0001780	Ihof_3104
OG0001780	Ihof_3325
OG0001780	Ihof_6373
OG0001780	Ihof_827
OG0001781	Ihof_1847
OG0001786	Ihof_5405
OG0001786	Ihof_7106
OG0001786	Ihof_938
OG0001787	Ihof_6196
OG0001788	Ihof_1017
OG0001788	Ihof_7176
OG0001789	Ihof_3797
OG0001789	Ihof_4182
OG0001790	Ihof_7619
OG0001790	Ihof_7620
OG0001791	Ihof_2708
OG0001791	Ihof_2710
OG0001791	Ihof_2711
OG0001791	Ihof_2712
OG0001792	Ihof_1861
OG0001792	Ihof_5570
OG0001795	Ihof_8763
OG0001795	Ihof_8894
OG0001796	Ihof_3671
OG0001796	Ihof_5212
OG0001796	Ihof_7812
OG0001798	Ihof_5697
OG0001799	Ihof_2804
OG0001799	Ihof_6871
OG0001800	Ihof_6593
OG0001801	Ihof_9862
OG0001802	Ihof_10651
OG0001803	Ihof_1491
OG0001803	Ihof_3473
OG0001804	Ihof_10392
OG0001805	Ihof_334
OG0001805	Ihof_6754
OG0001805	Ihof_7212
OG0001806	Ihof_538
OG0001806	Ihof_624
OG0001807	Ihof_1196
OG0001807	Ihof_1846
OG0001808	Ihof_1601
OG0001808	Ihof_9083
OG0001809	Ihof_3037
OG0001810	Ihof_8709
OG0001811	Ihof_2450
OG0001812	Ihof_749
OG0001812	Ihof_8266
OG0001813	Ihof_9140
OG0001814	Ihof_3931
OG0001814	Ihof_4772
OG0001815	Ihof_10495
OG0001815	Ihof_8627
OG0001816	Ihof_10595
OG0001817	Ihof_10519
OG0001817	Ihof_1341
OG0001819	Ihof_2604
OG0001819	Ihof_5476
OG0001820	Ihof_7010
OG0001821	Ihof_3913
OG0001821	Ihof_5502
OG0001821	Ihof_7489
OG0001822	Ihof_5500
OG0001822	Ihof_6482
OG0001823	Ihof_8326
OG0001824	Ihof_1805
OG0001825	Ihof_1047
OG0001825	Ihof_8345
OG0001826	Ihof_6979
OG0001827	Ihof_3491
OG0001827	Ihof_6723
OG0001828	Ihof_2744
OG0001828	Ihof_8035
OG0001829	Ihof_2641
OG0001829	Ihof_8519
OG0001830	Ihof_6789
OG0001831	Ihof_5153
OG0001832	Ihof_7931
OG0001833	Ihof_2762
OG0001833	Ihof_7438
OG0001835	Ihof_1411
OG0001835	Ihof_4670
OG0001836	Ihof_8412
OG0001837	Ihof_367
OG0001837	Ihof_8874
OG0001838	Ihof_6084
OG0001839	Ihof_1946
OG0001840	Ihof_8630
OG0001844	Ihof_4543
OG0001845	Ihof_4951
OG0001845	Ihof_802
OG0001846	Ihof_9267
OG0001847	Ihof_5252
OG0001848	Ihof_10121
OG0001848	Ihof_10462
OG0001849	Ihof_2065
OG0001849	Ihof_3536
OG0001849	Ihof_8079
OG0001850	Ihof_5541
OG0001851	Ihof_2148
OG0001851	Ihof_3953
OG0001851	Ihof_4297
OG0001851	Ihof_8650
OG0001852	Ihof_5150
OG0001853	Ihof_3385
OG0001855	Ihof_6653
OG0001856	Ihof_8235
OG0001857	Ihof_1011
OG0001858	Ihof_6058
OG0001859	Ihof_3371
OG0001861	Ihof_8279
OG0001862	Ihof_238
OG0001862	Ihof_5188
OG0001862	Ihof_7554
OG0001863	Ihof_1127
OG0001863	Ihof_9395
OG0001864	Ihof_7381
OG0001865	Ihof_3805
OG0001865	Ihof_9538
OG0001866	Ihof_8212
OG0001867	Ihof_2752
OG0001867	Ihof_5137
OG0001867	Ihof_5138
OG0001868	Ihof_6218
OG0001868	Ihof_652
OG0001868	Ihof_7499
OG0001869	Ihof_2386
OG0001873	Ihof_4609
OG0001874	Ihof_9986
OG0001891	Ihof_6543
OG0001892	Ihof_263
OG0001892	Ihof_3795
OG0001895	Ihof_9858
OG0001898	Ihof_650
OG0001900	Ihof_8203
OG0001901	Ihof_8751
OG0001902	Ihof_3705
OG0001904	Ihof_10322
OG0001906	Ihof_1700
OG0001906	Ihof_7687
OG0001906	Ihof_9018
OG0001908	Ihof_6240
OG0001909	Ihof_2299
OG0001913	Ihof_2905
OG0001914	Ihof_6658
OG0001915	Ihof_5666
OG0001915	Ihof_9559
OG0001916	Ihof_2540
OG0001916	Ihof_3652
OG0001916	Ihof_9071
OG0001918	Ihof_3424
OG0001918	Ihof_5581
OG0001920	Ihof_2946
OG0001920	Ihof_8365
OG0001921	Ihof_1519
OG0001922	Ihof_10556
OG0001923	Ihof_6361
OG0001923	Ihof_67
OG0001923	Ihof_8032
OG0001923	Ihof_9718
OG0001924	Ihof_2740
OG0001926	Ihof_8910
OG0001927	Ihof_340
OG0001927	Ihof_4838
OG0001928	Ihof_1948
OG0001929	Ihof_10120
OG0001929	Ihof_604
OG0001930	Ihof_9786
OG0001931	Ihof_1614
OG0001931	Ihof_2696
OG0001932	Ihof_9317
OG0001932	Ihof_9434
OG0001933	Ihof_10348
OG0001933	Ihof_653
OG0001934	Ihof_3706
OG0001934	Ihof_776
OG0001935	Ihof_6177
OG0001936	Ihof_5077
OG0001936	Ihof_6662
OG0001936	Ihof_7096
OG0001937	Ihof_4612
OG0001937	Ihof_6383
OG0001937	Ihof_6763
OG0001938	Ihof_2618
OG0001939	Ihof_7256
OG0001939	Ihof_8200
OG0001940	Ihof_8311
OG0001940	Ihof_8312
OG0001941	Ihof_5226
OG0001941	Ihof_7115
OG0001942	Ihof_816
OG0001943	Ihof_8167
OG0001945	Ihof_9720
OG0001946	Ihof_7242
OG0001946	Ihof_9802
OG0001947	Ihof_1916
OG0001948	Ihof_5597
OG0001949	Ihof_7590
OG0001950	Ihof_9535
OG0001951	Ihof_2384
OG0001951	Ihof_862
OG0001952	Ihof_10360
OG0001952	Ihof_1567
OG0001952	Ihof_9645
OG0001953	Ihof_10580
OG0001954	Ihof_8396
OG0001954	Ihof_8399
OG0001955	Ihof_10046
OG0001956	Ihof_3770
OG0001959	Ihof_8444
OG0001960	Ihof_404
OG0001960	Ihof_9542
OG0001961	Ihof_279
OG0001961	Ihof_4983
OG0001962	Ihof_9276
OG0001963	Ihof_2332
OG0001964	Ihof_5574
OG0001966	Ihof_6893
OG0001967	Ihof_5416
OG0001968	Ihof_6685
OG0001970	Ihof_1472
OG0001970	Ihof_4282
OG0001971	Ihof_1201
OG0001971	Ihof_1641
OG0001972	Ihof_1751
OG0001972	Ihof_9032
OG0001973	Ihof_2792
OG0001973	Ihof_4114
OG0001973	Ihof_4115
OG0001973	Ihof_7613
OG0001974	Ihof_1164
OG0001976	Ihof_9683
OG0001977	Ihof_9294
OG0001978	Ihof_7870
OG0001979	Ihof_8374
OG0001979	Ihof_8470
OG0001980	Ihof_1061
OG0001980	Ihof_8475
OG0001981	Ihof_5282
OG0001982	Ihof_5364
OG0001982	Ihof_7433
OG0001985	Ihof_5309
OG0001986	Ihof_5444
OG0001987	Ihof_5242
OG0001988	Ihof_8334
OG0001988	Ihof_9812
OG0001989	Ihof_10017
OG0001990	Ihof_8805
OG0001991	Ihof_8321
OG0001992	Ihof_1862
OG0001993	Ihof_584
OG0001993	Ihof_8689
OG0001994	Ihof_10370
OG0001995	Ihof_8832
OG0001996	Ihof_5514
OG0001997	Ihof_4883
OG0001997	Ihof_5576
OG0001997	Ihof_7128
OG0001998	Ihof_4209
OG0001999	Ihof_1081
OG0001999	Ihof_5390
OG0002000	Ihof_1285
OG0002000	Ihof_3
OG0002000	Ihof_3299
OG0002000	Ihof_8055
OG0002002	Ihof_399
OG0002004	Ihof_4441
OG0002004	Ihof_5957
OG0002018	Ihof_7045
OG0002018	Ihof_7355
OG0002020	Ihof_9922
OG0002023	Ihof_6820
OG0002025	Ihof_1915
OG0002025	Ihof_2310
OG0002025	Ihof_7783
OG0002026	Ihof_3549
OG0002026	Ihof_6302
OG0002026	Ihof_7295
OG0002026	Ihof_8838
OG0002027	Ihof_1311
OG0002028	Ihof_10420
OG0002028	Ihof_4572
OG0002029	Ihof_10405
OG0002029	Ihof_217
OG0002029	Ihof_2417
OG0002029	Ihof_9694
OG0002030	Ihof_7976
OG0002033	Ihof_3352
OG0002037	Ihof_8441
OG0002038	Ihof_8269
OG0002039	Ihof_1126
OG0002039	Ihof_617
OG0002039	Ihof_7043
OG0002040	Ihof_6985
OG0002041	Ihof_1593
OG0002043	Ihof_5145
OG0002045	Ihof_4145
OG0002046	Ihof_5289
OG0002047	Ihof_5111
OG0002048	Ihof_8048
OG0002050	Ihof_6073
OG0002051	Ihof_9592
OG0002051	Ihof_9593
OG0002052	Ihof_8939
OG0002053	Ihof_6787
OG0002054	Ihof_8014
OG0002058	Ihof_244
OG0002058	Ihof_8621
OG0002060	Ihof_2454
OG0002060	Ihof_9655
OG0002061	Ihof_7267
OG0002062	Ihof_2279
OG0002063	Ihof_101
OG0002063	Ihof_2358
OG0002064	Ihof_2889
OG0002064	Ihof_4403
OG0002064	Ihof_7200
OG0002065	Ihof_7143
OG0002066	Ihof_6319
OG0002067	Ihof_5024
OG0002068	Ihof_105
OG0002068	Ihof_2056
OG0002068	Ihof_4708
OG0002069	Ihof_692
OG0002072	Ihof_3597
OG0002073	Ihof_10414
OG0002073	Ihof_4729
OG0002073	Ihof_9184
OG0002075	Ihof_8041
OG0002076	Ihof_577
OG0002076	Ihof_9841
OG0002077	Ihof_1942
OG0002078	Ihof_1071
OG0002078	Ihof_5999
OG0002079	Ihof_3633
OG0002080	Ihof_189
OG0002081	Ihof_7399
OG0002082	Ihof_4404
OG0002082	Ihof_757
OG0002083	Ihof_9582
OG0002084	Ihof_9901
OG0002085	Ihof_4856
OG0002085	Ihof_7527
OG0002086	Ihof_1113
OG0002087	Ihof_5920
OG0002088	Ihof_10086
OG0002089	Ihof_7670
OG0002090	Ihof_10697
OG0002092	Ihof_3468
OG0002094	Ihof_257
OG0002094	Ihof_4538
OG0002094	Ihof_8553
OG0002095	Ihof_10032
OG0002095	Ihof_1493
OG0002095	Ihof_1494
OG0002095	Ihof_5711
OG0002096	Ihof_6215
OG0002098	Ihof_10365
OG0002100	Ihof_11
OG0002100	Ihof_1694
OG0002103	Ihof_7149
OG0002106	Ihof_9452
OG0002108	Ihof_1305
OG0002108	Ihof_5942
OG0002110	Ihof_7574
OG0002112	Ihof_2784
OG0002113	Ihof_4088
OG0002113	Ihof_6003
OG0002113	Ihof_7101
OG0002114	Ihof_5126
OG0002116	Ihof_10049
OG0002116	Ihof_10674
OG0002116	Ihof_5877
OG0002117	Ihof_7202
OG0002119	Ihof_10098
OG0002120	Ihof_2594
OG0002121	Ihof_3877
OG0002122	Ihof_3215
OG0002123	Ihof_3895
OG0002124	Ihof_3395
OG0002124	Ihof_9517
OG0002124	Ihof_9585
OG0002124	Ihof_9856
OG0002125	Ihof_4562
OG0002125	Ihof_9971
OG0002126	Ihof_7859
OG0002127	Ihof_1652
OG0002128	Ihof_9629
OG0002129	Ihof_2501
OG0002130	Ihof_5315
OG0002131	Ihof_6014
OG0002131	Ihof_7710
OG0002135	Ihof_1689
OG0002136	Ihof_8717
OG0002137	Ihof_7547
OG0002138	Ihof_9011
OG0002158	Ihof_2754
OG0002159	Ihof_9310
OG0002159	Ihof_9822
OG0002160	Ihof_8564
OG0002161	Ihof_3192
OG0002161	Ihof_3193
OG0002161	Ihof_9489
OG0002164	Ihof_6217
OG0002166	Ihof_6904
OG0002167	Ihof_7671
OG0002173	Ihof_1959
OG0002173	Ihof_6614
OG0002173	Ihof_6615
OG0002174	Ihof_10317
OG0002175	Ihof_3028
OG0002175	Ihof_3466
OG0002177	Ihof_8718
OG0002178	Ihof_1191
OG0002178	Ihof_3426
OG0002179	Ihof_5841
OG0002180	Ihof_4429
OG0002182	Ihof_1702
OG0002183	Ihof_2917
OG0002184	Ihof_10551
OG0002185	Ihof_5391
OG0002186	Ihof_9662
OG0002187	Ihof_3507
OG0002188	Ihof_5627
OG0002188	Ihof_6195
OG0002189	Ihof_4578
OG0002189	Ihof_5973
OG0002192	Ihof_8862
OG0002193	Ihof_2130
OG0002194	Ihof_1920
OG0002194	Ihof_4864
OG0002195	Ihof_9213
OG0002196	Ihof_2789
OG0002197	Ihof_1917
OG0002197	Ihof_3855
OG0002197	Ihof_5905
OG0002198	Ihof_2492
OG0002198	Ihof_5154
OG0002199	Ihof_4706
OG0002200	Ihof_8182
OG0002202	Ihof_1178
OG0002202	Ihof_8524
OG0002204	Ihof_7221
OG0002205	Ihof_3462
OG0002205	Ihof_7866
OG0002206	Ihof_2674
OG0002206	Ihof_3742
OG0002207	Ihof_10330
OG0002208	Ihof_162
OG0002208	Ihof_5929
OG0002210	Ihof_3156
OG0002210	Ihof_7314
OG0002212	Ihof_3015
OG0002213	Ihof_941
OG0002214	Ihof_4588
OG0002214	Ihof_4828
OG0002214	Ihof_5103
OG0002215	Ihof_1270
OG0002215	Ihof_271
OG0002215	Ihof_9998
OG0002218	Ihof_1338
OG0002220	Ihof_7693
OG0002221	Ihof_1365
OG0002221	Ihof_7119
OG0002223	Ihof_10536
OG0002223	Ihof_4652
OG0002224	Ihof_6992
OG0002225	Ihof_10158
OG0002226	Ihof_1550
OG0002227	Ihof_3132
OG0002228	Ihof_9274
OG0002229	Ihof_4442
OG0002230	Ihof_1326
OG0002230	Ihof_1508
OG0002231	Ihof_7788
OG0002231	Ihof_8136
OG0002232	Ihof_10345
OG0002233	Ihof_9101
OG0002233	Ihof_9102
OG0002234	Ihof_2534
OG0002235	Ihof_9133
OG0002235	Ihof_9790
OG0002236	Ihof_3543
OG0002237	Ihof_1360
OG0002238	Ihof_5529
OG0002238	Ihof_7199
OG0002238	Ihof_7993
OG0002239	Ihof_2755
OG0002241	Ihof_4504
OG0002242	Ihof_6764
OG0002243	Ihof_7856
OG0002244	Ihof_1074
OG0002244	Ihof_5846
OG0002244	Ihof_9709
OG0002245	Ihof_3366
OG0002246	Ihof_4628
OG0002247	Ihof_4942
OG0002247	Ihof_5829
OG0002250	Ihof_2774
OG0002250	Ihof_3831
OG0002251	Ihof_4695
OG0002251	Ihof_48
OG0002251	Ihof_5317
OG0002252	Ihof_3303
OG0002253	Ihof_9045
OG0002254	Ihof_7393
OG0002255	Ihof_260
OG0002255	Ihof_5240
OG0002256	Ihof_9216
OG0002266	Ihof_1107
OG0002266	Ihof_4668
OG0002267	Ihof_7974
OG0002267	Ihof_9737
OG0002282	Ihof_7822
OG0002292	Ihof_2996
OG0002293	Ihof_10463
OG0002294	Ihof_3257
OG0002294	Ihof_7109
OG0002297	Ihof_1947
OG0002300	Ihof_1466
OG0002301	Ihof_4866
OG0002302	Ihof_5602
OG0002302	Ihof_970
OG0002303	Ihof_6644
OG0002304	Ihof_10381
OG0002305	Ihof_1775
OG0002308	Ihof_7543
OG0002310	Ihof_8991
OG0002311	Ihof_5890
OG0002312	Ihof_9951
OG0002313	Ihof_5272
OG0002314	Ihof_6385
