Orthogroup	Clim_TRX
OG0002028	Clim_g4179
OG0002029	Clim_g5429
OG0002030	Clim_g2655
OG0002031	Clim_g677
OG0002032	Clim_g2664
OG0002033	Clim_g2443
OG0002037	Clim_g1137
OG0002038	Clim_g3294
OG0002040	Clim_g474
OG0002041	Clim_g2793
OG0002043	Clim_g3595
OG0002045	Clim_g3947
OG0002045	Clim_g4251
OG0002046	Clim_g6940
OG0002047	Clim_g1076
OG0002048	Clim_g211
OG0002048	Clim_g6077
OG0002050	Clim_g3074
OG0002052	Clim_g3515
OG0002053	Clim_g854
OG0002054	Clim_g1745
OG0002057	Clim_g4848
OG0002058	Clim_g3938
OG0002059	Clim_g3682
OG0002059	Clim_g702
OG0002059	Clim_g954
OG0002060	Clim_g3293
OG0002061	Clim_g5552
OG0002063	Clim_g4328
OG0002065	Clim_g6570
OG0002066	Clim_g4326
OG0002067	Clim_g254
OG0002068	Clim_g3033
OG0002069	Clim_g4900
OG0002072	Clim_g5043
OG0002073	Clim_g1248
OG0002075	Clim_g335
OG0002076	Clim_g6521
OG0002077	Clim_g1368
OG0002077	Clim_g5854
OG0002078	Clim_g1861
OG0002079	Clim_g1857
OG0002080	Clim_g546
OG0002081	Clim_g3963
OG0002082	Clim_g2062
OG0002083	Clim_g3526
OG0002084	Clim_g3183
OG0002085	Clim_g2727
OG0002086	Clim_g3713
OG0002087	Clim_g5890
OG0002088	Clim_g2322
OG0002089	Clim_g101
OG0002089	Clim_g4351
OG0002090	Clim_g2696
OG0002091	Clim_g129
OG0002092	Clim_g285
OG0002094	Clim_g215
OG0002095	Clim_g1682
OG0002096	Clim_g3901
OG0002098	Clim_g171
OG0002100	Clim_g2438
OG0002103	Clim_g2149
OG0002105	Clim_g2103
OG0002106	Clim_g6230
OG0002108	Clim_g1522
OG0002110	Clim_g3176
OG0002112	Clim_g3307
OG0002113	Clim_g5315
OG0002114	Clim_g2386
OG0002115	Clim_g6023
OG0002116	Clim_g5219
OG0002117	Clim_g3071
OG0002118	Clim_g4317
OG0002119	Clim_g2842
OG0002120	Clim_g2830
OG0002121	Clim_g1737
OG0002122	Clim_g4190
OG0002123	Clim_g2420
OG0002124	Clim_g3439
OG0002125	Clim_g2773
OG0002126	Clim_g1618
OG0002127	Clim_g6003
OG0002127	Clim_g6004
OG0002128	Clim_g4346
OG0002129	Clim_g6565
OG0002130	Clim_g3957
OG0002131	Clim_g1044
OG0002131	Clim_g624
OG0002135	Clim_g6183
OG0002136	Clim_g4300
OG0002137	Clim_g2661
OG0002138	Clim_g6820
OG0002158	Clim_g57
OG0002159	Clim_g3462
OG0002164	Clim_g151
OG0002166	Clim_g3942
OG0002167	Clim_g6560
OG0002170	Clim_g4162
OG0002170	Clim_g5884
OG0002170	Clim_g6787
OG0002170	Clim_g6788
OG0002170	Clim_g6789
OG0002172	Clim_g6252
OG0002173	Clim_g439
OG0002174	Clim_g1717
OG0002175	Clim_g5602
OG0002176	Clim_g6299
OG0002176	Clim_g6652
OG0002178	Clim_g1520
OG0002179	Clim_g2013
OG0002180	Clim_g5113
OG0002182	Clim_g3049
OG0002183	Clim_g2826
OG0002185	Clim_g6681
OG0002186	Clim_g4869
OG0002187	Clim_g2273
OG0002189	Clim_g1866
OG0002190	Clim_g2718
OG0002190	Clim_g4531
OG0002191	Clim_g5343
OG0002192	Clim_g468
OG0002193	Clim_g2799
OG0002194	Clim_g2330
OG0002195	Clim_g4368
OG0002196	Clim_g3509
OG0002197	Clim_g3516
OG0002198	Clim_g6736
OG0002199	Clim_g4543
OG0002202	Clim_g2527
OG0002202	Clim_g2887
OG0002204	Clim_g125
OG0002205	Clim_g5735
OG0002206	Clim_g2294
OG0002207	Clim_g538
OG0002208	Clim_g5924
OG0002210	Clim_g6878
OG0002213	Clim_g2006
OG0002214	Clim_g6046
OG0002215	Clim_g4614
OG0002216	Clim_g4985
OG0002216	Clim_g5298
OG0002218	Clim_g5125
OG0002220	Clim_g2167
OG0002223	Clim_g1812
OG0002224	Clim_g2755
OG0002225	Clim_g3548
OG0002226	Clim_g2058
OG0002227	Clim_g4602
OG0002227	Clim_g6831
OG0002228	Clim_g5335
OG0002229	Clim_g2353
OG0002230	Clim_g328
OG0002231	Clim_g5651
OG0002232	Clim_g2015
OG0002233	Clim_g4428
OG0002234	Clim_g1887
OG0002235	Clim_g3661
OG0002236	Clim_g4199
OG0002237	Clim_g623
OG0002238	Clim_g4347
OG0002239	Clim_g6076
OG0002240	Clim_g4822
OG0002241	Clim_g1543
OG0002242	Clim_g1638
OG0002243	Clim_g3834
OG0002245	Clim_g3874
OG0002247	Clim_g3780
OG0002249	Clim_g4681
OG0002250	Clim_g4195
OG0002251	Clim_g2595
OG0002252	Clim_g926
OG0002253	Clim_g2678
OG0002254	Clim_g2251
OG0002255	Clim_g2739
OG0002256	Clim_g2158
OG0002258	Clim_g658
OG0002266	Clim_g5285
OG0002267	Clim_g1807
OG0002267	Clim_g1834
OG0002282	Clim_g2125
OG0002284	Clim_g3756
OG0002291	Clim_g4786
OG0002292	Clim_g6635
OG0002293	Clim_g2115
OG0002295	Clim_g6624
OG0002297	Clim_g4385
OG0002298	Clim_g3612
OG0002300	Clim_g4446
OG0002301	Clim_g6603
OG0002303	Clim_g4477
OG0002304	Clim_g3986
OG0002305	Clim_g3546
OG0002310	Clim_g3618
OG0002311	Clim_g2783
OG0002313	Clim_g1938
OG0002314	Clim_g5070
OG0002315	Clim_g1623
OG0002317	Clim_g4059
OG0002318	Clim_g869
OG0002320	Clim_g5657
OG0002323	Clim_g4715
OG0002324	Clim_g6067
OG0002325	Clim_g1727
OG0002326	Clim_g3924
OG0002327	Clim_g4029
OG0002328	Clim_g2517
OG0002329	Clim_g1168
OG0002331	Clim_g3119
OG0002332	Clim_g6390
OG0002332	Clim_g6391
OG0002333	Clim_g4135
OG0002336	Clim_g3853
OG0002338	Clim_g2459
OG0002339	Clim_g1397
OG0002340	Clim_g1987
OG0002341	Clim_g936
OG0002342	Clim_g401
OG0002343	Clim_g589
OG0002344	Clim_g10
OG0002345	Clim_g5156
OG0002345	Clim_g6481
OG0002347	Clim_g7019
OG0002348	Clim_g3603
OG0002349	Clim_g5770
OG0002350	Clim_g4142
OG0002351	Clim_g6328
OG0002353	Clim_g4473
OG0002354	Clim_g2832
OG0002355	Clim_g781
OG0002357	Clim_g3703
OG0002359	Clim_g4834
OG0002361	Clim_g1460
OG0002362	Clim_g5297
OG0002363	Clim_g3678
OG0002364	Clim_g2419
OG0002367	Clim_g863
OG0002368	Clim_g3215
OG0002370	Clim_g2876
OG0002371	Clim_g3910
OG0002372	Clim_g921
OG0002374	Clim_g3716
OG0002375	Clim_g6714
OG0002376	Clim_g307
OG0002377	Clim_g5994
OG0002379	Clim_g72
OG0002380	Clim_g4994
OG0002381	Clim_g719
OG0002383	Clim_g1526
OG0002384	Clim_g2688
OG0002387	Clim_g5810
OG0002388	Clim_g6975
OG0002390	Clim_g229
OG0002391	Clim_g1464
OG0002392	Clim_g1097
OG0002394	Clim_g1107
OG0002396	Clim_g5976
OG0002397	Clim_g2956
OG0002399	Clim_g5349
OG0002400	Clim_g5480
OG0002401	Clim_g742
OG0002424	Clim_g2238
OG0002424	Clim_g2239
OG0002424	Clim_g2240
OG0002424	Clim_g6699
OG0002428	Clim_g3697
OG0002429	Clim_g3534
OG0002430	Clim_g3174
OG0002435	Clim_g6144
OG0002436	Clim_g1274
OG0002440	Clim_g4773
OG0002442	Clim_g2900
OG0002443	Clim_g2429
OG0002444	Clim_g488
OG0002445	Clim_g117
OG0002445	Clim_g6600
OG0002447	Clim_g5627
OG0002448	Clim_g353
OG0002449	Clim_g5360
OG0002450	Clim_g3696
OG0002451	Clim_g28
OG0002452	Clim_g2056
OG0002453	Clim_g996
OG0002456	Clim_g5629
OG0002457	Clim_g230
OG0002459	Clim_g1960
OG0002461	Clim_g467
OG0002462	Clim_g1084
OG0002463	Clim_g6670
OG0002464	Clim_g2190
OG0002465	Clim_g2222
OG0002467	Clim_g2509
OG0002468	Clim_g6487
OG0002469	Clim_g1312
OG0002470	Clim_g4397
OG0002471	Clim_g1292
OG0002472	Clim_g219
OG0002473	Clim_g6443
OG0002475	Clim_g1351
OG0002476	Clim_g748
OG0002477	Clim_g4138
OG0002478	Clim_g2939
OG0002479	Clim_g2249
OG0002480	Clim_g6383
OG0002481	Clim_g876
OG0002482	Clim_g4662
OG0002483	Clim_g3373
OG0002485	Clim_g3994
OG0002487	Clim_g1651
OG0002489	Clim_g2883
OG0002491	Clim_g2002
OG0002493	Clim_g1700
OG0002494	Clim_g3627
OG0002495	Clim_g5281
OG0002496	Clim_g5584
OG0002497	Clim_g1672
OG0002498	Clim_g5782
OG0002499	Clim_g3791
OG0002500	Clim_g1637
OG0002502	Clim_g2877
OG0002503	Clim_g5834
OG0002506	Clim_g5419
OG0002507	Clim_g778
OG0002508	Clim_g6596
OG0002509	Clim_g533
OG0002510	Clim_g3722
OG0002511	Clim_g4413
OG0002514	Clim_g5799
OG0002515	Clim_g6447
OG0002516	Clim_g312
OG0002517	Clim_g2586
OG0002518	Clim_g134
OG0002519	Clim_g255
OG0002520	Clim_g1381
OG0002521	Clim_g2157
OG0002522	Clim_g1641
OG0002522	Clim_g238
OG0002523	Clim_g5913
OG0002525	Clim_g3525
OG0002526	Clim_g2458
OG0002527	Clim_g4847
OG0002529	Clim_g1102
OG0002530	Clim_g3270
OG0002531	Clim_g4797
OG0002532	Clim_g242
OG0002533	Clim_g3274
OG0002534	Clim_g4661
OG0002536	Clim_g6767
OG0002538	Clim_g6171
OG0002539	Clim_g1184
OG0002540	Clim_g6503
OG0002541	Clim_g222
OG0002542	Clim_g6471
OG0002546	Clim_g6623
OG0002547	Clim_g2076
OG0002549	Clim_g6440
OG0002550	Clim_g3291
OG0002551	Clim_g4331
OG0002552	Clim_g3887
OG0002554	Clim_g1176
OG0002556	Clim_g5995
OG0002560	Clim_g3608
OG0002585	Clim_g3301
OG0002586	Clim_g1327
OG0002587	Clim_g2759
OG0002588	Clim_g5267
OG0002588	Clim_g5268
OG0002596	Clim_g1713
OG0002597	Clim_g1149
OG0002599	Clim_g403
OG0002600	Clim_g2253
OG0002601	Clim_g3990
OG0002604	Clim_g5147
OG0002605	Clim_g1144
OG0002606	Clim_g404
OG0002607	Clim_g2991
OG0002608	Clim_g6057
OG0002609	Clim_g1177
OG0002610	Clim_g886
OG0002611	Clim_g6574
OG0002612	Clim_g498
OG0002613	Clim_g6837
OG0002614	Clim_g6382
OG0002615	Clim_g5958
OG0002618	Clim_g2137
OG0002619	Clim_g169
OG0002620	Clim_g935
OG0002621	Clim_g6442
OG0002622	Clim_g6121
OG0002624	Clim_g4929
OG0002626	Clim_g1101
OG0002627	Clim_g5083
OG0002628	Clim_g3653
OG0002629	Clim_g1299
OG0002629	Clim_g573
OG0002630	Clim_g1715
OG0002633	Clim_g1286
OG0002634	Clim_g4480
OG0002635	Clim_g4340
OG0002636	Clim_g1882
OG0002637	Clim_g511
OG0002639	Clim_g2809
OG0002644	Clim_g820
OG0002645	Clim_g1264
OG0002646	Clim_g6956
OG0002647	Clim_g526
OG0002649	Clim_g4267
OG0002652	Clim_g1273
OG0002653	Clim_g4643
OG0002655	Clim_g1845
OG0002658	Clim_g1295
OG0002659	Clim_g1738
OG0002660	Clim_g2432
OG0002661	Clim_g554
OG0002662	Clim_g3154
OG0002664	Clim_g6676
OG0002665	Clim_g3864
OG0002667	Clim_g5694
OG0002669	Clim_g1164
OG0002669	Clim_g2650
OG0002670	Clim_g420
OG0002674	Clim_g803
OG0002675	Clim_g5091
OG0002676	Clim_g6139
OG0002677	Clim_g5715
OG0002678	Clim_g3082
OG0002679	Clim_g302
OG0002680	Clim_g720
OG0002681	Clim_g6909
OG0002682	Clim_g3859
OG0002683	Clim_g6169
OG0002684	Clim_g144
OG0002685	Clim_g3881
OG0002685	Clim_g5679
OG0002686	Clim_g6357
OG0002688	Clim_g1337
OG0002689	Clim_g4223
OG0002691	Clim_g3883
OG0002692	Clim_g5232
OG0002694	Clim_g4211
OG0002695	Clim_g5134
OG0002696	Clim_g361
OG0002697	Clim_g866
OG0002698	Clim_g534
OG0002699	Clim_g5178
OG0002700	Clim_g1461
OG0002701	Clim_g3520
OG0002703	Clim_g2612
OG0002705	Clim_g6096
OG0002707	Clim_g1854
OG0002711	Clim_g1581
OG0002712	Clim_g1683
OG0002714	Clim_g4030
OG0002715	Clim_g1820
OG0002717	Clim_g4611
OG0002718	Clim_g4279
OG0002719	Clim_g5507
OG0002721	Clim_g6220
OG0002722	Clim_g3635
OG0002724	Clim_g5736
OG0002725	Clim_g859
OG0002726	Clim_g2583
OG0002727	Clim_g875
OG0002728	Clim_g721
OG0002729	Clim_g1035
OG0002730	Clim_g5130
OG0002731	Clim_g3598
OG0002732	Clim_g2775
OG0002733	Clim_g5379
OG0002734	Clim_g1221
OG0002735	Clim_g6628
OG0002737	Clim_g4980
OG0002738	Clim_g6872
OG0002739	Clim_g798
OG0002740	Clim_g4333
OG0002742	Clim_g726
OG0002743	Clim_g3094
OG0002744	Clim_g5170
OG0002744	Clim_g5503
OG0002748	Clim_g836
OG0002750	Clim_g355
OG0002751	Clim_g3081
OG0002772	Clim_g5227
OG0002773	Clim_g889
OG0002774	Clim_g6804
OG0002778	Clim_g2898
OG0002784	Clim_g3657
OG0002786	Clim_g5437
OG0002787	Clim_g407
OG0002788	Clim_g3773
OG0002789	Clim_g5206
OG0002790	Clim_g873
OG0002791	Clim_g5187
OG0002792	Clim_g3184
OG0002793	Clim_g3876
OG0002794	Clim_g1721
OG0002796	Clim_g5454
OG0002798	Clim_g5833
OG0002799	Clim_g3086
OG0002801	Clim_g3699
OG0002803	Clim_g759
OG0002805	Clim_g2405
OG0002806	Clim_g75
OG0002807	Clim_g2771
OG0002808	Clim_g2235
OG0002809	Clim_g6629
OG0002811	Clim_g5768
OG0002813	Clim_g6734
OG0002814	Clim_g2142
OG0002815	Clim_g70
OG0002816	Clim_g4069
OG0002816	Clim_g6523
OG0002817	Clim_g3789
OG0002818	Clim_g437
OG0002819	Clim_g1328
OG0002820	Clim_g3347
OG0002822	Clim_g2567
OG0002823	Clim_g4962
OG0002824	Clim_g894
OG0002825	Clim_g5677
OG0002829	Clim_g3541
OG0002830	Clim_g1819
OG0002831	Clim_g4155
OG0002832	Clim_g2987
OG0002833	Clim_g3873
OG0002835	Clim_g121
OG0002836	Clim_g2083
OG0002837	Clim_g2932
OG0002839	Clim_g2346
OG0002840	Clim_g2531
OG0002841	Clim_g5309
OG0002842	Clim_g2313
OG0002843	Clim_g1419
OG0002845	Clim_g767
OG0002846	Clim_g5192
OG0002847	Clim_g44
OG0002848	Clim_g5821
OG0002850	Clim_g435
OG0002851	Clim_g3914
OG0002852	Clim_g2403
OG0002854	Clim_g4638
OG0002855	Clim_g227
OG0002856	Clim_g1252
OG0002857	Clim_g1086
OG0002858	Clim_g1958
OG0002859	Clim_g3366
OG0002860	Clim_g1646
OG0002861	Clim_g6414
OG0002863	Clim_g3749
OG0002864	Clim_g4278
OG0002866	Clim_g4214
OG0002867	Clim_g1195
OG0002868	Clim_g2454
OG0002869	Clim_g2646
OG0002870	Clim_g2584
OG0002871	Clim_g4198
OG0002872	Clim_g3431
OG0002873	Clim_g4635
OG0002874	Clim_g5851
OG0002876	Clim_g918
OG0002877	Clim_g2007
OG0002879	Clim_g2050
OG0002880	Clim_g6879
OG0002881	Clim_g3555
OG0002883	Clim_g2262
OG0002884	Clim_g2835
OG0002887	Clim_g4824
OG0002888	Clim_g413
OG0002889	Clim_g729
OG0002890	Clim_g6043
OG0002892	Clim_g2620
OG0002893	Clim_g5359
OG0002897	Clim_g6182
OG0002898	Clim_g1597
OG0002899	Clim_g6510
OG0002900	Clim_g570
OG0002901	Clim_g4667
OG0002902	Clim_g3818
OG0002904	Clim_g3793
OG0002906	Clim_g6062
OG0002907	Clim_g4884
OG0002909	Clim_g5180
OG0002911	Clim_g2540
OG0002912	Clim_g4152
OG0002914	Clim_g1308
OG0002916	Clim_g2967
OG0002917	Clim_g4249
OG0002918	Clim_g370
OG0002919	Clim_g991
OG0002920	Clim_g294
OG0002921	Clim_g5734
OG0002922	Clim_g6959
OG0002923	Clim_g350
OG0002925	Clim_g3442
OG0002926	Clim_g983
OG0002928	Clim_g4738
OG0002929	Clim_g2529
OG0002930	Clim_g3877
OG0002931	Clim_g1941
OG0002932	Clim_g2211
OG0002934	Clim_g2100
OG0002935	Clim_g1981
OG0002937	Clim_g3831
OG0002939	Clim_g2717
OG0002943	Clim_g5020
OG0002945	Clim_g340
OG0002947	Clim_g1665
OG0002950	Clim_g1650
OG0002953	Clim_g885
OG0002953	Clim_g989
OG0002956	Clim_g2635
OG0002985	Clim_g5659
OG0002987	Clim_g5
OG0002990	Clim_g4197
OG0002991	Clim_g3706
OG0002992	Clim_g5672
OG0003004	Clim_g2593
OG0003007	Clim_g3488
OG0003008	Clim_g4604
OG0003009	Clim_g1023
OG0003010	Clim_g5903
OG0003011	Clim_g6034
OG0003012	Clim_g5692
OG0003013	Clim_g1238
OG0003015	Clim_g594
OG0003016	Clim_g1293
OG0003017	Clim_g1189
OG0003018	Clim_g1917
OG0003019	Clim_g4146
OG0003021	Clim_g938
OG0003022	Clim_g1394
OG0003023	Clim_g732
OG0003024	Clim_g2388
OG0003024	Clim_g4416
OG0003026	Clim_g5899
OG0003027	Clim_g864
OG0003028	Clim_g2383
OG0003029	Clim_g4583
OG0003030	Clim_g3098
OG0003031	Clim_g2941
OG0003032	Clim_g2647
OG0003033	Clim_g3590
OG0003035	Clim_g4896
OG0003036	Clim_g4166
OG0003037	Clim_g6258
OG0003038	Clim_g6173
OG0003039	Clim_g3591
OG0003040	Clim_g2715
OG0003041	Clim_g1229
OG0003041	Clim_g3739
OG0003043	Clim_g2895
OG0003044	Clim_g3872
OG0003047	Clim_g6446
OG0003048	Clim_g4940
OG0003051	Clim_g4745
OG0003052	Clim_g5656
OG0003053	Clim_g4025
OG0003054	Clim_g1380
OG0003055	Clim_g4760
OG0003057	Clim_g6724
OG0003058	Clim_g1599
OG0003060	Clim_g5409
OG0003062	Clim_g5596
OG0003063	Clim_g671
OG0003064	Clim_g6636
OG0003066	Clim_g4926
OG0003067	Clim_g6123
OG0003069	Clim_g4503
OG0003069	Clim_g4717
OG0003072	Clim_g323
OG0003073	Clim_g545
OG0003074	Clim_g5350
OG0003075	Clim_g3460
OG0003077	Clim_g2878
OG0003078	Clim_g6095
OG0003079	Clim_g3852
OG0003080	Clim_g4052
OG0003081	Clim_g6438
OG0003082	Clim_g5868
OG0003084	Clim_g310
OG0003085	Clim_g1544
OG0003086	Clim_g780
OG0003087	Clim_g2072
OG0003089	Clim_g197
OG0003090	Clim_g2972
OG0003091	Clim_g1916
OG0003092	Clim_g6175
OG0003094	Clim_g1291
OG0003097	Clim_g2047
OG0003098	Clim_g6677
OG0003099	Clim_g317
OG0003100	Clim_g2130
OG0003101	Clim_g376
OG0003102	Clim_g1976
OG0003103	Clim_g569
OG0003104	Clim_g3838
OG0003105	Clim_g5581
OG0003106	Clim_g3459
OG0003107	Clim_g2315
OG0003108	Clim_g1127
OG0003108	Clim_g4905
OG0003109	Clim_g888
OG0003110	Clim_g6662
OG0003111	Clim_g3751
OG0003112	Clim_g127
OG0003113	Clim_g2075
OG0003114	Clim_g1231
OG0003115	Clim_g2884
OG0003116	Clim_g3056
OG0003117	Clim_g1828
OG0003118	Clim_g3797
OG0003119	Clim_g751
OG0003120	Clim_g3243
OG0003122	Clim_g2143
OG0003123	Clim_g6928
OG0003125	Clim_g2943
OG0003126	Clim_g1200
OG0003127	Clim_g5465
OG0003128	Clim_g647
OG0003129	Clim_g3569
OG0003130	Clim_g356
OG0003131	Clim_g3406
OG0003132	Clim_g2659
OG0003133	Clim_g3299
OG0003134	Clim_g2214
OG0003135	Clim_g6296
OG0003136	Clim_g977
OG0003137	Clim_g4556
OG0003138	Clim_g7028
OG0003139	Clim_g1928
OG0003140	Clim_g213
OG0003142	Clim_g1967
OG0003143	Clim_g5364
OG0003145	Clim_g2305
OG0003146	Clim_g5956
OG0003147	Clim_g5968
OG0003148	Clim_g4984
OG0003149	Clim_g1003
OG0003149	Clim_g3332
OG0003150	Clim_g6239
OG0003151	Clim_g6744
OG0003152	Clim_g4104
OG0003154	Clim_g1653
OG0003156	Clim_g6056
OG0003157	Clim_g5673
OG0003159	Clim_g6832
OG0003160	Clim_g5150
OG0003161	Clim_g3311
OG0003161	Clim_g5592
OG0003162	Clim_g6286
OG0003164	Clim_g2069
OG0003169	Clim_g2129
OG0003170	Clim_g4606
OG0003172	Clim_g5348
OG0003173	Clim_g2474
OG0003174	Clim_g1281
OG0003176	Clim_g2676
OG0003179	Clim_g1071
OG0003179	Clim_g790
OG0003180	Clim_g1047
OG0003180	Clim_g1582
OG0003181	Clim_g2372
OG0003182	Clim_g2792
OG0003183	Clim_g19
OG0003185	Clim_g884
OG0003186	Clim_g5491
OG0003186	Clim_g6626
OG0003188	Clim_g5882
OG0003190	Clim_g2888
OG0003195	Clim_g4043
OG0003195	Clim_g5926
OG0003195	Clim_g7043
OG0003224	Clim_g1261
OG0003226	Clim_g1489
OG0003227	Clim_g1676
OG0003228	Clim_g4673
OG0003229	Clim_g6337
OG0003230	Clim_g6732
OG0003233	Clim_g5238
OG0003235	Clim_g1839
OG0003237	Clim_g2533
OG0003238	Clim_g665
OG0003239	Clim_g1513
OG0003240	Clim_g2055
OG0003241	Clim_g3175
OG0003243	Clim_g891
OG0003244	Clim_g2928
OG0003245	Clim_g2433
OG0003246	Clim_g14
OG0003249	Clim_g2573
OG0003251	Clim_g2151
OG0003252	Clim_g5763
OG0003253	Clim_g5473
OG0003254	Clim_g1930
OG0003255	Clim_g2564
OG0003256	Clim_g3393
OG0003257	Clim_g3251
OG0003258	Clim_g5697
OG0003259	Clim_g2039
OG0003260	Clim_g3117
OG0003264	Clim_g1624
OG0003264	Clim_g3257
OG0003265	Clim_g501
OG0003269	Clim_g5029
OG0003270	Clim_g4126
OG0003272	Clim_g2966
OG0003273	Clim_g87
OG0003274	Clim_g3561
OG0003275	Clim_g5479
OG0003277	Clim_g2494
OG0003278	Clim_g3179
OG0003279	Clim_g4960
OG0003281	Clim_g6261
OG0003282	Clim_g471
OG0003284	Clim_g5953
OG0003285	Clim_g6672
OG0003286	Clim_g1691
OG0003288	Clim_g1173
OG0003289	Clim_g295
OG0003290	Clim_g3570
OG0003291	Clim_g752
OG0003292	Clim_g2042
OG0003295	Clim_g4719
OG0003296	Clim_g6292
OG0003297	Clim_g3672
OG0003298	Clim_g3239
OG0003302	Clim_g6435
OG0003303	Clim_g4148
OG0003304	Clim_g2592
OG0003305	Clim_g760
OG0003307	Clim_g5984
OG0003308	Clim_g1243
OG0003309	Clim_g806
OG0003310	Clim_g566
OG0003311	Clim_g3647
OG0003313	Clim_g3027
OG0003314	Clim_g5872
OG0003315	Clim_g5398
OG0003317	Clim_g874
OG0003318	Clim_g529
OG0003320	Clim_g152
OG0003323	Clim_g5880
OG0003324	Clim_g2585
OG0003325	Clim_g2629
OG0003326	Clim_g4444
OG0003328	Clim_g1095
OG0003331	Clim_g399
OG0003332	Clim_g6644
OG0003334	Clim_g987
OG0003336	Clim_g3950
OG0003337	Clim_g2044
OG0003338	Clim_g4897
OG0003339	Clim_g6770
OG0003340	Clim_g1008
OG0003341	Clim_g694
OG0003342	Clim_g615
OG0003343	Clim_g2780
OG0003344	Clim_g29
OG0003346	Clim_g5820
OG0003347	Clim_g2788
OG0003348	Clim_g2609
OG0003350	Clim_g4294
OG0003351	Clim_g2907
OG0003352	Clim_g4078
OG0003353	Clim_g4147
OG0003354	Clim_g3190
OG0003355	Clim_g6251
OG0003356	Clim_g1595
OG0003358	Clim_g1759
OG0003359	Clim_g1191
OG0003360	Clim_g3095
OG0003361	Clim_g1613
OG0003362	Clim_g1132
OG0003364	Clim_g6663
OG0003365	Clim_g2180
OG0003366	Clim_g4422
OG0003370	Clim_g159
OG0003371	Clim_g4810
OG0003372	Clim_g6899
OG0003373	Clim_g4276
OG0003374	Clim_g6371
OG0003376	Clim_g67
OG0003378	Clim_g5641
OG0003380	Clim_g1321
OG0003382	Clim_g1404
OG0003383	Clim_g5391
OG0003385	Clim_g1046
OG0003386	Clim_g5873
OG0003387	Clim_g4599
OG0003388	Clim_g5949
OG0003390	Clim_g3238
OG0003391	Clim_g1569
OG0003392	Clim_g2317
OG0003393	Clim_g2743
OG0003394	Clim_g2434
OG0003395	Clim_g3316
OG0003398	Clim_g3070
OG0003399	Clim_g6463
OG0003401	Clim_g188
OG0003402	Clim_g495
OG0003403	Clim_g4596
OG0003404	Clim_g5077
OG0003405	Clim_g1228
OG0003405	Clim_g4796
OG0003406	Clim_g2906
OG0003407	Clim_g5644
OG0003409	Clim_g2192
OG0003410	Clim_g5714
OG0003411	Clim_g1863
OG0003412	Clim_g89
OG0003416	Clim_g532
OG0003417	Clim_g130
OG0003419	Clim_g2410
OG0003423	Clim_g7022
OG0003424	Clim_g782
OG0003428	Clim_g441
OG0003429	Clim_g4132
OG0003430	Clim_g2359
OG0003430	Clim_g5092
OG0003431	Clim_g3395
OG0003433	Clim_g6638
OG0003436	Clim_g1125
OG0003479	Clim_g2045
OG0003483	Clim_g6260
OG0003485	Clim_g1660
OG0003487	Clim_g202
OG0003488	Clim_g5488
OG0003490	Clim_g805
OG0003493	Clim_g5129
OG0003495	Clim_g1674
OG0003497	Clim_g5274
OG0003501	Clim_g4318
OG0003503	Clim_g2412
OG0003504	Clim_g1836
OG0003505	Clim_g2763
OG0003506	Clim_g787
OG0003507	Clim_g3714
OG0003508	Clim_g193
OG0003509	Clim_g3974
OG0003511	Clim_g6270
OG0003513	Clim_g6042
OG0003516	Clim_g3037
OG0003517	Clim_g1455
OG0003519	Clim_g2370
OG0003519	Clim_g5832
OG0003522	Clim_g1065
OG0003523	Clim_g5018
OG0003524	Clim_g6073
OG0003525	Clim_g3064
OG0003527	Clim_g3036
OG0003533	Clim_g4735
OG0003536	Clim_g2078
OG0003540	Clim_g5288
OG0003541	Clim_g1418
OG0003543	Clim_g6176
OG0003544	Clim_g648
OG0003545	Clim_g1343
OG0003547	Clim_g6188
OG0003548	Clim_g6244
OG0003549	Clim_g83
OG0003550	Clim_g5194
OG0003551	Clim_g4391
OG0003551	Clim_g4552
OG0003552	Clim_g6111
OG0003553	Clim_g2545
OG0003554	Clim_g2979
OG0003555	Clim_g3286
OG0003556	Clim_g5336
OG0003557	Clim_g3305
OG0003558	Clim_g6564
OG0003559	Clim_g3253
OG0003560	Clim_g5233
OG0003561	Clim_g2431
OG0003563	Clim_g5828
OG0003564	Clim_g1335
OG0003566	Clim_g3875
OG0003567	Clim_g786
OG0003569	Clim_g1088
OG0003570	Clim_g1878
OG0003571	Clim_g1942
OG0003572	Clim_g4706
OG0003575	Clim_g6051
OG0003577	Clim_g946
OG0003579	Clim_g6854
OG0003580	Clim_g5455
OG0003581	Clim_g1918
OG0003582	Clim_g497
OG0003583	Clim_g666
OG0003584	Clim_g4074
OG0003586	Clim_g3185
OG0003588	Clim_g6209
OG0003591	Clim_g1155
OG0003592	Clim_g3160
OG0003594	Clim_g21
OG0003595	Clim_g5284
OG0003596	Clim_g3983
OG0003597	Clim_g3803
OG0003598	Clim_g1936
OG0003599	Clim_g2711
OG0003600	Clim_g5934
OG0003601	Clim_g1697
OG0003602	Clim_g1283
OG0003603	Clim_g5411
OG0003604	Clim_g3198
OG0003608	Clim_g284
OG0003610	Clim_g6275
OG0003611	Clim_g5361
OG0003612	Clim_g1573
OG0003613	Clim_g1157
OG0003614	Clim_g1703
OG0003615	Clim_g6914
OG0003617	Clim_g1532
