Orthogroup	Sdes_TRX
OG0002072	Sdes_comp16320_c0_seq1m5680
OG0002073	Sdes_comp10487_c0_seq1m2189
OG0002073	Sdes_comp10487_c1_seq1m2190
OG0002073	Sdes_comp17482_c0_seq1m6717
OG0002075	Sdes_comp16112_c0_seq1m5341
OG0002075	Sdes_comp16113_c0_seq1m5342
OG0002076	Sdes_comp18878_c1_seq1m9313
OG0002076	Sdes_comp18938_c0_seq1m9427
OG0002076	Sdes_comp27963_c0_seq1m23001
OG0002078	Sdes_comp13844_c0_seq1m3311
OG0002078	Sdes_comp15202_c0_seq1m4032
OG0002079	Sdes_comp21520_c0_seq1m20134
OG0002079	Sdes_comp9589_c0_seq1m1071
OG0002080	Sdes_comp22395_c0_seq1m20861
OG0002081	Sdes_comp19172_c0_seq1m9961
OG0002081	Sdes_comp19172_c0_seq2m9962
OG0002081	Sdes_comp19172_c0_seq2m9963
OG0002081	Sdes_comp25051_c0_seq1m22652
OG0002082	Sdes_comp20554_c0_seq1m15325
OG0002082	Sdes_comp20554_c0_seq2m15326
OG0002082	Sdes_comp20554_c0_seq3m15328
OG0002082	Sdes_comp20554_c0_seq4m15331
OG0002083	Sdes_comp23219_c0_seq1m21510
OG0002083	Sdes_comp24305_c0_seq1m22294
OG0002084	Sdes_comp19464_c0_seq1m10899
OG0002084	Sdes_comp19464_c0_seq2m10900
OG0002084	Sdes_comp21546_c0_seq1m20162
OG0002085	Sdes_comp12273_c0_seq1m2978
OG0002085	Sdes_comp19949_c0_seq1m12450
OG0002086	Sdes_comp11775_c0_seq1m2844
OG0002086	Sdes_comp22685_c0_seq1m21105
OG0002086	Sdes_comp9503_c0_seq1m973
OG0002087	Sdes_comp18124_c0_seq1m7580
OG0002087	Sdes_comp18124_c0_seq2m7581
OG0002087	Sdes_comp18124_c0_seq3m7582
OG0002087	Sdes_comp18124_c0_seq4m7583
OG0002088	Sdes_comp8780_c0_seq1m154
OG0002089	Sdes_comp15741_c0_seq1m4780
OG0002089	Sdes_comp15741_c0_seq2m4781
OG0002090	Sdes_comp19558_c0_seq1m11208
OG0002090	Sdes_comp19558_c0_seq2m11210
OG0002090	Sdes_comp19558_c0_seq3m11211
OG0002090	Sdes_comp19558_c0_seq4m11212
OG0002090	Sdes_comp19558_c0_seq5m11214
OG0002090	Sdes_comp19558_c0_seq6m11216
OG0002090	Sdes_comp19558_c0_seq7m11218
OG0002090	Sdes_comp19558_c0_seq8m11219
OG0002091	Sdes_comp10106_c0_seq1m1712
OG0002091	Sdes_comp11808_c0_seq1m2867
OG0002091	Sdes_comp11808_c0_seq2m2868
OG0002091	Sdes_comp17480_c0_seq1m6715
OG0002092	Sdes_comp18458_c0_seq1m8424
OG0002094	Sdes_comp15667_c0_seq2m4686
OG0002094	Sdes_comp22157_c0_seq1m20674
OG0002095	Sdes_comp8401_c0_seq1m55
OG0002095	Sdes_comp9964_c0_seq1m1521
OG0002096	Sdes_comp23631_c0_seq1m21821
OG0002096	Sdes_comp24182_c0_seq1m22204
OG0002097	Sdes_comp18782_c2_seq1m9189
OG0002098	Sdes_comp10425_c0_seq1m2099
OG0002098	Sdes_comp15721_c0_seq1m4757
OG0002098	Sdes_comp20109_c0_seq1m13127
OG0002100	Sdes_comp15828_c0_seq1m4906
OG0002100	Sdes_comp15828_c0_seq2m4908
OG0002100	Sdes_comp23330_c0_seq1m21600
OG0002102	Sdes_comp20958_c0_seq1m18701
OG0002102	Sdes_comp20958_c0_seq2m18704
OG0002102	Sdes_comp20958_c0_seq3m18708
OG0002103	Sdes_comp20509_c0_seq1m15013
OG0002106	Sdes_comp22565_c0_seq1m20995
OG0002108	Sdes_comp20849_c0_seq1m17575
OG0002108	Sdes_comp20849_c0_seq2m17578
OG0002108	Sdes_comp20849_c0_seq3m17581
OG0002109	Sdes_comp18833_c0_seq1m9255
OG0002110	Sdes_comp20646_c0_seq1m15890
OG0002110	Sdes_comp20646_c0_seq2m15891
OG0002110	Sdes_comp20646_c0_seq2m15892
OG0002112	Sdes_comp20148_c0_seq1m13266
OG0002113	Sdes_comp15496_c0_seq1m4421
OG0002113	Sdes_comp18210_c0_seq2m7775
OG0002113	Sdes_comp19707_c0_seq1m11638
OG0002113	Sdes_comp20481_c0_seq1m14812
OG0002113	Sdes_comp24908_c0_seq1m22590
OG0002114	Sdes_comp20926_c0_seq1m18352
OG0002114	Sdes_comp20926_c0_seq2m18353
OG0002115	Sdes_comp20854_c0_seq10m17657
OG0002115	Sdes_comp20854_c0_seq11m17658
OG0002115	Sdes_comp20854_c0_seq12m17661
OG0002115	Sdes_comp20854_c0_seq13m17665
OG0002115	Sdes_comp20854_c0_seq13m17666
OG0002115	Sdes_comp20854_c0_seq14m17668
OG0002115	Sdes_comp20854_c0_seq1m17631
OG0002115	Sdes_comp20854_c0_seq1m17632
OG0002115	Sdes_comp20854_c0_seq2m17633
OG0002115	Sdes_comp20854_c0_seq3m17638
OG0002115	Sdes_comp20854_c0_seq3m17639
OG0002115	Sdes_comp20854_c0_seq4m17640
OG0002115	Sdes_comp20854_c0_seq5m17644
OG0002115	Sdes_comp20854_c0_seq5m17645
OG0002115	Sdes_comp20854_c0_seq6m17647
OG0002115	Sdes_comp20854_c0_seq7m17651
OG0002115	Sdes_comp20854_c0_seq8m17652
OG0002115	Sdes_comp20854_c0_seq9m17654
OG0002116	Sdes_comp15258_c1_seq1m4099
OG0002117	Sdes_comp22605_c0_seq1m21030
OG0002117	Sdes_comp9042_c0_seq1m473
OG0002118	Sdes_comp21690_c0_seq1m20267
OG0002119	Sdes_comp16223_c0_seq1m5507
OG0002119	Sdes_comp16223_c0_seq2m5508
OG0002119	Sdes_comp16223_c0_seq3m5509
OG0002119	Sdes_comp16223_c0_seq4m5510
OG0002120	Sdes_comp15193_c0_seq1m4012
OG0002120	Sdes_comp15193_c0_seq2m4015
OG0002120	Sdes_comp15193_c0_seq3m4018
OG0002120	Sdes_comp15193_c0_seq4m4020
OG0002121	Sdes_comp10370_c0_seq1m2023
OG0002122	Sdes_comp20975_c0_seq12m19092
OG0002122	Sdes_comp20975_c0_seq1m19070
OG0002122	Sdes_comp20975_c0_seq3m19074
OG0002122	Sdes_comp20975_c0_seq4m19076
OG0002122	Sdes_comp20975_c0_seq5m19077
OG0002122	Sdes_comp20975_c0_seq7m19081
OG0002123	Sdes_comp21273_c0_seq1m19915
OG0002123	Sdes_comp9994_c0_seq1m1567
OG0002123	Sdes_comp9994_c0_seq2m1570
OG0002124	Sdes_comp19422_c0_seq1m10782
OG0002124	Sdes_comp19422_c0_seq2m10784
OG0002124	Sdes_comp19422_c0_seq3m10785
OG0002126	Sdes_comp16568_c0_seq1m5879
OG0002127	Sdes_comp19187_c0_seq1m10017
OG0002128	Sdes_comp17457_c0_seq1m6689
OG0002128	Sdes_comp20254_c0_seq3m13719
OG0002128	Sdes_comp20254_c0_seq4m13720
OG0002128	Sdes_comp20531_c0_seq1m15194
OG0002128	Sdes_comp20531_c0_seq2m15198
OG0002128	Sdes_comp21326_c0_seq1m19966
OG0002129	Sdes_comp16085_c0_seq1m5289
OG0002130	Sdes_comp18947_c0_seq2m9452
OG0002130	Sdes_comp18947_c0_seq3m9453
OG0002130	Sdes_comp18947_c0_seq4m9454
OG0002130	Sdes_comp18947_c0_seq5m9455
OG0002131	Sdes_comp24554_c0_seq1m22419
OG0002135	Sdes_comp20905_c0_seq1m18104
OG0002135	Sdes_comp20905_c0_seq2m18108
OG0002135	Sdes_comp20905_c0_seq3m18110
OG0002135	Sdes_comp20905_c0_seq4m18112
OG0002136	Sdes_comp14114_c0_seq1m3386
OG0002136	Sdes_comp17869_c0_seq4m7137
OG0002136	Sdes_comp18527_c0_seq1m8586
OG0002136	Sdes_comp21187_c0_seq1m19848
OG0002137	Sdes_comp12235_c0_seq1m2973
OG0002137	Sdes_comp18231_c0_seq1m7823
OG0002138	Sdes_comp9101_c0_seq1m562
OG0002158	Sdes_comp15075_c0_seq1m3862
OG0002158	Sdes_comp18749_c0_seq1m9120
OG0002159	Sdes_comp10783_c0_seq1m2452
OG0002159	Sdes_comp16540_c0_seq1m5854
OG0002160	Sdes_comp17601_c0_seq1m6857
OG0002160	Sdes_comp17601_c0_seq4m6858
OG0002160	Sdes_comp17601_c0_seq5m6859
OG0002160	Sdes_comp17601_c0_seq6m6860
OG0002161	Sdes_comp20463_c0_seq1m14707
OG0002161	Sdes_comp20463_c0_seq2m14709
OG0002161	Sdes_comp20463_c0_seq3m14711
OG0002161	Sdes_comp20463_c0_seq4m14712
OG0002164	Sdes_comp20995_c0_seq1m19719
OG0002164	Sdes_comp20995_c0_seq2m19722
OG0002164	Sdes_comp20995_c0_seq3m19724
OG0002166	Sdes_comp10738_c0_seq1m2419
OG0002166	Sdes_comp18874_c0_seq1m9307
OG0002166	Sdes_comp18874_c1_seq1m9308
OG0002167	Sdes_comp16654_c0_seq4m5949
OG0002171	Sdes_comp17962_c0_seq1m7215
OG0002171	Sdes_comp24776_c0_seq1m22527
OG0002171	Sdes_comp25249_c0_seq1m22714
OG0002173	Sdes_comp17868_c0_seq1m7135
OG0002173	Sdes_comp9974_c0_seq1m1542
OG0002173	Sdes_comp9975_c0_seq1m1544
OG0002174	Sdes_comp16353_c0_seq1m5707
OG0002174	Sdes_comp25107_c0_seq1m22670
OG0002174	Sdes_comp25780_c0_seq1m22847
OG0002175	Sdes_comp20889_c0_seq1m17997
OG0002175	Sdes_comp20889_c0_seq2m18002
OG0002175	Sdes_comp20889_c0_seq3m18006
OG0002176	Sdes_comp16775_c0_seq1m6027
OG0002176	Sdes_comp18594_c0_seq1m8740
OG0002177	Sdes_comp20686_c0_seq1m16219
OG0002178	Sdes_comp19814_c0_seq1m11956
OG0002178	Sdes_comp19814_c0_seq3m11957
OG0002179	Sdes_comp22485_c0_seq1m20933
OG0002180	Sdes_comp15935_c0_seq1m5076
OG0002180	Sdes_comp24471_c0_seq1m22382
OG0002182	Sdes_comp20266_c0_seq1m13792
OG0002183	Sdes_comp25347_c0_seq1m22748
OG0002184	Sdes_comp9455_c0_seq1m918
OG0002185	Sdes_comp14136_c0_seq1m3393
OG0002185	Sdes_comp15145_c0_seq1m3957
OG0002186	Sdes_comp21000_c0_seq1m19730
OG0002187	Sdes_comp18417_c0_seq1m8311
OG0002187	Sdes_comp18417_c0_seq2m8312
OG0002187	Sdes_comp18417_c0_seq3m8313
OG0002188	Sdes_comp9039_c0_seq1m467
OG0002189	Sdes_comp20608_c0_seq1m15635
OG0002189	Sdes_comp9159_c0_seq1m628
OG0002190	Sdes_comp22098_c0_seq1m20630
OG0002190	Sdes_comp22099_c0_seq1m20631
OG0002191	Sdes_comp10090_c0_seq1m1690
OG0002191	Sdes_comp15434_c0_seq1m4329
OG0002191	Sdes_comp20591_c0_seq1m15570
OG0002192	Sdes_comp19071_c0_seq1m9681
OG0002192	Sdes_comp19071_c0_seq2m9684
OG0002193	Sdes_comp10771_c0_seq2m2443
OG0002193	Sdes_comp23000_c0_seq1m21342
OG0002194	Sdes_comp20699_c0_seq1m16303
OG0002195	Sdes_comp15004_c0_seq1m3759
OG0002195	Sdes_comp20022_c0_seq1m12744
OG0002196	Sdes_comp12005_c0_seq1m2916
OG0002196	Sdes_comp18249_c0_seq1m7869
OG0002196	Sdes_comp18249_c0_seq2m7870
OG0002197	Sdes_comp20984_c0_seq1m19430
OG0002197	Sdes_comp20984_c0_seq1m19433
OG0002197	Sdes_comp20984_c0_seq2m19438
OG0002197	Sdes_comp20984_c0_seq4m19448
OG0002197	Sdes_comp20984_c0_seq5m19457
OG0002197	Sdes_comp20984_c0_seq5m19460
OG0002197	Sdes_comp20984_c0_seq6m19465
OG0002197	Sdes_comp20984_c0_seq7m19474
OG0002197	Sdes_comp20984_c0_seq7m19476
OG0002197	Sdes_comp20984_c0_seq8m19483
OG0002197	Sdes_comp20984_c0_seq8m19485
OG0002197	Sdes_comp20984_c0_seq9m19491
OG0002198	Sdes_comp11880_c0_seq1m2893
OG0002198	Sdes_comp21731_c0_seq1m20300
OG0002198	Sdes_comp9736_c0_seq1m1245
OG0002199	Sdes_comp20232_c0_seq1m13618
OG0002199	Sdes_comp20232_c0_seq2m13621
OG0002200	Sdes_comp16627_c0_seq2m5928
OG0002200	Sdes_comp23372_c0_seq1m21634
OG0002204	Sdes_comp17964_c1_seq1m7218
OG0002205	Sdes_comp16409_c0_seq1m5757
OG0002205	Sdes_comp16957_c0_seq1m6161
OG0002206	Sdes_comp18139_c0_seq1m7613
OG0002206	Sdes_comp21334_c0_seq1m19975
OG0002207	Sdes_comp16389_c0_seq2m5742
OG0002207	Sdes_comp20466_c0_seq2m14717
OG0002207	Sdes_comp20466_c0_seq4m14718
OG0002207	Sdes_comp20466_c0_seq5m14719
OG0002208	Sdes_comp19428_c0_seq1m10800
OG0002210	Sdes_comp20202_c0_seq1m13516
OG0002210	Sdes_comp20202_c0_seq2m13517
OG0002210	Sdes_comp9825_c0_seq1m1361
OG0002212	Sdes_comp17233_c0_seq1m6423
OG0002212	Sdes_comp17233_c0_seq2m6424
OG0002213	Sdes_comp19078_c0_seq1m9701
OG0002213	Sdes_comp22115_c0_seq1m20642
OG0002214	Sdes_comp19600_c0_seq1m11331
OG0002214	Sdes_comp19600_c1_seq1m11332
OG0002214	Sdes_comp19946_c0_seq1m12439
OG0002215	Sdes_comp11058_c0_seq1m2682
OG0002215	Sdes_comp11058_c1_seq1m2683
OG0002215	Sdes_comp15231_c0_seq1m4060
OG0002215	Sdes_comp23001_c0_seq1m21343
OG0002216	Sdes_comp20782_c0_seq1m16873
OG0002216	Sdes_comp20782_c0_seq2m16874
OG0002216	Sdes_comp20782_c0_seq3m16877
OG0002216	Sdes_comp20782_c0_seq4m16879
OG0002216	Sdes_comp20782_c0_seq5m16881
OG0002216	Sdes_comp20782_c0_seq6m16885
OG0002218	Sdes_comp19058_c0_seq1m9650
OG0002218	Sdes_comp20906_c0_seq12m18126
OG0002218	Sdes_comp20906_c0_seq2m18118
OG0002218	Sdes_comp20906_c0_seq3m18119
OG0002218	Sdes_comp20906_c0_seq4m18120
OG0002220	Sdes_comp11630_c0_seq1m2796
OG0002220	Sdes_comp14992_c0_seq1m3731
OG0002221	Sdes_comp15608_c0_seq1m4601
OG0002221	Sdes_comp15608_c0_seq2m4602
OG0002221	Sdes_comp19447_c0_seq1m10849
OG0002221	Sdes_comp21791_c0_seq1m20356
OG0002223	Sdes_comp10079_c0_seq1m1676
OG0002224	Sdes_comp15392_c0_seq1m4272
OG0002224	Sdes_comp22864_c0_seq1m21238
OG0002225	Sdes_comp22707_c0_seq1m21122
OG0002226	Sdes_comp9074_c0_seq1m524
OG0002227	Sdes_comp19299_c0_seq1m10377
OG0002227	Sdes_comp19299_c0_seq2m10380
OG0002227	Sdes_comp19299_c0_seq3m10383
OG0002227	Sdes_comp19299_c0_seq4m10386
OG0002228	Sdes_comp9954_c0_seq1m1508
OG0002229	Sdes_comp20252_c0_seq1m13704
OG0002229	Sdes_comp20252_c0_seq1m13706
OG0002229	Sdes_comp20252_c0_seq2m13707
OG0002229	Sdes_comp20252_c0_seq3m13710
OG0002229	Sdes_comp20252_c0_seq4m13712
OG0002230	Sdes_comp16215_c0_seq1m5481
OG0002230	Sdes_comp20414_c0_seq1m14453
OG0002230	Sdes_comp20414_c0_seq2m14454
OG0002230	Sdes_comp20414_c0_seq3m14455
OG0002230	Sdes_comp20414_c0_seq4m14456
OG0002230	Sdes_comp20414_c0_seq4m14457
OG0002231	Sdes_comp18122_c0_seq1m7578
OG0002231	Sdes_comp21371_c0_seq1m20019
OG0002231	Sdes_comp21372_c0_seq1m20021
OG0002232	Sdes_comp18237_c0_seq1m7838
OG0002232	Sdes_comp18237_c0_seq2m7839
OG0002232	Sdes_comp18237_c0_seq3m7840
OG0002232	Sdes_comp18237_c0_seq4m7842
OG0002232	Sdes_comp18237_c0_seq5m7843
OG0002232	Sdes_comp18237_c0_seq6m7844
OG0002233	Sdes_comp16105_c0_seq2m5325
OG0002233	Sdes_comp16105_c0_seq3m5327
OG0002233	Sdes_comp16106_c0_seq1m5329
OG0002234	Sdes_comp18743_c0_seq1m9109
OG0002235	Sdes_comp10566_c0_seq1m2257
OG0002235	Sdes_comp13376_c0_seq1m3165
OG0002235	Sdes_comp18608_c0_seq1m8770
OG0002236	Sdes_comp19812_c0_seq1m11951
OG0002237	Sdes_comp10726_c0_seq1m2410
OG0002237	Sdes_comp9646_c0_seq1m1139
OG0002238	Sdes_comp20404_c0_seq1m14410
OG0002238	Sdes_comp20404_c0_seq2m14411
OG0002238	Sdes_comp20404_c0_seq3m14412
OG0002238	Sdes_comp20404_c0_seq4m14413
OG0002238	Sdes_comp20404_c0_seq5m14414
OG0002238	Sdes_comp20404_c0_seq6m14415
OG0002238	Sdes_comp20404_c0_seq6m14416
OG0002238	Sdes_comp20404_c0_seq7m14417
OG0002238	Sdes_comp20404_c0_seq8m14418
OG0002239	Sdes_comp16354_c0_seq1m5708
OG0002239	Sdes_comp24172_c0_seq1m22195
OG0002240	Sdes_comp17060_c0_seq1m6247
OG0002240	Sdes_comp18119_c0_seq1m7573
OG0002240	Sdes_comp18119_c0_seq2m7574
OG0002241	Sdes_comp20798_c0_seq1m17075
OG0002241	Sdes_comp20798_c0_seq2m17077
OG0002241	Sdes_comp20798_c0_seq3m17079
OG0002241	Sdes_comp20798_c0_seq4m17081
OG0002241	Sdes_comp20798_c0_seq5m17083
OG0002241	Sdes_comp20798_c0_seq6m17085
OG0002241	Sdes_comp20798_c0_seq7m17087
OG0002241	Sdes_comp20798_c0_seq8m17089
OG0002242	Sdes_comp17345_c0_seq1m6554
OG0002242	Sdes_comp17345_c0_seq2m6555
OG0002243	Sdes_comp22325_c0_seq1m20805
OG0002243	Sdes_comp24303_c0_seq1m22293
OG0002244	Sdes_comp15131_c0_seq1m3940
OG0002244	Sdes_comp15131_c0_seq2m3941
OG0002245	Sdes_comp22904_c0_seq1m21275
OG0002245	Sdes_comp9109_c0_seq1m571
OG0002246	Sdes_comp24677_c0_seq1m22479
OG0002246	Sdes_comp24756_c0_seq1m22513
OG0002247	Sdes_comp18084_c0_seq1m7503
OG0002247	Sdes_comp18084_c0_seq3m7504
OG0002247	Sdes_comp18084_c0_seq4m7505
OG0002249	Sdes_comp24161_c0_seq1m22189
OG0002249	Sdes_comp25513_c0_seq1m22797
OG0002249	Sdes_comp25945_c0_seq1m22883
OG0002250	Sdes_comp17197_c0_seq1m6373
OG0002251	Sdes_comp20933_c0_seq1m18368
OG0002251	Sdes_comp22613_c0_seq1m21040
OG0002252	Sdes_comp19184_c0_seq2m9994
OG0002253	Sdes_comp18860_c0_seq1m9292
OG0002253	Sdes_comp19328_c0_seq1m10490
OG0002254	Sdes_comp17882_c0_seq1m7144
OG0002256	Sdes_comp16229_c0_seq1m5523
OG0002256	Sdes_comp16229_c0_seq2m5525
OG0002256	Sdes_comp16229_c0_seq3m5526
OG0002256	Sdes_comp16229_c0_seq4m5527
OG0002258	Sdes_comp19590_c0_seq1m11303
OG0002258	Sdes_comp19590_c0_seq2m11305
OG0002258	Sdes_comp20668_c0_seq1m16009
OG0002258	Sdes_comp20668_c0_seq2m16010
OG0002258	Sdes_comp20668_c2_seq1m16020
OG0002266	Sdes_comp20156_c0_seq1m13306
OG0002266	Sdes_comp20157_c0_seq1m13308
OG0002282	Sdes_comp18502_c0_seq1m8524
OG0002282	Sdes_comp18502_c0_seq2m8526
OG0002282	Sdes_comp18502_c0_seq2m8527
OG0002282	Sdes_comp18502_c0_seq3m8529
OG0002284	Sdes_comp20023_c0_seq10m12768
OG0002284	Sdes_comp20023_c0_seq1m12748
OG0002284	Sdes_comp20023_c0_seq2m12751
OG0002284	Sdes_comp20023_c0_seq2m12753
OG0002284	Sdes_comp20023_c0_seq4m12754
OG0002284	Sdes_comp20023_c0_seq5m12756
OG0002284	Sdes_comp20023_c0_seq5m12758
OG0002284	Sdes_comp20023_c0_seq6m12759
OG0002284	Sdes_comp20023_c0_seq7m12760
OG0002284	Sdes_comp20023_c0_seq8m12763
OG0002284	Sdes_comp20023_c0_seq9m12766
OG0002291	Sdes_comp10521_c0_seq1m2210
OG0002291	Sdes_comp17454_c0_seq1m6682
OG0002291	Sdes_comp22527_c0_seq1m20967
OG0002292	Sdes_comp22849_c0_seq1m21232
OG0002292	Sdes_comp22850_c0_seq1m21233
OG0002293	Sdes_comp19442_c0_seq1m10839
OG0002294	Sdes_comp18042_c0_seq1m7383
OG0002294	Sdes_comp18042_c0_seq3m7384
OG0002294	Sdes_comp18042_c0_seq4m7385
OG0002295	Sdes_comp20459_c1_seq1m14682
OG0002295	Sdes_comp20459_c1_seq1m14683
OG0002295	Sdes_comp20459_c1_seq2m14684
OG0002297	Sdes_comp10763_c0_seq1m2437
OG0002297	Sdes_comp24661_c0_seq1m22476
OG0002297	Sdes_comp8372_c0_seq1m42
OG0002297	Sdes_comp9556_c0_seq1m1030
OG0002298	Sdes_comp15551_c0_seq1m4512
OG0002298	Sdes_comp19928_c0_seq1m12374
OG0002298	Sdes_comp9582_c0_seq1m1065
OG0002300	Sdes_comp18696_c0_seq1m8989
OG0002300	Sdes_comp19852_c0_seq1m12086
OG0002301	Sdes_comp15319_c0_seq1m4176
OG0002301	Sdes_comp15319_c0_seq2m4178
OG0002301	Sdes_comp15319_c0_seq3m4179
OG0002301	Sdes_comp15319_c0_seq4m4180
OG0002302	Sdes_comp20448_c0_seq1m14635
OG0002302	Sdes_comp20448_c0_seq2m14638
OG0002303	Sdes_comp20882_c0_seq1m17893
OG0002303	Sdes_comp20882_c0_seq2m17895
OG0002303	Sdes_comp20882_c0_seq3m17903
OG0002303	Sdes_comp20882_c0_seq4m17905
OG0002304	Sdes_comp9719_c0_seq1m1218
OG0002305	Sdes_comp20876_c0_seq11m17857
OG0002305	Sdes_comp20876_c0_seq12m17858
OG0002305	Sdes_comp20876_c0_seq13m17860
OG0002305	Sdes_comp20876_c0_seq14m17861
OG0002305	Sdes_comp20876_c0_seq1m17845
OG0002305	Sdes_comp20876_c0_seq2m17846
OG0002305	Sdes_comp20876_c0_seq5m17850
OG0002305	Sdes_comp20876_c0_seq6m17853
OG0002305	Sdes_comp20876_c0_seq8m17855
OG0002308	Sdes_comp13701_c0_seq1m3276
OG0002308	Sdes_comp16118_c0_seq1m5347
OG0002308	Sdes_comp21694_c0_seq1m20271
OG0002308	Sdes_comp24755_c0_seq1m22511
OG0002310	Sdes_comp23646_c0_seq1m21830
OG0002310	Sdes_comp9641_c0_seq1m1133
OG0002311	Sdes_comp16245_c0_seq1m5546
OG0002312	Sdes_comp19925_c0_seq1m12360
OG0002312	Sdes_comp19925_c0_seq2m12361
OG0002312	Sdes_comp19925_c0_seq3m12362
OG0002312	Sdes_comp19925_c0_seq4m12363
OG0002313	Sdes_comp19303_c0_seq1m10410
OG0002313	Sdes_comp19303_c0_seq4m10411
OG0002313	Sdes_comp22174_c0_seq1m20686
OG0002315	Sdes_comp18407_c0_seq1m8250
OG0002317	Sdes_comp15235_c0_seq1m4066
OG0002317	Sdes_comp16879_c0_seq1m6104
OG0002318	Sdes_comp18205_c0_seq1m7756
OG0002318	Sdes_comp18205_c0_seq2m7757
OG0002320	Sdes_comp15838_c0_seq1m4921
OG0002322	Sdes_comp9255_c0_seq1m732
OG0002323	Sdes_comp12378_c0_seq1m2988
OG0002323	Sdes_comp24298_c0_seq1m22287
OG0002324	Sdes_comp14829_c0_seq1m3586
OG0002324	Sdes_comp21317_c0_seq1m19959
OG0002325	Sdes_comp22622_c0_seq1m21051
OG0002326	Sdes_comp19417_c1_seq1m10763
OG0002327	Sdes_comp20629_c0_seq1m15772
OG0002327	Sdes_comp20629_c0_seq2m15775
OG0002328	Sdes_comp19044_c0_seq1m9625
OG0002328	Sdes_comp19044_c0_seq2m9626
OG0002329	Sdes_comp20645_c0_seq1m15857
OG0002329	Sdes_comp20645_c0_seq2m15864
OG0002329	Sdes_comp20645_c0_seq4m15875
OG0002329	Sdes_comp20645_c0_seq5m15883
OG0002329	Sdes_comp23452_c0_seq1m21699
OG0002330	Sdes_comp17589_c0_seq1m6834
OG0002331	Sdes_comp10327_c0_seq1m1968
OG0002331	Sdes_comp10327_c0_seq2m1970
OG0002331	Sdes_comp10327_c0_seq2m1971
OG0002332	Sdes_comp11640_c0_seq1m2797
OG0002332	Sdes_comp11640_c0_seq2m2798
OG0002332	Sdes_comp21251_c0_seq1m19902
OG0002333	Sdes_comp20486_c0_seq1m14871
OG0002336	Sdes_comp23112_c0_seq1m21427
OG0002337	Sdes_comp16134_c0_seq1m5374
OG0002337	Sdes_comp16134_c0_seq1m5375
OG0002337	Sdes_comp16134_c0_seq2m5377
OG0002338	Sdes_comp15082_c0_seq2m3880
OG0002338	Sdes_comp15082_c0_seq3m3881
OG0002338	Sdes_comp25346_c0_seq1m22746
OG0002339	Sdes_comp15523_c0_seq1m4475
OG0002340	Sdes_comp13159_c0_seq1m3070
OG0002340	Sdes_comp13159_c0_seq2m3074
OG0002341	Sdes_comp19409_c0_seq1m10733
OG0002341	Sdes_comp19409_c0_seq2m10734
OG0002342	Sdes_comp19827_c0_seq1m12007
OG0002342	Sdes_comp19827_c0_seq2m12010
OG0002342	Sdes_comp19827_c0_seq3m12013
OG0002342	Sdes_comp19827_c0_seq4m12016
OG0002343	Sdes_comp12855_c0_seq1m3022
OG0002343	Sdes_comp21744_c0_seq1m20316
OG0002343	Sdes_comp21745_c0_seq1m20317
OG0002343	Sdes_comp21746_c0_seq1m20318
OG0002343	Sdes_comp24411_c0_seq1m22335
OG0002344	Sdes_comp23967_c0_seq1m22063
OG0002345	Sdes_comp19155_c0_seq2m9918
OG0002345	Sdes_comp19911_c0_seq2m12326
OG0002345	Sdes_comp19911_c0_seq4m12329
OG0002347	Sdes_comp20680_c0_seq2m16159
OG0002348	Sdes_comp19706_c0_seq1m11633
OG0002348	Sdes_comp19706_c0_seq2m11635
OG0002348	Sdes_comp19706_c0_seq3m11636
OG0002349	Sdes_comp17254_c0_seq1m6442
OG0002349	Sdes_comp17254_c0_seq3m6444
OG0002349	Sdes_comp23669_c0_seq1m21848
OG0002350	Sdes_comp15984_c0_seq1m5148
OG0002351	Sdes_comp22488_c0_seq1m20936
OG0002351	Sdes_comp9803_c0_seq1m1334
OG0002352	Sdes_comp11007_c0_seq1m2643
OG0002352	Sdes_comp20372_c0_seq1m14214
OG0002352	Sdes_comp8863_c0_seq1m256
OG0002353	Sdes_comp20517_c0_seq1m15075
OG0002353	Sdes_comp20517_c0_seq3m15076
OG0002353	Sdes_comp20517_c0_seq4m15077
OG0002353	Sdes_comp20517_c0_seq5m15079
OG0002353	Sdes_comp20517_c0_seq6m15081
OG0002353	Sdes_comp20517_c0_seq7m15083
OG0002353	Sdes_comp20517_c0_seq8m15084
OG0002353	Sdes_comp20517_c0_seq9m15086
OG0002354	Sdes_comp20607_c0_seq1m15630
OG0002354	Sdes_comp20607_c0_seq4m15634
OG0002354	Sdes_comp9760_c0_seq1m1279
OG0002355	Sdes_comp20342_c0_seq2m14089
OG0002355	Sdes_comp20342_c0_seq3m14091
OG0002357	Sdes_comp21311_c0_seq1m19952
OG0002358	Sdes_comp17800_c0_seq1m7062
OG0002358	Sdes_comp24894_c0_seq1m22582
OG0002359	Sdes_comp13763_c0_seq1m3286
OG0002361	Sdes_comp23381_c0_seq1m21643
OG0002361	Sdes_comp23382_c0_seq1m21644
OG0002362	Sdes_comp10322_c0_seq1m1963
OG0002362	Sdes_comp21792_c0_seq1m20359
OG0002363	Sdes_comp20746_c0_seq5m16640
OG0002363	Sdes_comp20746_c0_seq6m16643
OG0002363	Sdes_comp20746_c0_seq7m16646
OG0002364	Sdes_comp13222_c0_seq1m3105
