Orthogroup	Cfra_TRX
OG0001341	Cfra_0282T1
OG0001341	Cfra_1887T1
OG0001342	Cfra_7351T1
OG0001343	Cfra_7138T1
OG0001360	Cfra_1134T1
OG0001363	Cfra_2512T1
OG0001363	Cfra_6794T1
OG0001365	Cfra_4506T1
OG0001366	Cfra_8576T1
OG0001367	Cfra_1801T1
OG0001368	Cfra_7483T1
OG0001369	Cfra_2174T1
OG0001370	Cfra_0638T1
OG0001370	Cfra_4405T1
OG0001370	Cfra_8054T1
OG0001371	Cfra_1890T1
OG0001373	Cfra_7762T1
OG0001374	Cfra_0685T1
OG0001374	Cfra_3921T1
OG0001375	Cfra_3722T1
OG0001376	Cfra_8222T1
OG0001377	Cfra_1289T1
OG0001379	Cfra_4634T1
OG0001380	Cfra_6514T1
OG0001380	Cfra_7035T1
OG0001383	Cfra_7078T1
OG0001384	Cfra_3647T1
OG0001385	Cfra_2765T1
OG0001386	Cfra_4184T1
OG0001387	Cfra_2514T1
OG0001388	Cfra_0404T1
OG0001389	Cfra_3808T1
OG0001390	Cfra_1914T1
OG0001391	Cfra_2589T1
OG0001391	Cfra_3864T1
OG0001391	Cfra_8539T1
OG0001392	Cfra_0228T1
OG0001392	Cfra_2761T1
OG0001393	Cfra_6628T1
OG0001393	Cfra_6711T1
OG0001394	Cfra_1346T1
OG0001394	Cfra_3378T1
OG0001394	Cfra_4705T1
OG0001395	Cfra_2899T1
OG0001396	Cfra_1802T1
OG0001396	Cfra_6730T1
OG0001396	Cfra_6731T1
OG0001400	Cfra_6925T1
OG0001402	Cfra_2552T1
OG0001403	Cfra_4945T1
OG0001404	Cfra_1643T1
OG0001406	Cfra_0019T1
OG0001407	Cfra_5266T1
OG0001408	Cfra_1526T1
OG0001408	Cfra_4209T1
OG0001409	Cfra_7157T1
OG0001409	Cfra_7192T1
OG0001410	Cfra_4395T1
OG0001410	Cfra_8063T1
OG0001411	Cfra_3419T1
OG0001413	Cfra_1803T1
OG0001414	Cfra_0502T1
OG0001415	Cfra_2992T1
OG0001417	Cfra_3950T1
OG0001418	Cfra_3577T1
OG0001419	Cfra_4191T1
OG0001419	Cfra_5233T1
OG0001422	Cfra_3403T1
OG0001422	Cfra_6643T1
OG0001434	Cfra_7120T1
OG0001434	Cfra_8130T1
OG0001437	Cfra_8606T1
OG0001438	Cfra_2740T1
OG0001442	Cfra_6374T1
OG0001443	Cfra_7321T1
OG0001446	Cfra_3546T1
OG0001447	Cfra_0688T1
OG0001447	Cfra_6664T1
OG0001448	Cfra_2569T1
OG0001449	Cfra_3437T1
OG0001450	Cfra_6827T1
OG0001452	Cfra_0795T1
OG0001454	Cfra_1100T1
OG0001455	Cfra_4689T1
OG0001456	Cfra_6796T1
OG0001457	Cfra_0213T1
OG0001457	Cfra_0450T1
OG0001458	Cfra_4243T1
OG0001458	Cfra_6840T1
OG0001460	Cfra_2072T1
OG0001460	Cfra_2189T1
OG0001461	Cfra_0280T1
OG0001462	Cfra_1678T1
OG0001463	Cfra_5299T1
OG0001464	Cfra_3015T1
OG0001464	Cfra_4124T1
OG0001467	Cfra_2630T1
OG0001471	Cfra_1342T1
OG0001472	Cfra_3035T1
OG0001472	Cfra_4189T1
OG0001472	Cfra_4960T1
OG0001472	Cfra_7816T1
OG0001473	Cfra_0782T1
OG0001475	Cfra_0267T1
OG0001475	Cfra_7797T1
OG0001476	Cfra_6646T1
OG0001477	Cfra_1170T1
OG0001479	Cfra_4660T1
OG0001480	Cfra_0275T1
OG0001480	Cfra_8586T1
OG0001481	Cfra_3591T1
OG0001481	Cfra_5422T1
OG0001482	Cfra_3385T1
OG0001483	Cfra_8144T1
OG0001484	Cfra_2995T1
OG0001484	Cfra_3473T1
OG0001486	Cfra_6634T1
OG0001487	Cfra_0767T1
OG0001488	Cfra_3902T1
OG0001490	Cfra_3537T1
OG0001491	Cfra_3153T1
OG0001491	Cfra_3515T1
OG0001491	Cfra_3516T1
OG0001501	Cfra_7742T1
OG0001503	Cfra_7630T1
OG0001506	Cfra_0354T1
OG0001507	Cfra_0473T1
OG0001509	Cfra_8148T1
OG0001510	Cfra_4212T1
OG0001513	Cfra_2139T1
OG0001514	Cfra_2145T1
OG0001515	Cfra_1650T1
OG0001516	Cfra_3438T1
OG0001517	Cfra_0367T1
OG0001518	Cfra_2194T1
OG0001519	Cfra_7701T1
OG0001520	Cfra_4982T1
OG0001521	Cfra_2464T1
OG0001521	Cfra_7005T1
OG0001522	Cfra_0423T1
OG0001522	Cfra_1989T1
OG0001523	Cfra_2300T1
OG0001523	Cfra_3188T1
OG0001524	Cfra_1704T1
OG0001525	Cfra_3916T1
OG0001525	Cfra_8521T1
OG0001526	Cfra_5456T1
OG0001527	Cfra_3161T1
OG0001527	Cfra_4179T1
OG0001529	Cfra_0896T1
OG0001531	Cfra_4878T1
OG0001531	Cfra_4879T1
OG0001532	Cfra_7401T1
OG0001534	Cfra_3105T1
OG0001535	Cfra_8275T1
OG0001537	Cfra_1585T1
OG0001540	Cfra_6936T1
OG0001541	Cfra_1503T1
OG0001542	Cfra_7911T1
OG0001543	Cfra_3890T1
OG0001543	Cfra_5050T1
OG0001544	Cfra_6274T1
OG0001546	Cfra_8100T1
OG0001548	Cfra_7052T1
OG0001549	Cfra_2130T1
OG0001550	Cfra_0087T1
OG0001551	Cfra_5841T1
OG0001552	Cfra_1234T1
OG0001553	Cfra_5177T1
OG0001554	Cfra_0376T1
OG0001555	Cfra_0122T1
OG0001556	Cfra_3455T1
OG0001556	Cfra_4453T1
OG0001556	Cfra_8006T1
OG0001557	Cfra_2928T1
OG0001558	Cfra_4315T1
OG0001559	Cfra_1277T1
OG0001561	Cfra_0078T1
OG0001561	Cfra_3907T1
OG0001562	Cfra_3049T1
OG0001564	Cfra_5432T1
OG0001565	Cfra_3470T1
OG0001566	Cfra_3445T1
OG0001567	Cfra_6578T1
OG0001569	Cfra_4630T1
OG0001570	Cfra_1146T1
OG0001572	Cfra_1718T1
OG0001572	Cfra_6359T1
OG0001573	Cfra_2906T1
OG0001574	Cfra_4545T1
OG0001576	Cfra_2339T1
OG0001576	Cfra_5675T1
OG0001577	Cfra_4885T1
OG0001578	Cfra_5789T1
OG0001578	Cfra_7560T1
OG0001581	Cfra_0572T1
OG0001583	Cfra_7913T1
OG0001585	Cfra_4587T1
OG0001585	Cfra_6196T1
OG0001585	Cfra_6979T1
OG0001606	Cfra_0723T1
OG0001607	Cfra_2757T1
OG0001608	Cfra_0345T1
OG0001610	Cfra_6705T1
OG0001611	Cfra_5334T1
OG0001613	Cfra_8192T1
OG0001613	Cfra_8194T1
OG0001614	Cfra_1636T1
OG0001615	Cfra_3879T1
OG0001616	Cfra_6768T1
OG0001617	Cfra_3449T1
OG0001618	Cfra_0926T1
OG0001619	Cfra_8393T1
OG0001620	Cfra_7395T1
OG0001621	Cfra_5982T1
OG0001622	Cfra_0322T1
OG0001622	Cfra_8343T1
OG0001623	Cfra_4454T1
OG0001623	Cfra_8005T1
OG0001624	Cfra_7710T1
OG0001625	Cfra_3295T1
OG0001628	Cfra_0709T1
OG0001629	Cfra_5719T1
OG0001629	Cfra_7149T1
OG0001629	Cfra_7240T1
OG0001630	Cfra_6482T1
OG0001631	Cfra_1166T1
OG0001632	Cfra_3971T1
OG0001633	Cfra_4304T1
OG0001635	Cfra_8181T1
OG0001636	Cfra_2749T1
OG0001637	Cfra_2672T1
OG0001637	Cfra_5358T1
OG0001638	Cfra_3750T1
OG0001639	Cfra_0884T1
OG0001639	Cfra_6973T1
OG0001640	Cfra_7906T1
OG0001641	Cfra_7428T1
OG0001642	Cfra_8346T1
OG0001644	Cfra_8421T1
OG0001645	Cfra_2298T1
OG0001645	Cfra_2395T1
OG0001646	Cfra_5628T1
OG0001647	Cfra_6983T1
OG0001649	Cfra_5169T1
OG0001652	Cfra_5600T1
OG0001653	Cfra_4411T1
OG0001653	Cfra_6370T1
OG0001653	Cfra_8048T1
OG0001655	Cfra_3866T1
OG0001657	Cfra_4942T1
OG0001658	Cfra_4870T1
OG0001659	Cfra_1061T1
OG0001660	Cfra_1863T1
OG0001661	Cfra_6409T1
OG0001661	Cfra_8630T1
OG0001662	Cfra_8075T1
OG0001663	Cfra_4204T1
OG0001665	Cfra_7651T1
OG0001666	Cfra_6681T1
OG0001678	Cfra_7285T1
OG0001679	Cfra_5163T1
OG0001680	Cfra_0225T1
OG0001681	Cfra_6535T1
OG0001681	Cfra_7426T1
OG0001684	Cfra_1182T1
OG0001691	Cfra_2908T1
OG0001692	Cfra_6963T1
OG0001694	Cfra_2408T1
OG0001695	Cfra_4911T1
OG0001696	Cfra_7730T1
OG0001697	Cfra_4632T1
OG0001698	Cfra_3145T1
OG0001698	Cfra_5044T1
OG0001699	Cfra_5765T1
OG0001700	Cfra_1050T1
OG0001701	Cfra_5455T1
OG0001703	Cfra_3301T1
OG0001703	Cfra_3871T1
OG0001704	Cfra_4431T1
OG0001704	Cfra_8028T1
OG0001706	Cfra_4489T1
OG0001707	Cfra_3362T1
OG0001708	Cfra_0509T1
OG0001708	Cfra_0708T1
OG0001709	Cfra_8500T1
OG0001711	Cfra_8435T1
OG0001712	Cfra_5259T1
OG0001713	Cfra_7640T1
OG0001715	Cfra_4153T1
OG0001715	Cfra_5151T1
OG0001715	Cfra_6766T1
OG0001716	Cfra_8596T1
OG0001717	Cfra_3459T1
OG0001718	Cfra_2086T1
OG0001719	Cfra_0844T1
OG0001720	Cfra_0994T1
OG0001721	Cfra_4402T1
OG0001721	Cfra_6987T1
OG0001721	Cfra_8057T1
OG0001722	Cfra_4784T1
OG0001723	Cfra_0874T1
OG0001723	Cfra_2595T1
OG0001724	Cfra_0359T1
OG0001724	Cfra_3483T1
OG0001725	Cfra_0967T1
OG0001727	Cfra_5659T1
OG0001728	Cfra_5277T1
OG0001729	Cfra_8401T1
OG0001730	Cfra_4261T1
OG0001731	Cfra_0139T1
OG0001731	Cfra_2805T1
OG0001732	Cfra_0123T1
OG0001735	Cfra_1688T1
OG0001737	Cfra_8226T1
OG0001738	Cfra_4490T1
OG0001739	Cfra_0539T1
OG0001739	Cfra_6785T1
OG0001740	Cfra_4200T1
OG0001740	Cfra_4592T1
OG0001741	Cfra_3076T1
OG0001742	Cfra_1360T1
OG0001744	Cfra_5862T1
OG0001745	Cfra_1912T1
OG0001745	Cfra_8522T1
OG0001746	Cfra_5795T1
OG0001747	Cfra_2889T1
OG0001749	Cfra_7841T1
OG0001750	Cfra_6920T1
OG0001752	Cfra_1225T1
OG0001753	Cfra_8532T1
OG0001754	Cfra_4167T1
OG0001756	Cfra_5980T1
OG0001780	Cfra_1397T1
OG0001781	Cfra_2099T1
OG0001786	Cfra_7656T1
OG0001787	Cfra_1490T1
OG0001788	Cfra_7310T1
OG0001788	Cfra_7366T1
OG0001789	Cfra_5993T1
OG0001790	Cfra_8541T1
OG0001791	Cfra_2433T1
OG0001792	Cfra_4959T1
OG0001792	Cfra_7195T1
OG0001795	Cfra_7453T1
OG0001796	Cfra_2863T1
OG0001798	Cfra_4802T1
OG0001799	Cfra_2209T1
OG0001799	Cfra_5562T1
OG0001800	Cfra_2432T1
OG0001800	Cfra_6231T1
OG0001801	Cfra_0389T1
OG0001802	Cfra_6111T1
OG0001803	Cfra_6706T1
OG0001804	Cfra_0911T1
OG0001805	Cfra_3210T1
OG0001806	Cfra_0463T1
OG0001806	Cfra_3841T1
OG0001807	Cfra_4965T1
OG0001808	Cfra_4412T1
OG0001808	Cfra_8047T1
OG0001809	Cfra_4485T1
OG0001810	Cfra_3735T1
OG0001811	Cfra_2617T1
OG0001812	Cfra_2859T1
OG0001814	Cfra_1306T1
OG0001814	Cfra_5364T1
OG0001815	Cfra_6418T1
OG0001816	Cfra_3619T1
OG0001817	Cfra_7297T1
OG0001818	Cfra_7371T1
OG0001819	Cfra_3809T1
OG0001819	Cfra_5754T1
OG0001820	Cfra_6583T1
OG0001821	Cfra_8278T1
OG0001822	Cfra_5840T1
OG0001822	Cfra_7800T1
OG0001823	Cfra_5263T1
OG0001824	Cfra_4895T1
OG0001825	Cfra_5979T1
OG0001826	Cfra_1498T1
OG0001827	Cfra_5492T1
OG0001828	Cfra_2201T1
OG0001828	Cfra_2829T1
OG0001828	Cfra_6480T1
OG0001828	Cfra_8163T1
OG0001829	Cfra_2982T1
OG0001829	Cfra_6440T1
OG0001830	Cfra_3924T1
OG0001831	Cfra_1323T1
OG0001832	Cfra_1025T1
OG0001833	Cfra_1760T1
OG0001833	Cfra_3429T1
OG0001835	Cfra_4876T1
OG0001836	Cfra_0959T1
OG0001837	Cfra_8206T1
OG0001838	Cfra_2598T1
OG0001839	Cfra_0179T1
OG0001840	Cfra_2702T1
OG0001844	Cfra_7539T1
OG0001845	Cfra_3789T1
OG0001846	Cfra_2993T1
OG0001847	Cfra_6526T1
OG0001848	Cfra_0425T1
OG0001849	Cfra_6389T1
OG0001849	Cfra_6845T1
OG0001850	Cfra_0904T1
OG0001851	Cfra_5730T1
OG0001852	Cfra_1827T1
OG0001853	Cfra_6127T1
OG0001854	Cfra_1668T1
OG0001854	Cfra_2126T1
OG0001855	Cfra_1275T1
OG0001856	Cfra_7116T1
OG0001857	Cfra_1098T1
OG0001858	Cfra_1370T1
OG0001858	Cfra_5613T1
OG0001859	Cfra_7168T1
OG0001861	Cfra_1530T1
OG0001862	Cfra_4242T1
OG0001863	Cfra_4232T1
OG0001863	Cfra_6004T1
OG0001864	Cfra_7003T1
OG0001865	Cfra_0713T1
OG0001865	Cfra_6353T1
OG0001866	Cfra_4187T1
OG0001867	Cfra_1016T1
OG0001867	Cfra_7420T1
OG0001868	Cfra_5042T1
OG0001869	Cfra_2449T1
OG0001872	Cfra_4162T1
OG0001872	Cfra_5330T1
OG0001873	Cfra_7523T1
OG0001874	Cfra_2892T1
OG0001891	Cfra_5435T1
OG0001892	Cfra_1140T1
OG0001895	Cfra_8427T1
OG0001898	Cfra_5735T1
OG0001900	Cfra_5760T1
OG0001901	Cfra_3744T1
OG0001902	Cfra_2843T1
OG0001906	Cfra_0283T1
OG0001908	Cfra_5447T1
OG0001909	Cfra_4067T1
OG0001913	Cfra_8479T1
OG0001914	Cfra_0394T1
OG0001915	Cfra_4516T1
OG0001915	Cfra_6163T1
OG0001916	Cfra_1405T1
OG0001916	Cfra_6915T1
OG0001918	Cfra_7021T1
OG0001920	Cfra_5914T1
OG0001921	Cfra_1875T1
OG0001921	Cfra_3861T1
OG0001922	Cfra_5844T1
OG0001923	Cfra_4985T1
OG0001924	Cfra_2484T1
OG0001925	Cfra_7752T1
OG0001926	Cfra_2272T1
OG0001927	Cfra_3605T1
OG0001927	Cfra_3640T1
OG0001927	Cfra_8535T1
OG0001928	Cfra_4581T1
OG0001929	Cfra_6912T1
OG0001931	Cfra_3810T1
OG0001932	Cfra_5932T1
OG0001933	Cfra_7871T1
OG0001934	Cfra_3728T1
OG0001935	Cfra_1780T1
OG0001936	Cfra_8397T1
OG0001937	Cfra_7777T1
OG0001939	Cfra_7584T1
OG0001940	Cfra_2082T1
OG0001941	Cfra_4051T1
OG0001942	Cfra_6691T1
OG0001943	Cfra_0140T1
OG0001944	Cfra_4547T1
OG0001945	Cfra_3270T1
OG0001946	Cfra_1133T1
OG0001947	Cfra_1438T1
OG0001948	Cfra_3073T1
OG0001949	Cfra_1842T1
OG0001950	Cfra_4378T1
OG0001951	Cfra_1612T1
OG0001952	Cfra_5121T1
OG0001953	Cfra_0606T1
OG0001954	Cfra_2012T1
OG0001955	Cfra_0916T1
OG0001956	Cfra_0277T1
OG0001959	Cfra_1546T1
OG0001960	Cfra_2018T1
OG0001961	Cfra_0493T1
OG0001962	Cfra_5922T1
OG0001963	Cfra_5488T1
OG0001964	Cfra_0973T1
OG0001966	Cfra_7605T1
OG0001967	Cfra_7107T1
OG0001968	Cfra_5509T1
OG0001970	Cfra_6068T1
OG0001971	Cfra_3216T1
OG0001971	Cfra_7302T1
OG0001972	Cfra_3887T1
OG0001973	Cfra_5146T1
OG0001973	Cfra_5607T1
OG0001974	Cfra_7509T1
OG0001976	Cfra_6047T1
OG0001977	Cfra_3067T1
OG0001978	Cfra_3259T1
OG0001979	Cfra_1212T1
OG0001980	Cfra_2570T1
OG0001980	Cfra_2571T1
OG0001982	Cfra_4890T1
OG0001985	Cfra_7067T1
OG0001986	Cfra_6726T1
OG0001987	Cfra_1101T1
OG0001988	Cfra_2477T1
OG0001988	Cfra_3999T1
OG0001989	Cfra_4951T1
OG0001990	Cfra_4536T1
OG0001991	Cfra_6736T1
OG0001992	Cfra_4654T1
OG0001993	Cfra_7466T1
OG0001994	Cfra_2231T1
OG0001995	Cfra_2297T1
OG0001996	Cfra_0007T1
OG0001997	Cfra_0875T1
OG0001997	Cfra_5911T1
OG0001998	Cfra_7632T1
OG0001999	Cfra_3976T1
OG0002000	Cfra_0978T1
OG0002002	Cfra_6595T1
OG0002004	Cfra_0507T1
OG0002018	Cfra_3802T1
OG0002020	Cfra_8088T1
OG0002023	Cfra_0484T1
OG0002025	Cfra_2907T1
OG0002026	Cfra_6217T1
OG0002027	Cfra_6933T1
OG0002028	Cfra_5449T1
OG0002029	Cfra_8078T1
OG0002030	Cfra_3112T1
OG0002031	Cfra_1868T1
OG0002033	Cfra_7697T1
OG0002037	Cfra_3739T1
OG0002038	Cfra_2389T1
OG0002039	Cfra_4233T1
OG0002039	Cfra_7044T1
OG0002040	Cfra_2643T1
OG0002041	Cfra_0882T1
OG0002043	Cfra_6960T1
OG0002045	Cfra_2306T1
OG0002046	Cfra_8321T1
OG0002047	Cfra_1632T1
OG0002048	Cfra_3353T1
OG0002050	Cfra_3080T1
OG0002052	Cfra_1884T1
OG0002053	Cfra_1428T1
OG0002053	Cfra_5418T1
OG0002054	Cfra_6081T1
OG0002057	Cfra_5679T1
OG0002058	Cfra_0239T1
OG0002059	Cfra_3141T1
OG0002059	Cfra_3568T1
OG0002060	Cfra_0670T1
OG0002061	Cfra_6040T1
OG0002062	Cfra_2078T1
OG0002063	Cfra_0410T1
OG0002065	Cfra_7873T1
OG0002066	Cfra_4357T1
OG0002067	Cfra_7675T1
OG0002068	Cfra_6383T1
OG0002069	Cfra_0510T1
OG0002072	Cfra_8313T1
OG0002073	Cfra_7396T1
OG0002075	Cfra_2098T1
OG0002076	Cfra_3044T1
OG0002077	Cfra_2611T1
OG0002077	Cfra_5596T1
OG0002078	Cfra_6373T1
OG0002079	Cfra_1495T1
OG0002080	Cfra_7920T1
OG0002081	Cfra_6248T1
OG0002082	Cfra_3485T1
OG0002083	Cfra_2576T1
OG0002084	Cfra_6260T1
OG0002085	Cfra_5961T1
OG0002086	Cfra_8089T1
OG0002087	Cfra_1422T1
OG0002088	Cfra_0595T1
OG0002089	Cfra_4208T1
OG0002090	Cfra_3061T1
OG0002091	Cfra_7582T1
OG0002092	Cfra_3009T1
OG0002094	Cfra_2887T1
OG0002095	Cfra_0521T1
OG0002095	Cfra_8437T1
OG0002096	Cfra_6279T1
OG0002098	Cfra_5549T1
OG0002100	Cfra_1383T1
OG0002100	Cfra_2678T1
OG0002103	Cfra_7175T1
OG0002106	Cfra_0170T1
OG0002108	Cfra_4584T1
OG0002110	Cfra_7039T1
OG0002112	Cfra_1139T1
OG0002113	Cfra_0335T1
OG0002113	Cfra_1706T1
OG0002113	Cfra_5696T1
OG0002114	Cfra_4855T1
OG0002116	Cfra_3958T1
OG0002116	Cfra_7553T1
OG0002117	Cfra_1950T1
OG0002118	Cfra_8202T1
OG0002119	Cfra_7518T1
OG0002120	Cfra_0366T1
OG0002121	Cfra_5063T1
OG0002122	Cfra_5222T1
OG0002123	Cfra_3092T1
OG0002124	Cfra_6406T1
OG0002125	Cfra_1972T1
OG0002125	Cfra_4738T1
OG0002126	Cfra_8417T1
OG0002127	Cfra_7832T1
OG0002128	Cfra_3903T1
OG0002128	Cfra_6636T1
OG0002129	Cfra_1057T1
OG0002130	Cfra_3135T1
OG0002131	Cfra_2806T1
OG0002131	Cfra_4043T1
OG0002135	Cfra_1646T1
OG0002136	Cfra_4472T1
OG0002137	Cfra_6283T1
OG0002138	Cfra_4413T1
OG0002138	Cfra_8046T1
OG0002158	Cfra_7859T1
OG0002159	Cfra_4225T1
OG0002160	Cfra_1885T1
OG0002161	Cfra_0266T1
OG0002164	Cfra_0790T1
OG0002166	Cfra_1613T1
OG0002167	Cfra_2507T1
OG0002170	Cfra_7170T1
OG0002173	Cfra_1468T1
OG0002174	Cfra_7324T1
OG0002175	Cfra_4868T1
OG0002176	Cfra_2938T1
OG0002177	Cfra_3012T1
OG0002178	Cfra_1835T1
OG0002178	Cfra_6998T1
OG0002180	Cfra_2911T1
OG0002182	Cfra_6020T1
OG0002183	Cfra_1935T1
OG0002184	Cfra_5669T1
OG0002185	Cfra_5521T1
OG0002186	Cfra_5636T1
OG0002187	Cfra_0591T1
OG0002188	Cfra_7173T1
OG0002189	Cfra_8205T1
OG0002192	Cfra_4570T1
OG0002193	Cfra_7550T1
OG0002194	Cfra_5038T1
OG0002195	Cfra_7713T1
OG0002196	Cfra_7009T1
OG0002198	Cfra_3351T1
OG0002199	Cfra_6607T1
OG0002199	Cfra_7604T1
OG0002200	Cfra_1006T1
OG0002202	Cfra_1846T1
OG0002202	Cfra_8527T1
OG0002204	Cfra_7467T1
OG0002205	Cfra_0143T1
OG0002206	Cfra_0998T1
OG0002207	Cfra_3096T1
OG0002208	Cfra_7305T1
OG0002210	Cfra_7587T1
OG0002212	Cfra_2866T1
OG0002212	Cfra_8536T1
OG0002213	Cfra_3292T1
OG0002214	Cfra_8488T1
OG0002215	Cfra_0686T1
OG0002216	Cfra_5738T1
OG0002218	Cfra_2530T1
OG0002220	Cfra_4010T1
OG0002221	Cfra_7703T1
OG0002223	Cfra_8300T1
OG0002224	Cfra_8095T1
OG0002225	Cfra_5320T1
OG0002226	Cfra_0740T1
OG0002227	Cfra_7956T1
OG0002228	Cfra_3032T1
OG0002229	Cfra_1203T1
OG0002230	Cfra_8106T1
OG0002231	Cfra_4030T1
OG0002232	Cfra_4432T1
OG0002232	Cfra_8027T1
OG0002233	Cfra_6955T1
OG0002234	Cfra_7342T1
OG0002235	Cfra_1475T1
OG0002235	Cfra_4271T1
OG0002235	Cfra_5067T1
OG0002236	Cfra_1702T1
OG0002237	Cfra_4268T1
OG0002238	Cfra_7623T1
OG0002239	Cfra_0561T1
OG0002241	Cfra_0579T1
OG0002242	Cfra_5624T1
OG0002243	Cfra_5942T1
OG0002244	Cfra_2882T1
OG0002245	Cfra_0284T1
OG0002246	Cfra_5983T1
OG0002247	Cfra_4562T1
OG0002249	Cfra_4379T1
OG0002249	Cfra_5794T1
OG0002250	Cfra_0260T1
OG0002250	Cfra_6773T1
OG0002251	Cfra_8271T1
OG0002252	Cfra_1312T1
OG0002253	Cfra_1298T1
OG0002254	Cfra_8306T1
OG0002255	Cfra_8396T1
OG0002256	Cfra_4992T1
OG0002266	Cfra_0820T1
OG0002267	Cfra_4754T1
OG0002267	Cfra_7136T1
OG0002267	Cfra_7137T1
OG0002282	Cfra_5686T1
OG0002284	Cfra_4761T1
OG0002292	Cfra_0881T1
OG0002293	Cfra_5972T1
OG0002294	Cfra_7931T1
OG0002300	Cfra_1404T1
OG0002301	Cfra_0532T1
OG0002302	Cfra_4623T1
OG0002303	Cfra_7650T1
OG0002304	Cfra_0240T1
OG0002305	Cfra_0046T1
OG0002308	Cfra_3842T1
OG0002311	Cfra_5303T1
OG0002313	Cfra_5457T1
OG0002314	Cfra_4888T1
OG0002315	Cfra_7986T1
OG0002317	Cfra_2100T1
OG0002318	Cfra_0759T1
OG0002320	Cfra_2101T1
OG0002322	Cfra_7981T1
OG0002323	Cfra_3336T1
OG0002324	Cfra_2742T1
OG0002325	Cfra_4793T1
OG0002327	Cfra_5900T1
OG0002328	Cfra_8412T1
OG0002329	Cfra_3040T1
OG0002330	Cfra_4196T1
OG0002331	Cfra_8171T1
OG0002332	Cfra_0388T1
OG0002333	Cfra_1634T1
OG0002336	Cfra_1811T1
OG0002338	Cfra_0004T1
OG0002339	Cfra_8107T1
OG0002340	Cfra_5771T1
OG0002341	Cfra_5560T1
OG0002342	Cfra_1926T1
OG0002343	Cfra_5293T1
OG0002344	Cfra_2179T1
OG0002345	Cfra_5744T1
OG0002347	Cfra_7526T1
OG0002348	Cfra_2837T1
OG0002349	Cfra_0921T1
OG0002350	Cfra_4473T1
OG0002351	Cfra_5204T1
OG0002353	Cfra_6804T1
OG0002354	Cfra_1078T1
OG0002355	Cfra_0689T1
OG0002355	Cfra_2350T1
OG0002357	Cfra_3863T1
OG0002358	Cfra_5142T1
OG0002359	Cfra_6536T1
OG0002361	Cfra_4448T1
OG0002361	Cfra_8011T1
OG0002362	Cfra_5504T1
OG0002363	Cfra_5138T1
OG0002364	Cfra_1240T1
OG0002367	Cfra_5651T1
OG0002368	Cfra_2791T1
OG0002370	Cfra_1624T1
OG0002371	Cfra_5116T1
OG0002372	Cfra_3896T1
OG0002373	Cfra_2167T1
OG0002374	Cfra_7673T1
OG0002376	Cfra_0200T1
OG0002377	Cfra_6489T1
OG0002379	Cfra_3609T1
OG0002381	Cfra_2048T1
OG0002382	Cfra_2608T1
OG0002383	Cfra_5205T1
OG0002384	Cfra_1154T1
OG0002385	Cfra_0912T1
OG0002387	Cfra_7978T1
OG0002388	Cfra_7365T1
OG0002390	Cfra_1505T1
OG0002391	Cfra_2294T1
OG0002392	Cfra_3019T1
OG0002392	Cfra_4260T1
OG0002395	Cfra_0022T1
OG0002396	Cfra_6411T1
OG0002398	Cfra_3481T1
OG0002399	Cfra_3204T1
OG0002400	Cfra_6539T1
OG0002407	Cfra_5011T1
OG0002407	Cfra_7252T1
OG0002424	Cfra_1594T1
OG0002428	Cfra_1174T1
OG0002435	Cfra_4669T1
OG0002436	Cfra_0358T1
OG0002440	Cfra_7322T1
OG0002442	Cfra_4230T1
OG0002443	Cfra_3065T1
OG0002444	Cfra_0801T1
OG0002445	Cfra_2874T1
OG0002447	Cfra_5034T1
OG0002448	Cfra_6632T1
OG0002449	Cfra_2661T1
OG0002450	Cfra_6767T1
OG0002451	Cfra_4700T1
OG0002452	Cfra_4785T1
OG0002453	Cfra_7174T1
OG0002456	Cfra_7874T1
OG0002457	Cfra_6797T1
OG0002459	Cfra_2989T1
OG0002461	Cfra_0999T1
OG0002462	Cfra_1199T1
OG0002463	Cfra_7898T1
OG0002464	Cfra_2770T1
OG0002465	Cfra_6347T1
OG0002467	Cfra_0303T1
OG0002467	Cfra_8561T1
OG0002468	Cfra_6174T1
OG0002469	Cfra_0418T1
OG0002470	Cfra_5283T1
OG0002471	Cfra_1151T1
OG0002472	Cfra_7649T1
OG0002473	Cfra_1066T1
OG0002475	Cfra_4376T1
OG0002476	Cfra_5047T1
OG0002477	Cfra_3893T1
OG0002478	Cfra_0625T1
OG0002479	Cfra_7611T1
OG0002480	Cfra_0071T1
OG0002482	Cfra_6178T1
OG0002483	Cfra_3910T1
OG0002485	Cfra_0635T1
OG0002485	Cfra_7601T1
OG0002487	Cfra_1898T1
OG0002487	Cfra_4139T1
OG0002489	Cfra_0373T1
OG0002491	Cfra_2474T1
OG0002492	Cfra_1108T1
OG0002493	Cfra_6160T1
OG0002494	Cfra_1488T1
OG0002495	Cfra_3767T1
OG0002496	Cfra_6262T1
OG0002497	Cfra_1971T1
OG0002498	Cfra_4646T1
OG0002499	Cfra_1281T1
OG0002500	Cfra_2883T1
OG0002502	Cfra_4651T1
OG0002503	Cfra_2968T1
OG0002505	Cfra_3923T1
OG0002506	Cfra_6424T1
OG0002507	Cfra_5505T1
OG0002508	Cfra_0446T1
OG0002509	Cfra_2267T1
OG0002510	Cfra_5265T1
OG0002511	Cfra_1644T1
OG0002512	Cfra_8519T1
