Orthogroup	FW_TRX
OG0001504	FW_v1_tr_01337.p1
OG0001504	FW_v1_tr_02530.p1
OG0001504	FW_v1_tr_08648.p1
OG0001504	FW_v1_tr_09857.p1
OG0001504	FW_v1_tr_14800.p1
OG0001506	FW_v1_tr_13286.p1
OG0001507	FW_v1_tr_12588.p1
OG0001507	FW_v1_tr_12588.p2
OG0001507	FW_v1_tr_12968.p1
OG0001507	FW_v1_tr_12968.p2
OG0001507	FW_v1_tr_12971.p1
OG0001509	FW_v1_tr_00300.p1
OG0001509	FW_v1_tr_06877.p1
OG0001511	FW_v1_tr_06473.p1
OG0001511	FW_v1_tr_09069.p1
OG0001511	FW_v1_tr_09735.p1
OG0001514	FW_v1_tr_04939.p1
OG0001515	FW_v1_tr_03403.p1
OG0001516	FW_v1_tr_03004.p1
OG0001516	FW_v1_tr_04468.p1
OG0001517	FW_v1_tr_02386.p1
OG0001518	FW_v1_tr_00561.p1
OG0001518	FW_v1_tr_08889.p1
OG0001519	FW_v1_tr_00801.p1
OG0001519	FW_v1_tr_05302.p1
OG0001520	FW_v1_tr_08004.p1
OG0001520	FW_v1_tr_12318.p1
OG0001520	FW_v1_tr_13581.p1
OG0001521	FW_v1_tr_00869.p1
OG0001521	FW_v1_tr_12353.p1
OG0001521	FW_v1_tr_12354.p1
OG0001522	FW_v1_tr_01254.p1
OG0001522	FW_v1_tr_01883.p1
OG0001522	FW_v1_tr_07748.p1
OG0001522	FW_v1_tr_07784.p1
OG0001522	FW_v1_tr_09375.p1
OG0001522	FW_v1_tr_11122.p1
OG0001522	FW_v1_tr_12656.p1
OG0001523	FW_v1_tr_07064.p1
OG0001523	FW_v1_tr_08445.p1
OG0001523	FW_v1_tr_11132.p1
OG0001523	FW_v1_tr_11134.p1
OG0001524	FW_v1_tr_05350.p1
OG0001524	FW_v1_tr_11550.p1
OG0001525	FW_v1_tr_03751.p1
OG0001525	FW_v1_tr_08243.p1
OG0001525	FW_v1_tr_14487.p1
OG0001526	FW_v1_tr_11222.p1
OG0001527	FW_v1_tr_02186.p1
OG0001527	FW_v1_tr_06531.p1
OG0001527	FW_v1_tr_07219.p1
OG0001527	FW_v1_tr_07290.p1
OG0001528	FW_v1_tr_04536.p1
OG0001528	FW_v1_tr_13574.p1
OG0001528	FW_v1_tr_13684.p1
OG0001529	FW_v1_tr_05993.p1
OG0001529	FW_v1_tr_14776.p1
OG0001531	FW_v1_tr_00523.p1
OG0001531	FW_v1_tr_03867.p1
OG0001532	FW_v1_tr_05703.p1
OG0001532	FW_v1_tr_11601.p1
OG0001534	FW_v1_tr_00192.p1
OG0001535	FW_v1_tr_11689.p1
OG0001537	FW_v1_tr_00885.p1
OG0001537	FW_v1_tr_00885.p2
OG0001540	FW_v1_tr_09540.p1
OG0001540	FW_v1_tr_14474.p1
OG0001541	FW_v1_tr_03611.p1
OG0001541	FW_v1_tr_10660.p1
OG0001541	FW_v1_tr_14415.p1
OG0001542	FW_v1_tr_04688.p1
OG0001542	FW_v1_tr_13223.p1
OG0001542	FW_v1_tr_13225.p1
OG0001543	FW_v1_tr_12452.p1
OG0001544	FW_v1_tr_02143.p1
OG0001544	FW_v1_tr_02143.p2
OG0001546	FW_v1_tr_09940.p1
OG0001547	FW_v1_tr_00719.p1
OG0001547	FW_v1_tr_01771.p1
OG0001547	FW_v1_tr_07559.p1
OG0001547	FW_v1_tr_12492.p1
OG0001547	FW_v1_tr_14383.p1
OG0001547	FW_v1_tr_14712.p1
OG0001547	FW_v1_tr_14761.p1
OG0001548	FW_v1_tr_00472.p1
OG0001549	FW_v1_tr_00371.p1
OG0001549	FW_v1_tr_07862.p1
OG0001550	FW_v1_tr_05874.p1
OG0001550	FW_v1_tr_09646.p1
OG0001550	FW_v1_tr_10741.p1
OG0001552	FW_v1_tr_07429.p1
OG0001552	FW_v1_tr_07430.p1
OG0001552	FW_v1_tr_07430.p2
OG0001552	FW_v1_tr_07432.p1
OG0001552	FW_v1_tr_07432.p2
OG0001552	FW_v1_tr_07434.p1
OG0001552	FW_v1_tr_14347.p1
OG0001553	FW_v1_tr_01197.p2
OG0001553	FW_v1_tr_02825.p1
OG0001553	FW_v1_tr_11378.p1
OG0001553	FW_v1_tr_13063.p1
OG0001554	FW_v1_tr_08098.p1
OG0001554	FW_v1_tr_13699.p1
OG0001555	FW_v1_tr_12998.p1
OG0001556	FW_v1_tr_03925.p1
OG0001556	FW_v1_tr_06654.p1
OG0001556	FW_v1_tr_08495.p1
OG0001556	FW_v1_tr_08495.p2
OG0001557	FW_v1_tr_02882.p1
OG0001557	FW_v1_tr_10143.p1
OG0001557	FW_v1_tr_10643.p1
OG0001558	FW_v1_tr_04238.p1
OG0001558	FW_v1_tr_04316.p1
OG0001558	FW_v1_tr_08475.p1
OG0001559	FW_v1_tr_10161.p1
OG0001560	FW_v1_tr_08061.p1
OG0001561	FW_v1_tr_05928.p1
OG0001562	FW_v1_tr_01613.p1
OG0001562	FW_v1_tr_04467.p1
OG0001562	FW_v1_tr_09829.p1
OG0001564	FW_v1_tr_10529.p1
OG0001565	FW_v1_tr_11806.p1
OG0001566	FW_v1_tr_08837.p1
OG0001567	FW_v1_tr_08525.p1
OG0001569	FW_v1_tr_07866.p1
OG0001570	FW_v1_tr_09099.p1
OG0001572	FW_v1_tr_07880.p1
OG0001574	FW_v1_tr_00520.p1
OG0001574	FW_v1_tr_00520.p3
OG0001574	FW_v1_tr_00521.p1
OG0001574	FW_v1_tr_00521.p3
OG0001576	FW_v1_tr_13477.p2
OG0001577	FW_v1_tr_11597.p1
OG0001578	FW_v1_tr_00110.p1
OG0001581	FW_v1_tr_06572.p1
OG0001581	FW_v1_tr_06573.p1
OG0001583	FW_v1_tr_05015.p1
OG0001583	FW_v1_tr_08947.p1
OG0001583	FW_v1_tr_13604.p1
OG0001585	FW_v1_tr_08456.p1
OG0001606	FW_v1_tr_07393.p1
OG0001608	FW_v1_tr_01649.p1
OG0001610	FW_v1_tr_01329.p1
OG0001610	FW_v1_tr_08330.p1
OG0001611	FW_v1_tr_03235.p1
OG0001613	FW_v1_tr_06075.p1
OG0001614	FW_v1_tr_09299.p1
OG0001614	FW_v1_tr_09791.p1
OG0001614	FW_v1_tr_11248.p1
OG0001615	FW_v1_tr_14413.p1
OG0001616	FW_v1_tr_03928.p1
OG0001617	FW_v1_tr_03812.p1
OG0001617	FW_v1_tr_12352.p1
OG0001618	FW_v1_tr_02415.p1
OG0001619	FW_v1_tr_01358.p1
OG0001619	FW_v1_tr_06045.p1
OG0001619	FW_v1_tr_10789.p1
OG0001620	FW_v1_tr_01126.p1
OG0001620	FW_v1_tr_08668.p1
OG0001620	FW_v1_tr_09102.p1
OG0001621	FW_v1_tr_02409.p1
OG0001621	FW_v1_tr_06538.p1
OG0001622	FW_v1_tr_06978.p1
OG0001622	FW_v1_tr_09423.p1
OG0001622	FW_v1_tr_09894.p1
OG0001624	FW_v1_tr_14966.p1
OG0001625	FW_v1_tr_00024.p1
OG0001625	FW_v1_tr_12668.p1
OG0001629	FW_v1_tr_05548.p1
OG0001629	FW_v1_tr_14713.p1
OG0001631	FW_v1_tr_10597.p1
OG0001631	FW_v1_tr_13526.p1
OG0001631	FW_v1_tr_13753.p1
OG0001631	FW_v1_tr_13844.p1
OG0001632	FW_v1_tr_04078.p1
OG0001632	FW_v1_tr_14223.p1
OG0001635	FW_v1_tr_03740.p1
OG0001636	FW_v1_tr_06532.p1
OG0001636	FW_v1_tr_09270.p1
OG0001636	FW_v1_tr_09270.p2
OG0001637	FW_v1_tr_07091.p1
OG0001638	FW_v1_tr_11142.p1
OG0001639	FW_v1_tr_10008.p1
OG0001640	FW_v1_tr_15064.p1
OG0001641	FW_v1_tr_01251.p1
OG0001641	FW_v1_tr_09108.p1
OG0001642	FW_v1_tr_05539.p1
OG0001642	FW_v1_tr_07771.p1
OG0001642	FW_v1_tr_10573.p1
OG0001644	FW_v1_tr_04849.p1
OG0001644	FW_v1_tr_12542.p1
OG0001645	FW_v1_tr_10415.p1
OG0001646	FW_v1_tr_00211.p1
OG0001646	FW_v1_tr_02497.p1
OG0001646	FW_v1_tr_08680.p1
OG0001646	FW_v1_tr_12173.p1
OG0001646	FW_v1_tr_13525.p1
OG0001647	FW_v1_tr_00446.p1
OG0001647	FW_v1_tr_04687.p1
OG0001647	FW_v1_tr_06124.p1
OG0001649	FW_v1_tr_05151.p1
OG0001650	FW_v1_tr_10424.p1
OG0001650	FW_v1_tr_11128.p1
OG0001652	FW_v1_tr_01127.p1
OG0001653	FW_v1_tr_01843.p1
OG0001657	FW_v1_tr_04255.p1
OG0001657	FW_v1_tr_05126.p1
OG0001657	FW_v1_tr_09053.p1
OG0001657	FW_v1_tr_09466.p1
OG0001657	FW_v1_tr_10041.p1
OG0001658	FW_v1_tr_07266.p1
OG0001659	FW_v1_tr_01005.p1
OG0001659	FW_v1_tr_05812.p1
OG0001659	FW_v1_tr_06026.p1
OG0001659	FW_v1_tr_06168.p1
OG0001659	FW_v1_tr_06234.p1
OG0001659	FW_v1_tr_06386.p1
OG0001660	FW_v1_tr_02636.p1
OG0001661	FW_v1_tr_01953.p1
OG0001661	FW_v1_tr_02244.p1
OG0001662	FW_v1_tr_12859.p1
OG0001662	FW_v1_tr_14146.p1
OG0001663	FW_v1_tr_12413.p1
OG0001664	FW_v1_tr_01071.p1
OG0001664	FW_v1_tr_10966.p1
OG0001665	FW_v1_tr_12670.p1
OG0001666	FW_v1_tr_02267.p1
OG0001666	FW_v1_tr_10780.p1
OG0001667	FW_v1_tr_00545.p1
OG0001667	FW_v1_tr_03022.p1
OG0001667	FW_v1_tr_03453.p1
OG0001667	FW_v1_tr_04334.p1
OG0001667	FW_v1_tr_06574.p1
OG0001667	FW_v1_tr_08109.p1
OG0001667	FW_v1_tr_09244.p1
OG0001678	FW_v1_tr_03368.p1
OG0001678	FW_v1_tr_04227.p1
OG0001678	FW_v1_tr_06853.p1
OG0001678	FW_v1_tr_06854.p1
OG0001678	FW_v1_tr_14174.p1
OG0001679	FW_v1_tr_02868.p1
OG0001680	FW_v1_tr_03102.p1
OG0001681	FW_v1_tr_01145.p1
OG0001681	FW_v1_tr_09817.p1
OG0001686	FW_v1_tr_11563.p1
OG0001687	FW_v1_tr_03026.p1
OG0001687	FW_v1_tr_03026.p2
OG0001687	FW_v1_tr_03499.p1
OG0001691	FW_v1_tr_14835.p1
OG0001691	FW_v1_tr_14836.p1
OG0001692	FW_v1_tr_00780.p1
OG0001694	FW_v1_tr_00011.p1
OG0001694	FW_v1_tr_11929.p1
OG0001695	FW_v1_tr_06836.p1
OG0001696	FW_v1_tr_07492.p1
OG0001696	FW_v1_tr_12339.p1
OG0001698	FW_v1_tr_07992.p1
OG0001699	FW_v1_tr_13282.p1
OG0001700	FW_v1_tr_09293.p1
OG0001700	FW_v1_tr_11822.p1
OG0001702	FW_v1_tr_03156.p1
OG0001703	FW_v1_tr_10227.p1
OG0001704	FW_v1_tr_01490.p1
OG0001705	FW_v1_tr_00971.p1
OG0001705	FW_v1_tr_06925.p1
OG0001706	FW_v1_tr_03105.p1
OG0001706	FW_v1_tr_07281.p1
OG0001707	FW_v1_tr_10148.p1
OG0001708	FW_v1_tr_02625.p1
OG0001708	FW_v1_tr_05946.p1
OG0001709	FW_v1_tr_04634.p1
OG0001709	FW_v1_tr_09721.p1
OG0001710	FW_v1_tr_13607.p1
OG0001711	FW_v1_tr_08046.p1
OG0001711	FW_v1_tr_10865.p1
OG0001712	FW_v1_tr_01816.p1
OG0001712	FW_v1_tr_01816.p2
OG0001712	FW_v1_tr_11482.p1
OG0001713	FW_v1_tr_05081.p1
OG0001715	FW_v1_tr_07095.p1
OG0001715	FW_v1_tr_07098.p1
OG0001716	FW_v1_tr_07995.p1
OG0001717	FW_v1_tr_01910.p1
OG0001717	FW_v1_tr_05029.p1
OG0001718	FW_v1_tr_05968.p1
OG0001718	FW_v1_tr_06318.p1
OG0001718	FW_v1_tr_06323.p1
OG0001718	FW_v1_tr_10942.p1
OG0001719	FW_v1_tr_01604.p1
OG0001720	FW_v1_tr_01390.p1
OG0001721	FW_v1_tr_08700.p1
OG0001722	FW_v1_tr_02283.p1
OG0001722	FW_v1_tr_09439.p1
OG0001723	FW_v1_tr_00527.p1
OG0001723	FW_v1_tr_10038.p1
OG0001724	FW_v1_tr_04414.p1
OG0001724	FW_v1_tr_05086.p1
OG0001724	FW_v1_tr_13461.p1
OG0001725	FW_v1_tr_13001.p1
OG0001726	FW_v1_tr_04388.p1
OG0001726	FW_v1_tr_04388.p2
OG0001726	FW_v1_tr_04391.p1
OG0001726	FW_v1_tr_04391.p2
OG0001727	FW_v1_tr_03963.p1
OG0001727	FW_v1_tr_14443.p1
OG0001727	FW_v1_tr_14444.p1
OG0001728	FW_v1_tr_03200.p1
OG0001728	FW_v1_tr_09267.p1
OG0001729	FW_v1_tr_04050.p1
OG0001730	FW_v1_tr_02604.p1
OG0001731	FW_v1_tr_10029.p1
OG0001731	FW_v1_tr_11989.p1
OG0001731	FW_v1_tr_12221.p1
OG0001732	FW_v1_tr_02445.p1
OG0001732	FW_v1_tr_02448.p1
OG0001732	FW_v1_tr_09461.p1
OG0001732	FW_v1_tr_09467.p1
OG0001732	FW_v1_tr_10198.p1
OG0001732	FW_v1_tr_13109.p1
OG0001732	FW_v1_tr_14120.p1
OG0001734	FW_v1_tr_08953.p1
OG0001735	FW_v1_tr_01901.p1
OG0001735	FW_v1_tr_07849.p1
OG0001735	FW_v1_tr_12957.p1
OG0001737	FW_v1_tr_01742.p1
OG0001738	FW_v1_tr_00406.p1
OG0001739	FW_v1_tr_05996.p1
OG0001739	FW_v1_tr_09312.p1
OG0001740	FW_v1_tr_02646.p1
OG0001741	FW_v1_tr_02851.p1
OG0001741	FW_v1_tr_09637.p1
OG0001741	FW_v1_tr_14957.p1
OG0001742	FW_v1_tr_01290.p1
OG0001744	FW_v1_tr_06849.p1
OG0001744	FW_v1_tr_07923.p1
OG0001745	FW_v1_tr_06775.p1
OG0001745	FW_v1_tr_08236.p1
OG0001745	FW_v1_tr_08237.p1
OG0001745	FW_v1_tr_10546.p1
OG0001746	FW_v1_tr_04819.p1
OG0001746	FW_v1_tr_08156.p1
OG0001746	FW_v1_tr_09361.p1
OG0001747	FW_v1_tr_03494.p1
OG0001747	FW_v1_tr_07171.p2
OG0001748	FW_v1_tr_00115.p1
OG0001748	FW_v1_tr_00117.p1
OG0001748	FW_v1_tr_00646.p1
OG0001749	FW_v1_tr_14376.p1
OG0001750	FW_v1_tr_09083.p1
OG0001750	FW_v1_tr_14546.p1
OG0001751	FW_v1_tr_02554.p1
OG0001752	FW_v1_tr_10617.p1
OG0001752	FW_v1_tr_11393.p1
OG0001753	FW_v1_tr_01968.p1
OG0001753	FW_v1_tr_08436.p1
OG0001753	FW_v1_tr_13116.p1
OG0001754	FW_v1_tr_11704.p1
OG0001756	FW_v1_tr_11698.p1
OG0001780	FW_v1_tr_08150.p1
OG0001780	FW_v1_tr_12059.p1
OG0001781	FW_v1_tr_03794.p1
OG0001786	FW_v1_tr_01114.p1
OG0001787	FW_v1_tr_08748.p1
OG0001789	FW_v1_tr_10742.p1
OG0001790	FW_v1_tr_12439.p1
OG0001791	FW_v1_tr_03222.p1
OG0001791	FW_v1_tr_13014.p1
OG0001792	FW_v1_tr_10195.p1
OG0001792	FW_v1_tr_10553.p1
OG0001792	FW_v1_tr_10976.p1
OG0001792	FW_v1_tr_14170.p1
OG0001793	FW_v1_tr_01117.p1
OG0001795	FW_v1_tr_04554.p1
OG0001796	FW_v1_tr_11738.p1
OG0001798	FW_v1_tr_08239.p1
OG0001798	FW_v1_tr_08269.p1
OG0001798	FW_v1_tr_10980.p1
OG0001799	FW_v1_tr_07525.p1
OG0001800	FW_v1_tr_08933.p1
OG0001800	FW_v1_tr_14672.p1
OG0001802	FW_v1_tr_01334.p1
OG0001802	FW_v1_tr_05059.p1
OG0001802	FW_v1_tr_10993.p1
OG0001802	FW_v1_tr_12717.p1
OG0001802	FW_v1_tr_14662.p1
OG0001803	FW_v1_tr_13215.p1
OG0001803	FW_v1_tr_14045.p1
OG0001804	FW_v1_tr_09024.p1
OG0001805	FW_v1_tr_14013.p1
OG0001806	FW_v1_tr_13410.p1
OG0001807	FW_v1_tr_15049.p1
OG0001808	FW_v1_tr_05758.p1
OG0001809	FW_v1_tr_01288.p1
OG0001809	FW_v1_tr_07953.p1
OG0001810	FW_v1_tr_05185.p1
OG0001810	FW_v1_tr_06632.p1
OG0001810	FW_v1_tr_06632.p2
OG0001811	FW_v1_tr_05785.p1
OG0001811	FW_v1_tr_05786.p1
OG0001812	FW_v1_tr_14379.p1
OG0001813	FW_v1_tr_07952.p1
OG0001814	FW_v1_tr_07882.p1
OG0001815	FW_v1_tr_02736.p2
OG0001815	FW_v1_tr_06931.p2
OG0001816	FW_v1_tr_08606.p1
OG0001817	FW_v1_tr_02100.p1
OG0001817	FW_v1_tr_13127.p1
OG0001819	FW_v1_tr_11701.p1
OG0001820	FW_v1_tr_08516.p1
OG0001820	FW_v1_tr_14318.p1
OG0001822	FW_v1_tr_03592.p1
OG0001823	FW_v1_tr_07142.p1
OG0001823	FW_v1_tr_08411.p1
OG0001824	FW_v1_tr_02213.p1
OG0001825	FW_v1_tr_02012.p1
OG0001825	FW_v1_tr_05904.p1
OG0001825	FW_v1_tr_08593.p1
OG0001826	FW_v1_tr_04633.p1
OG0001826	FW_v1_tr_13813.p1
OG0001826	FW_v1_tr_14177.p1
OG0001827	FW_v1_tr_00755.p1
OG0001827	FW_v1_tr_05935.p1
OG0001827	FW_v1_tr_10656.p1
OG0001829	FW_v1_tr_09088.p1
OG0001829	FW_v1_tr_13553.p1
OG0001830	FW_v1_tr_06066.p1
OG0001831	FW_v1_tr_00626.p1
OG0001831	FW_v1_tr_01366.p1
OG0001831	FW_v1_tr_12774.p1
OG0001832	FW_v1_tr_09754.p1
OG0001832	FW_v1_tr_11769.p1
OG0001833	FW_v1_tr_09400.p1
OG0001834	FW_v1_tr_13382.p1
OG0001834	FW_v1_tr_13382.p2
OG0001835	FW_v1_tr_04481.p1
OG0001836	FW_v1_tr_14703.p1
OG0001837	FW_v1_tr_03688.p1
OG0001837	FW_v1_tr_06241.p1
OG0001838	FW_v1_tr_02011.p1
OG0001838	FW_v1_tr_03883.p1
OG0001839	FW_v1_tr_05943.p1
OG0001840	FW_v1_tr_07127.p1
OG0001842	FW_v1_tr_02771.p1
OG0001844	FW_v1_tr_08161.p1
OG0001844	FW_v1_tr_15100.p2
OG0001845	FW_v1_tr_01608.p1
OG0001846	FW_v1_tr_04160.p1
OG0001847	FW_v1_tr_08797.p1
OG0001849	FW_v1_tr_08865.p1
OG0001851	FW_v1_tr_06617.p1
OG0001852	FW_v1_tr_02013.p1
OG0001852	FW_v1_tr_10930.p1
OG0001852	FW_v1_tr_10931.p1
OG0001853	FW_v1_tr_07914.p1
OG0001854	FW_v1_tr_02865.p1
OG0001854	FW_v1_tr_08094.p1
OG0001854	FW_v1_tr_08349.p1
OG0001854	FW_v1_tr_08350.p1
OG0001855	FW_v1_tr_01249.p1
OG0001855	FW_v1_tr_07676.p1
OG0001856	FW_v1_tr_04374.p1
OG0001856	FW_v1_tr_06502.p1
OG0001856	FW_v1_tr_10066.p1
OG0001857	FW_v1_tr_06492.p1
OG0001857	FW_v1_tr_14675.p1
OG0001858	FW_v1_tr_11961.p1
OG0001859	FW_v1_tr_10301.p1
OG0001860	FW_v1_tr_03872.p1
OG0001860	FW_v1_tr_14051.p1
OG0001861	FW_v1_tr_13415.p1
OG0001861	FW_v1_tr_13415.p2
OG0001862	FW_v1_tr_10967.p1
OG0001863	FW_v1_tr_01645.p1
OG0001863	FW_v1_tr_09720.p1
OG0001863	FW_v1_tr_14391.p1
OG0001864	FW_v1_tr_06049.p1
OG0001864	FW_v1_tr_11344.p1
OG0001864	FW_v1_tr_12741.p1
OG0001865	FW_v1_tr_07409.p1
OG0001866	FW_v1_tr_01828.p1
OG0001867	FW_v1_tr_10458.p1
OG0001867	FW_v1_tr_12931.p1
OG0001867	FW_v1_tr_13978.p1
OG0001867	FW_v1_tr_15123.p1
OG0001868	FW_v1_tr_02948.p1
OG0001869	FW_v1_tr_00853.p1
OG0001872	FW_v1_tr_02913.p1
OG0001872	FW_v1_tr_03511.p1
OG0001872	FW_v1_tr_03512.p1
OG0001872	FW_v1_tr_03563.p1
OG0001872	FW_v1_tr_03564.p1
OG0001872	FW_v1_tr_03918.p1
OG0001872	FW_v1_tr_04189.p1
OG0001872	FW_v1_tr_05853.p2
OG0001872	FW_v1_tr_06017.p1
OG0001872	FW_v1_tr_06367.p1
OG0001872	FW_v1_tr_07103.p1
OG0001872	FW_v1_tr_07111.p1
OG0001872	FW_v1_tr_08202.p1
OG0001872	FW_v1_tr_08403.p1
OG0001872	FW_v1_tr_08763.p1
OG0001872	FW_v1_tr_09354.p1
OG0001872	FW_v1_tr_09355.p1
OG0001872	FW_v1_tr_10218.p1
OG0001872	FW_v1_tr_11444.p1
OG0001872	FW_v1_tr_13776.p1
OG0001872	FW_v1_tr_13777.p1
OG0001873	FW_v1_tr_00747.p1
OG0001874	FW_v1_tr_04871.p1
OG0001874	FW_v1_tr_11654.p1
OG0001877	FW_v1_tr_00510.p1
OG0001877	FW_v1_tr_10611.p1
OG0001891	FW_v1_tr_06631.p1
OG0001892	FW_v1_tr_08535.p1
OG0001893	FW_v1_tr_00593.p1
OG0001893	FW_v1_tr_01499.p1
OG0001893	FW_v1_tr_11988.p1
OG0001895	FW_v1_tr_12192.p1
OG0001898	FW_v1_tr_01622.p1
OG0001900	FW_v1_tr_01211.p1
OG0001901	FW_v1_tr_01963.p1
OG0001901	FW_v1_tr_10853.p1
OG0001901	FW_v1_tr_13344.p1
OG0001902	FW_v1_tr_04152.p1
OG0001903	FW_v1_tr_00452.p1
OG0001903	FW_v1_tr_01255.p1
OG0001903	FW_v1_tr_01255.p2
OG0001903	FW_v1_tr_04667.p1
OG0001903	FW_v1_tr_11168.p1
OG0001903	FW_v1_tr_12769.p1
OG0001904	FW_v1_tr_07636.p1
OG0001906	FW_v1_tr_05932.p1
OG0001908	FW_v1_tr_05686.p1
OG0001909	FW_v1_tr_06159.p1
OG0001913	FW_v1_tr_09170.p1
OG0001914	FW_v1_tr_08598.p1
OG0001914	FW_v1_tr_08599.p1
OG0001915	FW_v1_tr_06864.p1
OG0001917	FW_v1_tr_01323.p1
OG0001917	FW_v1_tr_03801.p1
OG0001918	FW_v1_tr_08137.p1
OG0001920	FW_v1_tr_13355.p1
OG0001920	FW_v1_tr_13357.p1
OG0001921	FW_v1_tr_10446.p1
OG0001922	FW_v1_tr_02304.p1
OG0001923	FW_v1_tr_09514.p1
OG0001924	FW_v1_tr_01915.p1
OG0001924	FW_v1_tr_02846.p1
OG0001924	FW_v1_tr_05162.p1
OG0001925	FW_v1_tr_05712.p1
OG0001925	FW_v1_tr_12333.p1
OG0001926	FW_v1_tr_00381.p1
OG0001926	FW_v1_tr_02219.p1
OG0001928	FW_v1_tr_02306.p1
OG0001928	FW_v1_tr_08919.p1
OG0001928	FW_v1_tr_09531.p1
OG0001929	FW_v1_tr_13016.p1
OG0001929	FW_v1_tr_14451.p1
OG0001930	FW_v1_tr_14722.p1
OG0001931	FW_v1_tr_04249.p1
OG0001931	FW_v1_tr_06325.p1
OG0001931	FW_v1_tr_07199.p1
OG0001932	FW_v1_tr_06421.p1
OG0001933	FW_v1_tr_03689.p1
OG0001934	FW_v1_tr_04553.p2
OG0001934	FW_v1_tr_06565.p2
OG0001934	FW_v1_tr_08265.p2
OG0001934	FW_v1_tr_10416.p2
OG0001935	FW_v1_tr_12109.p1
OG0001936	FW_v1_tr_13002.p1
OG0001937	FW_v1_tr_10292.p1
OG0001937	FW_v1_tr_12214.p1
OG0001938	FW_v1_tr_09819.p1
OG0001938	FW_v1_tr_14262.p1
OG0001939	FW_v1_tr_12881.p1
OG0001939	FW_v1_tr_12884.p1
OG0001940	FW_v1_tr_00735.p1
OG0001940	FW_v1_tr_04698.p1
OG0001941	FW_v1_tr_13300.p1
OG0001942	FW_v1_tr_03067.p1
OG0001942	FW_v1_tr_06185.p1
OG0001942	FW_v1_tr_06186.p1
OG0001943	FW_v1_tr_01560.p1
OG0001944	FW_v1_tr_00153.p1
OG0001944	FW_v1_tr_08774.p1
OG0001945	FW_v1_tr_02791.p1
OG0001946	FW_v1_tr_05590.p1
OG0001946	FW_v1_tr_07067.p1
OG0001946	FW_v1_tr_07067.p2
OG0001947	FW_v1_tr_03921.p1
OG0001947	FW_v1_tr_03923.p1
OG0001947	FW_v1_tr_13640.p1
OG0001948	FW_v1_tr_08952.p1
OG0001949	FW_v1_tr_04970.p1
OG0001950	FW_v1_tr_07080.p1
OG0001951	FW_v1_tr_05006.p1
OG0001954	FW_v1_tr_15036.p1
OG0001955	FW_v1_tr_01027.p1
OG0001955	FW_v1_tr_08300.p1
OG0001956	FW_v1_tr_05772.p1
OG0001957	FW_v1_tr_06977.p1
OG0001959	FW_v1_tr_01792.p1
OG0001959	FW_v1_tr_05307.p1
OG0001959	FW_v1_tr_13404.p1
OG0001960	FW_v1_tr_00283.p1
OG0001961	FW_v1_tr_00255.p1
OG0001961	FW_v1_tr_01721.p1
OG0001961	FW_v1_tr_03199.p1
OG0001963	FW_v1_tr_02144.p1
OG0001963	FW_v1_tr_13969.p1
OG0001964	FW_v1_tr_03603.p1
OG0001964	FW_v1_tr_04179.p1
OG0001964	FW_v1_tr_09390.p1
OG0001966	FW_v1_tr_03712.p1
OG0001967	FW_v1_tr_00067.p1
OG0001967	FW_v1_tr_10903.p1
OG0001967	FW_v1_tr_12817.p1
OG0001968	FW_v1_tr_11398.p1
OG0001970	FW_v1_tr_13664.p1
OG0001970	FW_v1_tr_15078.p1
OG0001971	FW_v1_tr_02232.p1
OG0001972	FW_v1_tr_07224.p1
OG0001973	FW_v1_tr_07558.p1
OG0001973	FW_v1_tr_07563.p1
OG0001973	FW_v1_tr_11025.p1
OG0001973	FW_v1_tr_12982.p1
OG0001974	FW_v1_tr_07629.p1
OG0001976	FW_v1_tr_02819.p1
OG0001976	FW_v1_tr_05953.p1
OG0001976	FW_v1_tr_08101.p1
OG0001976	FW_v1_tr_14668.p1
OG0001977	FW_v1_tr_01112.p1
OG0001977	FW_v1_tr_01115.p1
OG0001978	FW_v1_tr_07073.p1
OG0001979	FW_v1_tr_10634.p1
OG0001979	FW_v1_tr_10894.p1
OG0001979	FW_v1_tr_14661.p1
OG0001980	FW_v1_tr_01348.p1
OG0001980	FW_v1_tr_09343.p1
OG0001981	FW_v1_tr_05044.p1
OG0001981	FW_v1_tr_05044.p2
OG0001982	FW_v1_tr_02608.p1
OG0001982	FW_v1_tr_03239.p1
OG0001983	FW_v1_tr_06391.p1
OG0001983	FW_v1_tr_09952.p1
OG0001983	FW_v1_tr_11708.p1
OG0001985	FW_v1_tr_05964.p1
OG0001985	FW_v1_tr_12970.p1
OG0001985	FW_v1_tr_13486.p1
OG0001986	FW_v1_tr_14201.p1
OG0001987	FW_v1_tr_07649.p1
OG0001987	FW_v1_tr_14808.p1
OG0001988	FW_v1_tr_11230.p1
OG0001989	FW_v1_tr_07163.p1
OG0001990	FW_v1_tr_01638.p1
OG0001990	FW_v1_tr_04989.p1
OG0001990	FW_v1_tr_11088.p1
OG0001991	FW_v1_tr_13417.p1
OG0001992	FW_v1_tr_05915.p1
OG0001992	FW_v1_tr_07117.p1
OG0001993	FW_v1_tr_08903.p1
OG0001993	FW_v1_tr_08903.p2
OG0001994	FW_v1_tr_10890.p1
OG0001995	FW_v1_tr_02161.p1
OG0001995	FW_v1_tr_09935.p1
OG0001996	FW_v1_tr_06894.p1
