Orthogroup	ZF_TRX
OG0001780	ENSDARG00000058419.p1
OG0001781	ENSDARG00000077469.p1
OG0001786	ENSDARG00000032750.p1
OG0001787	ENSDARG00000061100.p1
OG0001788	ENSDARG00000056102.p2
OG0001789	ENSDARG00000054320.p1
OG0001790	ENSDARG00000038910.p1
OG0001791	ENSDARG00000039213.p1
OG0001792	ENSDARG00000035608.p1
OG0001793	ENSDARG00000010078.p1
OG0001795	ENSDARG00000037566.p1
OG0001795	ENSDARG00000039004.p1
OG0001796	ENSDARG00000003984.p1
OG0001798	ENSDARG00000056160.p1
OG0001799	ENSDARG00000020145.p1
OG0001799	ENSDARG00000060256.p1
OG0001800	
OG0001801	ENSDARG00000013489.p1
OG0001802	ENSDARG00000004754.p1
OG0001802	ENSDARG00000018989.p1
OG0001802	ENSDARG00000019874.p1
OG0001802	ENSDARG00000053544.p1
OG0001803	ENSDARG00000033768.p1
OG0001804	ENSDARG00000014139.p1
OG0001805	
OG0001806	ENSDARG00000001873.p1
OG0001807	ENSDARG00000024564.p1
OG0001807	ENSDARG00000075053.p1
OG0001807	ENSDARG00000075766.p1
OG0001808	ENSDARG00000008312.p1
OG0001808	ENSDARG00000039363.p1
OG0001808	ENSDARG00000056005.p1
OG0001808	ENSDARG00000069996.p1
OG0001808	ENSDARG00000087473.p1
OG0001809	ENSDARG00000008032.p1
OG0001810	ENSDARG00000008560.p1
OG0001811	ENSDARG00000035751.p4
OG0001811	ENSDARG00000058159.p2
OG0001812	ENSDARG00000011925.p1
OG0001812	ENSDARG00000035459.p1
OG0001812	ENSDARG00000061017.p1
OG0001813	ENSDARG00000063438.p1
OG0001813	ENSDARG00000067607.p1
OG0001814	ENSDARG00000019008.p1
OG0001815	ENSDARG00000062085.p1
OG0001816	ENSDARG00000056378.p1
OG0001816	ENSDARG00000075629.p1
OG0001817	ENSDARG00000003546.p6
OG0001817	ENSDARG00000008433.p1
OG0001818	ENSDARG00000013858.p1
OG0001818	ENSDARG00000021483.p1
OG0001818	ENSDARG00000057016.p1
OG0001819	ENSDARG00000042147.p1
OG0001820	ENSDARG00000023678.p2
OG0001821	ENSDARG00000074996.p1
OG0001822	ENSDARG00000078215.p1
OG0001823	ENSDARG00000057630.p1
OG0001824	ENSDARG00000029609.p1
OG0001825	ENSDARG00000007791.p1
OG0001825	ENSDARG00000032430.p1
OG0001826	ENSDARG00000024143.p1
OG0001826	ENSDARG00000033364.p1
OG0001826	ENSDARG00000054755.p1
OG0001826	ENSDARG00000062598.p1
OG0001826	ENSDARG00000071345.p1
OG0001827	ENSDARG00000010437.p1
OG0001827	ENSDARG00000011797.p1
OG0001827	ENSDARG00000037183.p1
OG0001827	ENSDARG00000039943.p1
OG0001827	ENSDARG00000054641.p1
OG0001827	ENSDARG00000062830.p1
OG0001828	ENSDARG00000074393.p1
OG0001829	ENSDARG00000032037.p1
OG0001829	ENSDARG00000034885.p1
OG0001830	ENSDARG00000007449.p1
OG0001830	ENSDARG00000015856.p1
OG0001831	ENSDARG00000021945.p1
OG0001832	ENSDARG00000015128.p1
OG0001833	ENSDARG00000016979.p1
OG0001833	ENSDARG00000052304.p2
OG0001834	ENSDARG00000044718.p1
OG0001834	ENSDARG00000057107.p1
OG0001834	ENSDARG00000075962.p1
OG0001834	ENSDARG00000088536.p1
OG0001834	ENSDARG00000089965.p1
OG0001835	ENSDARG00000029587.p1
OG0001835	ENSDARG00000055270.p1
OG0001836	ENSDARG00000002916.p1
OG0001836	ENSDARG00000021082.p1
OG0001837	ENSDARG00000018618.p7
OG0001838	ENSDARG00000002021.p3
OG0001838	ENSDARG00000002197.p1
OG0001838	ENSDARG00000013317.p7
OG0001838	ENSDARG00000055518.p1
OG0001839	ENSDARG00000001804.p1
OG0001839	ENSDARG00000057060.p1
OG0001840	ENSDARG00000009735.p1
OG0001840	ENSDARG00000075647.p1
OG0001840	ENSDARG00000078691.p1
OG0001842	ENSDARG00000009903.p1
OG0001842	ENSDARG00000087722.p1
OG0001843	ENSDARG00000091633.p1
OG0001844	ENSDARG00000043886.p1
OG0001845	ENSDARG00000005749.p1
OG0001845	ENSDARG00000017841.p1
OG0001846	ENSDARG00000053575.p1
OG0001846	ENSDARG00000074169.p1
OG0001846	ENSDARG00000074401.p1
OG0001846	ENSDARG00000078770.p1
OG0001847	ENSDARG00000057624.p1
OG0001848	ENSDARG00000004796.p1
OG0001848	ENSDARG00000036451.p4
OG0001848	ENSDARG00000057481.p1
OG0001848	ENSDARG00000074074.p1
OG0001849	ENSDARG00000057011.p1
OG0001850	ENSDARG00000019699.p1
OG0001850	ENSDARG00000063233.p1
OG0001851	ENSDARG00000058865.p1
OG0001852	ENSDARG00000076815.p1
OG0001853	ENSDARG00000033855.p1
OG0001854	ENSDARG00000014395.p2
OG0001854	ENSDARG00000041951.p1
OG0001855	ENSDARG00000007722.p1
OG0001855	ENSDARG00000070387.p1
OG0001856	ENSDARG00000012820.p1
OG0001857	ENSDARG00000039641.p1
OG0001858	ENSDARG00000044220.p1
OG0001859	ENSDARG00000037350.p5
OG0001860	ENSDARG00000032272.p1
OG0001860	ENSDARG00000035215.p1
OG0001860	ENSDARG00000035652.p1
OG0001860	ENSDARG00000036430.p1
OG0001860	ENSDARG00000075140.p1
OG0001861	ENSDARG00000036924.p1
OG0001862	ENSDARG00000074658.p1
OG0001863	ENSDARG00000020497.p1
OG0001863	ENSDARG00000021287.p1
OG0001863	ENSDARG00000026098.p1
OG0001863	ENSDARG00000087243.p2
OG0001864	ENSDARG00000071424.p1
OG0001865	ENSDARG00000016636.p1
OG0001865	ENSDARG00000019360.p1
OG0001866	ENSDARG00000030585.p1
OG0001867	ENSDARG00000079990.p1
OG0001868	ENSDARG00000003487.p1
OG0001869	ENSDARG00000016375.p8
OG0001872	
OG0001873	ENSDARG00000013561.p1
OG0001873	ENSDARG00000060745.p1
OG0001874	ENSDARG00000028257.p1
OG0001874	ENSDARG00000038176.p1
OG0001874	ENSDARG00000056281.p1
OG0001874	ENSDARG00000074909.p1
OG0001877	ENSDARG00000019038.p1
OG0001881	ENSDARG00000009087.p1
OG0001881	ENSDARG00000036628.p1
OG0001891	ENSDARG00000007092.p1
OG0001892	ENSDARG00000010555.p1
OG0001892	ENSDARG00000012387.p1
OG0001893	ENSDARG00000042913.p2
OG0001895	ENSDARG00000075687.p1
OG0001896	ENSDARG00000031278.p1
OG0001898	ENSDARG00000067639.p1
OG0001898	ENSDARG00000076717.p1
OG0001900	ENSDARG00000043019.p3
OG0001901	ENSDARG00000018782.p1
OG0001901	ENSDARG00000019103.p1
OG0001901	ENSDARG00000042729.p5
OG0001901	ENSDARG00000061504.p1
OG0001902	ENSDARG00000022728.p1
OG0001903	ENSDARG00000003836.p1
OG0001903	ENSDARG00000004158.p1
OG0001903	ENSDARG00000031956.p1
OG0001903	ENSDARG00000078744.p1
OG0001904	ENSDARG00000016187.p1
OG0001904	ENSDARG00000025718.p1
OG0001906	
OG0001908	ENSDARG00000018096.p1
OG0001909	ENSDARG00000035120.p1
OG0001913	ENSDARG00000054893.p1
OG0001913	ENSDARG00000090764.p1
OG0001914	ENSDARG00000042520.p1
OG0001915	ENSDARG00000056741.p11
OG0001915	ENSDARG00000060646.p1
OG0001915	ENSDARG00000073837.p1
OG0001915	ENSDARG00000078574.p1
OG0001916	ENSDARG00000006003.p1
OG0001916	ENSDARG00000006837.p3
OG0001916	ENSDARG00000007241.p1
OG0001916	ENSDARG00000034956.p1
OG0001916	ENSDARG00000045695.p1
OG0001917	ENSDARG00000063373.p1
OG0001918	ENSDARG00000061375.p1
OG0001920	ENSDARG00000003813.p1
OG0001921	ENSDARG00000011466.p1
OG0001921	ENSDARG00000042902.p1
OG0001922	ENSDARG00000079134.p1
OG0001923	ENSDARG00000074735.p1
OG0001924	ENSDARG00000037038.p4
OG0001925	ENSDARG00000007065.p1
OG0001925	ENSDARG00000069624.p1
OG0001926	ENSDARG00000041991.p1
OG0001927	ENSDARG00000025921.p1
OG0001927	ENSDARG00000040261.p1
OG0001927	ENSDARG00000052826.p1
OG0001927	ENSDARG00000087646.p1
OG0001928	
OG0001929	ENSDARG00000035871.p1
OG0001930	ENSDARG00000039945.p2
OG0001930	ENSDARG00000060645.p1
OG0001931	ENSDARG00000017864.p1
OG0001931	ENSDARG00000075923.p1
OG0001932	ENSDARG00000019280.p1
OG0001932	ENSDARG00000090988.p1
OG0001933	ENSDARG00000059711.p1
OG0001934	ENSDARG00000006283.p1
OG0001934	ENSDARG00000014113.p1
OG0001934	ENSDARG00000015149.p1
OG0001934	ENSDARG00000026350.p1
OG0001934	ENSDARG00000090628.p1
OG0001935	ENSDARG00000016889.p1
OG0001936	ENSDARG00000024204.p1
OG0001936	ENSDARG00000037532.p1
OG0001936	ENSDARG00000090802.p1
OG0001937	ENSDARG00000018130.p1
OG0001937	ENSDARG00000056328.p1
OG0001937	ENSDARG00000070316.p1
OG0001937	ENSDARG00000088579.p1
OG0001938	ENSDARG00000002794.p1
OG0001938	ENSDARG00000043905.p1
OG0001938	ENSDARG00000078683.p1
OG0001938	ENSDARG00000090710.p1
OG0001938	ENSDARG00000091727.p1
OG0001939	ENSDARG00000077339.p1
OG0001939	ENSDARG00000089886.p1
OG0001940	ENSDARG00000046004.p2
OG0001941	ENSDARG00000046074.p1
OG0001942	ENSDARG00000076805.p1
OG0001943	ENSDARG00000040099.p1
OG0001943	ENSDARG00000076884.p1
OG0001943	ENSDARG00000089175.p1
OG0001944	ENSDARG00000004889.p1
OG0001945	ENSDARG00000052370.p1
OG0001945	ENSDARG00000062056.p1
OG0001945	ENSDARG00000074742.p1
OG0001946	ENSDARG00000002830.p1
OG0001946	ENSDARG00000033967.p1
OG0001947	ENSDARG00000043453.p2
OG0001948	ENSDARG00000026180.p1
OG0001949	ENSDARG00000068319.p1
OG0001949	ENSDARG00000076551.p1
OG0001950	ENSDARG00000005800.p1
OG0001950	ENSDARG00000029952.p5
OG0001950	ENSDARG00000032469.p1
OG0001950	ENSDARG00000033832.p1
OG0001950	ENSDARG00000088554.p1
OG0001951	ENSDARG00000010773.p1
OG0001951	ENSDARG00000040002.p2
OG0001951	ENSDARG00000062986.p1
OG0001952	ENSDARG00000075072.p1
OG0001953	ENSDARG00000022438.p1
OG0001953	ENSDARG00000054588.p2
OG0001954	ENSDARG00000013082.p1
OG0001954	ENSDARG00000052170.p1
OG0001955	ENSDARG00000009040.p1
OG0001955	ENSDARG00000056141.p1
OG0001955	ENSDARG00000070393.p1
OG0001956	ENSDARG00000013307.p1
OG0001957	ENSDARG00000027497.p1
OG0001957	ENSDARG00000061725.p1
OG0001957	ENSDARG00000074311.p1
OG0001957	ENSDARG00000078270.p1
OG0001957	ENSDARG00000086505.p1
OG0001957	ENSDARG00000088789.p1
OG0001957	ENSDARG00000088789.p3
OG0001959	ENSDARG00000010823.p1
OG0001960	ENSDARG00000076417.p1
OG0001960	ENSDARG00000077648.p1
OG0001961	ENSDARG00000017744.p4
OG0001962	ENSDARG00000056318.p2
OG0001962	ENSDARG00000062226.p1
OG0001962	ENSDARG00000078199.p1
OG0001963	ENSDARG00000061691.p1
OG0001963	ENSDARG00000062293.p1
OG0001963	ENSDARG00000089717.p1
OG0001964	ENSDARG00000008947.p1
OG0001966	ENSDARG00000045562.p1
OG0001967	ENSDARG00000014500.p1
OG0001967	ENSDARG00000091367.p1
OG0001968	ENSDARG00000035985.p1
OG0001968	ENSDARG00000040186.p1
OG0001968	ENSDARG00000052638.p1
OG0001970	ENSDARG00000018020.p1
OG0001971	ENSDARG00000051888.p2
OG0001972	ENSDARG00000054264.p1
OG0001973	ENSDARG00000055064.p1
OG0001974	ENSDARG00000075132.p1
OG0001976	ENSDARG00000060071.p1
OG0001976	ENSDARG00000062114.p1
OG0001977	ENSDARG00000028657.p4
OG0001977	ENSDARG00000069261.p1
OG0001978	ENSDARG00000042724.p1
OG0001979	ENSDARG00000056649.p1
OG0001980	ENSDARG00000070477.p1
OG0001981	ENSDARG00000061272.p1
OG0001981	ENSDARG00000070214.p1
OG0001981	ENSDARG00000073881.p1
OG0001981	ENSDARG00000075803.p1
OG0001982	ENSDARG00000004261.p1
OG0001982	ENSDARG00000024954.p1
OG0001982	ENSDARG00000077880.p1
OG0001983	ENSDARG00000034007.p1
OG0001983	ENSDARG00000039406.p1
OG0001983	ENSDARG00000039966.p1
OG0001985	ENSDARG00000056447.p1
OG0001986	ENSDARG00000006017.p1
OG0001986	ENSDARG00000062634.p1
OG0001987	ENSDARG00000013379.p3
OG0001987	ENSDARG00000045540.p1
OG0001987	ENSDARG00000069654.p1
OG0001988	ENSDARG00000015006.p1
OG0001988	ENSDARG00000063159.p1
OG0001989	ENSDARG00000008790.p1
OG0001989	ENSDARG00000076772.p1
OG0001989	ENSDARG00000091138.p1
OG0001990	ENSDARG00000036629.p1
OG0001991	ENSDARG00000005451.p1
OG0001991	ENSDARG00000005879.p2
OG0001991	ENSDARG00000056122.p1
OG0001992	ENSDARG00000043003.p1
OG0001993	ENSDARG00000087229.p3
OG0001994	ENSDARG00000059654.p1
OG0001994	ENSDARG00000074213.p1
OG0001995	ENSDARG00000043509.p1
OG0001996	ENSDARG00000059323.p1
OG0001997	ENSDARG00000016304.p1
OG0001997	ENSDARG00000019293.p2
OG0001997	ENSDARG00000042835.p7
OG0001998	ENSDARG00000053058.p2
OG0001999	ENSDARG00000074995.p1
OG0002000	ENSDARG00000059571.p1
OG0002000	ENSDARG00000059784.p1
OG0002000	ENSDARG00000062721.p1
OG0002002	ENSDARG00000070849.p2
OG0002004	ENSDARG00000077968.p2
OG0002004	ENSDARG00000079783.p1
OG0002004	ENSDARG00000088619.p1
OG0002008	
OG0002010	ENSDARG00000020136.p1
OG0002010	ENSDARG00000022165.p1
OG0002010	ENSDARG00000032618.p1
OG0002018	ENSDARG00000041493.p1
OG0002020	ENSDARG00000043727.p1
OG0002023	ENSDARG00000060537.p1
OG0002023	ENSDARG00000076590.p1
OG0002025	ENSDARG00000063333.p1
OG0002026	ENSDARG00000058220.p1
OG0002027	ENSDARG00000001241.p1
OG0002027	ENSDARG00000032175.p2
OG0002028	ENSDARG00000057255.p1
OG0002029	ENSDARG00000003269.p5
OG0002029	ENSDARG00000019693.p1
OG0002029	ENSDARG00000022466.p1
OG0002029	ENSDARG00000035808.p1
OG0002030	ENSDARG00000073797.p1
OG0002031	ENSDARG00000053356.p1
OG0002031	ENSDARG00000071031.p1
OG0002031	ENSDARG00000079116.p1
OG0002032	ENSDARG00000059846.p1
OG0002033	ENSDARG00000020101.p1
OG0002037	ENSDARG00000018562.p1
OG0002038	ENSDARG00000087779.p1
OG0002039	ENSDARG00000005425.p1
OG0002039	ENSDARG00000040453.p1
OG0002040	ENSDARG00000033945.p1
OG0002041	ENSDARG00000070566.p1
OG0002043	ENSDARG00000006600.p5
OG0002043	ENSDARG00000011408.p1
OG0002043	ENSDARG00000025386.p1
OG0002045	ENSDARG00000036115.p1
OG0002045	ENSDARG00000073696.p1
OG0002046	ENSDARG00000011079.p1
OG0002047	ENSDARG00000034826.p1
OG0002048	ENSDARG00000025338.p1
OG0002048	ENSDARG00000071032.p1
OG0002050	ENSDARG00000029307.p5
OG0002051	ENSDARG00000004909.p1
OG0002052	ENSDARG00000015343.p1
OG0002053	ENSDARG00000043105.p1
OG0002054	ENSDARG00000023967.p1
OG0002054	ENSDARG00000035880.p1
OG0002054	ENSDARG00000070440.p1
OG0002057	ENSDARG00000013414.p1
OG0002057	ENSDARG00000027322.p1
OG0002057	ENSDARG00000037932.p1
OG0002057	ENSDARG00000039884.p1
OG0002057	ENSDARG00000053194.p2
OG0002058	ENSDARG00000059866.p1
OG0002059	ENSDARG00000033614.p1
OG0002059	ENSDARG00000044251.p1
OG0002060	ENSDARG00000068521.p1
OG0002061	ENSDARG00000070399.p1
OG0002062	ENSDARG00000028715.p1
OG0002062	ENSDARG00000069867.p1
OG0002062	ENSDARG00000077696.p1
OG0002063	ENSDARG00000025754.p1
OG0002064	ENSDARG00000034773.p1
OG0002065	ENSDARG00000070487.p1
OG0002066	ENSDARG00000005972.p2
OG0002066	ENSDARG00000007247.p7
OG0002066	ENSDARG00000016923.p1
OG0002066	ENSDARG00000017579.p1
OG0002067	ENSDARG00000034897.p1
OG0002068	ENSDARG00000060618.p1
OG0002068	ENSDARG00000076996.p1
OG0002069	ENSDARG00000061992.p1
OG0002072	ENSDARG00000034534.p1
OG0002072	ENSDARG00000076318.p1
OG0002073	ENSDARG00000038423.p1
OG0002073	ENSDARG00000078045.p1
OG0002075	ENSDARG00000020509.p1
OG0002075	ENSDARG00000039067.p3
OG0002075	ENSDARG00000043587.p3
OG0002076	ENSDARG00000056258.p1
OG0002077	ENSDARG00000003584.p1
OG0002078	
OG0002079	ENSDARG00000004906.p2
OG0002080	ENSDARG00000045355.p1
OG0002080	ENSDARG00000045359.p1
OG0002081	ENSDARG00000037865.p1
OG0002082	ENSDARG00000016769.p3
OG0002082	ENSDARG00000019941.p1
OG0002082	ENSDARG00000034313.p3
OG0002082	ENSDARG00000089293.p1
OG0002083	ENSDARG00000006316.p2
OG0002084	ENSDARG00000042728.p1
OG0002085	ENSDARG00000088899.p1
OG0002086	ENSDARG00000007413.p1
OG0002087	ENSDARG00000003769.p3
OG0002087	ENSDARG00000031562.p2
OG0002088	ENSDARG00000015325.p1
OG0002089	ENSDARG00000030548.p1
OG0002089	ENSDARG00000086180.p1
OG0002090	ENSDARG00000012366.p1
OG0002090	ENSDARG00000020364.p1
OG0002090	ENSDARG00000021366.p1
OG0002091	ENSDARG00000058824.p1
OG0002092	ENSDARG00000005827.p1
OG0002092	ENSDARG00000052178.p1
OG0002094	ENSDARG00000006963.p1
OG0002095	ENSDARG00000032876.p2
OG0002096	ENSDARG00000054818.p1
OG0002097	ENSDARG00000015240.p4
OG0002097	ENSDARG00000017329.p1
OG0002097	ENSDARG00000088540.p1
OG0002098	ENSDARG00000056138.p1
OG0002100	ENSDARG00000069853.p1
OG0002102	ENSDARG00000027978.p1
OG0002102	ENSDARG00000042796.p1
OG0002102	ENSDARG00000044850.p1
OG0002102	ENSDARG00000090026.p1
OG0002102	ENSDARG00000090915.p1
OG0002103	ENSDARG00000018049.p1
OG0002105	ENSDARG00000005679.p4
OG0002105	ENSDARG00000020131.p1
OG0002105	ENSDARG00000036156.p1
OG0002105	ENSDARG00000038219.p1
OG0002105	ENSDARG00000077953.p1
OG0002106	ENSDARG00000020201.p1
OG0002108	ENSDARG00000034823.p1
OG0002109	ENSDARG00000021913.p1
OG0002110	ENSDARG00000070043.p2
OG0002112	ENSDARG00000000489.p1
OG0002112	ENSDARG00000069297.p1
OG0002113	ENSDARG00000060430.p1
OG0002114	ENSDARG00000031439.p1
OG0002115	ENSDARG00000075434.p1
OG0002116	ENSDARG00000003520.p1
OG0002116	ENSDARG00000038237.p1
OG0002116	ENSDARG00000073771.p1
OG0002117	ENSDARG00000038870.p1
OG0002118	ENSDARG00000027984.p1
OG0002119	ENSDARG00000021374.p1
OG0002119	ENSDARG00000036658.p1
OG0002119	ENSDARG00000043451.p1
OG0002120	ENSDARG00000054155.p1
OG0002121	ENSDARG00000020043.p1
OG0002121	ENSDARG00000032116.p1
OG0002122	ENSDARG00000036426.p1
OG0002122	ENSDARG00000038199.p1
OG0002122	ENSDARG00000091294.p1
OG0002123	ENSDARG00000014790.p1
OG0002123	ENSDARG00000017741.p1
OG0002123	ENSDARG00000074572.p1
OG0002124	ENSDARG00000025332.p1
OG0002125	ENSDARG00000017612.p1
OG0002126	ENSDARG00000043666.p1
OG0002127	ENSDARG00000037654.p1
OG0002127	ENSDARG00000038398.p1
OG0002128	ENSDARG00000058208.p1
OG0002129	ENSDARG00000013371.p1
OG0002129	ENSDARG00000060069.p2
OG0002130	ENSDARG00000019732.p1
OG0002131	ENSDARG00000029250.p1
OG0002131	ENSDARG00000070231.p1
OG0002135	ENSDARG00000071393.p1
OG0002136	ENSDARG00000011510.p1
OG0002137	ENSDARG00000044634.p4
OG0002138	ENSDARG00000037357.p1
OG0002138	ENSDARG00000037871.p3
OG0002138	ENSDARG00000040657.p1
OG0002158	ENSDARG00000017312.p1
OG0002158	ENSDARG00000034710.p1
OG0002159	ENSDARG00000086726.p1
OG0002160	ENSDARG00000044380.p6
OG0002161	ENSDARG00000011958.p1
OG0002164	ENSDARG00000022675.p2
OG0002166	ENSDARG00000042555.p1
OG0002167	ENSDARG00000015356.p1
OG0002167	ENSDARG00000035389.p1
OG0002167	ENSDARG00000077269.p1
OG0002170	
OG0002171	
OG0002172	ENSDARG00000006292.p1
OG0002173	ENSDARG00000040861.p1
OG0002174	ENSDARG00000073866.p1
OG0002175	ENSDARG00000028748.p1
OG0002176	ENSDARG00000033594.p1
OG0002177	ENSDARG00000007630.p2
OG0002177	ENSDARG00000028295.p1
OG0002177	ENSDARG00000041665.p1
OG0002178	ENSDARG00000043177.p1
OG0002179	ENSDARG00000038113.p1
OG0002179	ENSDARG00000058089.p1
OG0002179	ENSDARG00000060755.p1
OG0002179	ENSDARG00000074676.p1
OG0002180	ENSDARG00000007918.p1
OG0002182	ENSDARG00000037846.p5
OG0002183	ENSDARG00000008414.p1
OG0002183	ENSDARG00000014582.p1
OG0002183	ENSDARG00000030782.p1
OG0002183	ENSDARG00000051899.p1
OG0002184	ENSDARG00000042087.p1
OG0002185	ENSDARG00000044625.p1
OG0002186	ENSDARG00000014385.p1
OG0002187	ENSDARG00000061123.p4
OG0002188	ENSDARG00000062361.p3
OG0002188	ENSDARG00000079020.p1
OG0002189	ENSDARG00000075297.p1
OG0002190	ENSDARG00000019532.p1
OG0002191	ENSDARG00000062823.p1
OG0002191	ENSDARG00000076724.p7
OG0002192	ENSDARG00000002401.p1
OG0002193	ENSDARG00000053457.p2
OG0002194	ENSDARG00000013434.p1
OG0002195	ENSDARG00000018742.p1
OG0002195	ENSDARG00000069346.p1
OG0002195	ENSDARG00000087911.p1
OG0002195	ENSDARG00000088684.p1
OG0002196	ENSDARG00000038094.p7
OG0002197	ENSDARG00000040302.p1
OG0002197	ENSDARG00000052279.p1
OG0002198	ENSDARG00000054829.p4
OG0002199	ENSDARG00000044809.p1
OG0002200	ENSDARG00000010244.p1
OG0002200	ENSDARG00000070437.p2
OG0002202	
OG0002204	ENSDARG00000017119.p1
OG0002204	ENSDARG00000028391.p1
OG0002204	ENSDARG00000031836.p1
OG0002204	ENSDARG00000039319.p1
OG0002205	ENSDARG00000078497.p1
OG0002206	ENSDARG00000033231.p1
OG0002206	ENSDARG00000057683.p1
OG0002207	ENSDARG00000034916.p1
OG0002208	ENSDARG00000062430.p4
OG0002210	ENSDARG00000061586.p1
OG0002210	ENSDARG00000089076.p1
OG0002212	ENSDARG00000035882.p1
OG0002213	ENSDARG00000086907.p1
OG0002213	ENSDARG00000087007.p1
OG0002214	ENSDARG00000040407.p1
OG0002214	ENSDARG00000088078.p1
OG0002215	ENSDARG00000075446.p1
OG0002216	ENSDARG00000002523.p1
OG0002218	ENSDARG00000035571.p2
OG0002218	ENSDARG00000043084.p1
OG0002218	ENSDARG00000058452.p2
OG0002218	ENSDARG00000091433.p1
OG0002220	ENSDARG00000021985.p4
OG0002221	ENSDARG00000007496.p1
OG0002223	ENSDARG00000052374.p1
OG0002224	ENSDARG00000008490.p1
OG0002225	ENSDARG00000037965.p12
OG0002226	ENSDARG00000016443.p2
OG0002227	ENSDARG00000010051.p1
OG0002228	ENSDARG00000003017.p1
OG0002228	ENSDARG00000026035.p1
OG0002228	ENSDARG00000053444.p1
OG0002229	ENSDARG00000052607.p1
OG0002229	ENSDARG00000074967.p1
OG0002229	ENSDARG00000079533.p2
OG0002230	ENSDARG00000063213.p1
OG0002231	ENSDARG00000063229.p1
OG0002231	ENSDARG00000078041.p1
OG0002232	ENSDARG00000004251.p2
OG0002232	ENSDARG00000068876.p1
OG0002233	ENSDARG00000059902.p1
OG0002234	ENSDARG00000052462.p1
OG0002235	ENSDARG00000054332.p1
OG0002235	ENSDARG00000056784.p1
OG0002235	ENSDARG00000074303.p1
OG0002235	ENSDARG00000075509.p1
OG0002236	ENSDARG00000001994.p1
OG0002236	ENSDARG00000007603.p1
OG0002236	ENSDARG00000008142.p1
OG0002236	ENSDARG00000056036.p1
OG0002236	ENSDARG00000088599.p1
OG0002237	ENSDARG00000044551.p4
OG0002237	ENSDARG00000055292.p1
OG0002238	ENSDARG00000016964.p1
OG0002238	ENSDARG00000044626.p1
OG0002239	ENSDARG00000025581.p1
OG0002240	ENSDARG00000062165.p1
OG0002240	ENSDARG00000062902.p1
OG0002240	ENSDARG00000063672.p1
OG0002240	ENSDARG00000075295.p1
OG0002240	ENSDARG00000078210.p1
OG0002241	ENSDARG00000090821.p1
OG0002242	ENSDARG00000029510.p2
OG0002242	ENSDARG00000060124.p1
OG0002243	ENSDARG00000025073.p1
OG0002244	ENSDARG00000035771.p1
OG0002244	ENSDARG00000059461.p1
OG0002244	ENSDARG00000074111.p1
OG0002245	ENSDARG00000062237.p1
OG0002246	ENSDARG00000013025.p1
OG0002246	ENSDARG00000017931.p1
OG0002247	ENSDARG00000037284.p2
OG0002247	ENSDARG00000058831.p1
OG0002247	ENSDARG00000079462.p1
OG0002247	ENSDARG00000089626.p1
OG0002248	ENSDARG00000056929.p1
OG0002248	ENSDARG00000059794.p1
OG0002248	ENSDARG00000061759.p1
OG0002248	ENSDARG00000088087.p1
OG0002249	ENSDARG00000023900.p1
OG0002250	ENSDARG00000032039.p1
OG0002250	ENSDARG00000040884.p2
OG0002250	ENSDARG00000054031.p1
OG0002250	ENSDARG00000057432.p1
OG0002250	ENSDARG00000073988.p1
OG0002251	ENSDARG00000045308.p1
OG0002252	ENSDARG00000005254.p1
OG0002252	ENSDARG00000037361.p1
OG0002252	ENSDARG00000040912.p1
OG0002252	ENSDARG00000090135.p1
OG0002253	ENSDARG00000052866.p1
OG0002254	ENSDARG00000003189.p1
OG0002255	ENSDARG00000002880.p3
OG0002256	ENSDARG00000031511.p1
OG0002258	ENSDARG00000023104.p1
OG0002266	ENSDARG00000011122.p1
OG0002266	ENSDARG00000052658.p1
OG0002267	ENSDARG00000013240.p1
OG0002267	ENSDARG00000016771.p3
OG0002267	ENSDARG00000040306.p1
OG0002267	ENSDARG00000075159.p1
OG0002271	ENSDARG00000075956.p1
OG0002282	ENSDARG00000010862.p2
OG0002284	ENSDARG00000061629.p1
OG0002291	ENSDARG00000069435.p2
OG0002292	ENSDARG00000057542.p1
OG0002292	ENSDARG00000062808.p1
OG0002292	ENSDARG00000069780.p2
OG0002292	ENSDARG00000090957.p1
OG0002293	ENSDARG00000021466.p1
OG0002293	ENSDARG00000026376.p3
OG0002294	ENSDARG00000075530.p1
OG0002295	ENSDARG00000018426.p1
OG0002297	ENSDARG00000008238.p1
OG0002297	ENSDARG00000079520.p1
OG0002298	ENSDARG00000060361.p1
OG0002300	ENSDARG00000025346.p3
OG0002301	ENSDARG00000026068.p1
OG0002302	ENSDARG00000036750.p1
OG0002302	ENSDARG00000068192.p1
OG0002302	ENSDARG00000075732.p1
OG0002302	ENSDARG00000075805.p1
OG0002302	ENSDARG00000088197.p1
OG0002302	ENSDARG00000090925.p1
OG0002303	ENSDARG00000038075.p1
OG0002304	ENSDARG00000012495.p1
OG0002305	ENSDARG00000027803.p1
OG0002308	ENSDARG00000061372.p1
OG0002310	ENSDARG00000005791.p1
OG0002311	ENSDARG00000021233.p2
OG0002312	ENSDARG00000054355.p1
OG0002313	ENSDARG00000039016.p1
OG0002313	ENSDARG00000089419.p1
OG0002314	ENSDARG00000042825.p1
OG0002314	ENSDARG00000075048.p5
OG0002314	ENSDARG00000078567.p1
OG0002314	ENSDARG00000089138.p1
OG0002315	ENSDARG00000052103.p1
