Orthogroup	Sarc4_TRX
OG0000040	Sarc4_g25838T
OG0000040	Sarc4_g26869T
OG0000040	Sarc4_g31028T
OG0000040	Sarc4_g32695T
OG0000040	Sarc4_g33315T
OG0000040	Sarc4_g5156T
OG0000040	Sarc4_g6425T
OG0000040	Sarc4_g7716T
OG0000040	Sarc4_g8957T
OG0000045	Sarc4_g13821T
OG0000045	Sarc4_g14843T
OG0000045	Sarc4_g18879T
OG0000045	Sarc4_g20946T
OG0000045	Sarc4_g20947T
OG0000045	Sarc4_g24198T
OG0000045	Sarc4_g24462T
OG0000045	Sarc4_g31552T
OG0000045	Sarc4_g9051T
OG0000046	Sarc4_g28508T
OG0000046	Sarc4_g5450T
OG0000046	Sarc4_g9355T
OG0000046	Sarc4_g9938T
OG0000047	Sarc4_g31416T
OG0000047	Sarc4_g3959T
OG0000048	Sarc4_g14701T
OG0000048	Sarc4_g23711T
OG0000048	Sarc4_g23712T
OG0000048	Sarc4_g29337T
OG0000048	Sarc4_g29338T
OG0000048	Sarc4_g29515T
OG0000048	Sarc4_g31878T
OG0000048	Sarc4_g8472T
OG0000048	Sarc4_g8473T
OG0000048	Sarc4_g8678T
OG0000052	Sarc4_g16023T
OG0000052	Sarc4_g20792T
OG0000052	Sarc4_g2938T
OG0000052	Sarc4_g32284T
OG0000055	Sarc4_g11600T
OG0000055	Sarc4_g18997T
OG0000055	Sarc4_g26234T
OG0000055	Sarc4_g26707T
OG0000055	Sarc4_g32729T
OG0000055	Sarc4_g8229T
OG0000058	Sarc4_g10737T
OG0000058	Sarc4_g10738T
OG0000058	Sarc4_g11113T
OG0000058	Sarc4_g15078T
OG0000058	Sarc4_g1610T
OG0000058	Sarc4_g27173T
OG0000058	Sarc4_g27177T
OG0000058	Sarc4_g7587T
OG0000059	Sarc4_g15347T
OG0000059	Sarc4_g24725T
OG0000059	Sarc4_g28284T
OG0000059	Sarc4_g33216T
OG0000059	Sarc4_g4145T
OG0000059	Sarc4_g6992T
OG0000063	Sarc4_g22413T
OG0000063	Sarc4_g22582T
OG0000063	Sarc4_g22997T
OG0000063	Sarc4_g6478T
OG0000066	Sarc4_g11705T
OG0000066	Sarc4_g16087T
OG0000066	Sarc4_g19127T
OG0000066	Sarc4_g2864T
OG0000066	Sarc4_g3253T
OG0000066	Sarc4_g5765T
OG0000066	Sarc4_g8176T
OG0000067	Sarc4_g12927T
OG0000067	Sarc4_g3250T
OG0000069	Sarc4_g11922T
OG0000069	Sarc4_g19004T
OG0000069	Sarc4_g225T
OG0000069	Sarc4_g22979T
OG0000069	Sarc4_g23536T
OG0000069	Sarc4_g4468T
OG0000069	Sarc4_g7915T
OG0000072	Sarc4_g11216T
OG0000072	Sarc4_g17969T
OG0000072	Sarc4_g17970T
OG0000072	Sarc4_g17971T
OG0000072	Sarc4_g23190T
OG0000072	Sarc4_g24085T
OG0000072	Sarc4_g25874T
OG0000072	Sarc4_g27211T
OG0000072	Sarc4_g33717T
OG0000072	Sarc4_g3526T
OG0000076	Sarc4_g15086T
OG0000076	Sarc4_g23020T
OG0000076	Sarc4_g26231T
OG0000076	Sarc4_g31986T
OG0000076	Sarc4_g33966T
OG0000076	Sarc4_g5079T
OG0000077	Sarc4_g10943T
OG0000077	Sarc4_g12378T
OG0000077	Sarc4_g18634T
OG0000077	Sarc4_g26781T
OG0000077	Sarc4_g8196T
OG0000079	Sarc4_g10555T
OG0000079	Sarc4_g11673T
OG0000079	Sarc4_g28141T
OG0000079	Sarc4_g29518T
OG0000079	Sarc4_g30943T
OG0000079	Sarc4_g4597T
OG0000079	Sarc4_g5419T
OG0000084	Sarc4_g28650T
OG0000084	Sarc4_g29101T
OG0000084	Sarc4_g32829T
OG0000084	Sarc4_g5839T
OG0000086	Sarc4_g10165T
OG0000086	Sarc4_g11228T
OG0000086	Sarc4_g17544T
OG0000086	Sarc4_g26064T
OG0000086	Sarc4_g6384T
OG0000086	Sarc4_g9459T
OG0000087	Sarc4_g1169T
OG0000087	Sarc4_g21971T
OG0000087	Sarc4_g31225T
OG0000087	Sarc4_g31972T
OG0000087	Sarc4_g3432T
OG0000087	Sarc4_g3476T
OG0000087	Sarc4_g4007T
OG0000087	Sarc4_g4923T
OG0000087	Sarc4_g7333T
OG0000087	Sarc4_g8020T
OG0000088	Sarc4_g11919T
OG0000088	Sarc4_g11950T
OG0000088	Sarc4_g12422T
OG0000088	Sarc4_g25798T
OG0000088	Sarc4_g517T
OG0000088	Sarc4_g6140T
OG0000089	Sarc4_g10986T
OG0000089	Sarc4_g13707T
OG0000089	Sarc4_g19677T
OG0000089	Sarc4_g19679T
OG0000089	Sarc4_g22685T
OG0000089	Sarc4_g27838T
OG0000089	Sarc4_g29920T
OG0000089	Sarc4_g6204T
OG0000089	Sarc4_g6857T
OG0000089	Sarc4_g6858T
OG0000089	Sarc4_g8873T
OG0000089	Sarc4_g9743T
OG0000090	Sarc4_g11049T
OG0000090	Sarc4_g11916T
OG0000090	Sarc4_g18306T
OG0000090	Sarc4_g18309T
OG0000090	Sarc4_g18310T
OG0000090	Sarc4_g18311T
OG0000090	Sarc4_g18313T
OG0000090	Sarc4_g18315T
OG0000090	Sarc4_g21591T
OG0000090	Sarc4_g24425T
OG0000090	Sarc4_g2496T
OG0000090	Sarc4_g33404T
OG0000090	Sarc4_g5575T
OG0000090	Sarc4_g5576T
OG0000090	Sarc4_g6406T
OG0000090	Sarc4_g6407T
OG0000090	Sarc4_g6408T
OG0000090	Sarc4_g6409T
OG0000090	Sarc4_g6410T
OG0000090	Sarc4_g6411T
OG0000090	Sarc4_g6412T
OG0000091	Sarc4_g12449T
OG0000091	Sarc4_g12581T
OG0000091	Sarc4_g13118T
OG0000091	Sarc4_g18696T
OG0000091	Sarc4_g21345T
OG0000091	Sarc4_g29420T
OG0000093	Sarc4_g18580T
OG0000093	Sarc4_g33434T
OG0000093	Sarc4_g33435T
OG0000094	Sarc4_g12234T
OG0000094	Sarc4_g1587T
OG0000095	Sarc4_g12266T
OG0000095	Sarc4_g32970T
OG0000097	Sarc4_g12928T
OG0000097	Sarc4_g3247T
OG0000097	Sarc4_g9386T
OG0000099	Sarc4_g12053T
OG0000099	Sarc4_g12778T
OG0000099	Sarc4_g2167T
OG0000099	Sarc4_g8350T
OG0000100	Sarc4_g11015T
OG0000100	Sarc4_g28165T
OG0000100	Sarc4_g4572T
OG0000101	Sarc4_g15358T
OG0000101	Sarc4_g15363T
OG0000101	Sarc4_g20059T
OG0000103	Sarc4_g11716T
OG0000103	Sarc4_g19858T
OG0000103	Sarc4_g19905T
OG0000103	Sarc4_g24023T
OG0000103	Sarc4_g6364T
OG0000103	Sarc4_g8346T
OG0000106	Sarc4_g11159T
OG0000106	Sarc4_g14545T
OG0000106	Sarc4_g29282T
OG0000106	Sarc4_g33636T
OG0000106	Sarc4_g33637T
OG0000106	Sarc4_g4164T
OG0000107	Sarc4_g2644T
OG0000107	Sarc4_g3010T
OG0000108	Sarc4_g29400T
OG0000108	Sarc4_g30969T
OG0000108	Sarc4_g3477T
OG0000108	Sarc4_g7205T
OG0000111	Sarc4_g12926T
OG0000111	Sarc4_g32079T
OG0000111	Sarc4_g3249T
OG0000111	Sarc4_g7771T
OG0000115	Sarc4_g10966T
OG0000115	Sarc4_g12010T
OG0000115	Sarc4_g12945T
OG0000115	Sarc4_g13294T
OG0000115	Sarc4_g20070T
OG0000115	Sarc4_g20071T
OG0000115	Sarc4_g21597T
OG0000115	Sarc4_g24098T
OG0000115	Sarc4_g26284T
OG0000115	Sarc4_g26748T
OG0000115	Sarc4_g4123T
OG0000115	Sarc4_g5801T
OG0000115	Sarc4_g6400T
OG0000115	Sarc4_g6651T
OG0000115	Sarc4_g6652T
OG0000115	Sarc4_g7725T
OG0000116	Sarc4_g11158T
OG0000117	Sarc4_g10985T
OG0000117	Sarc4_g16537T
OG0000117	Sarc4_g16628T
OG0000117	Sarc4_g29787T
OG0000117	Sarc4_g6375T
OG0000118	Sarc4_g23727T
OG0000118	Sarc4_g24782T
OG0000118	Sarc4_g31984T
OG0000122	Sarc4_g11967T
OG0000122	Sarc4_g12799T
OG0000122	Sarc4_g14031T
OG0000122	Sarc4_g33689T
OG0000126	Sarc4_g10746T
OG0000127	Sarc4_g18785T
OG0000127	Sarc4_g4150T
OG0000127	Sarc4_g6339T
OG0000130	Sarc4_g1060T
OG0000130	Sarc4_g12026T
OG0000130	Sarc4_g15340T
OG0000130	Sarc4_g21395T
OG0000130	Sarc4_g21396T
OG0000130	Sarc4_g21397T
OG0000130	Sarc4_g21408T
OG0000130	Sarc4_g22629T
OG0000131	Sarc4_g12255T
OG0000131	Sarc4_g19431T
OG0000131	Sarc4_g20537T
OG0000131	Sarc4_g8850T
OG0000133	Sarc4_g11305T
OG0000133	Sarc4_g11306T
OG0000133	Sarc4_g22645T
OG0000133	Sarc4_g22646T
OG0000133	Sarc4_g3551T
OG0000133	Sarc4_g4687T
OG0000133	Sarc4_g7765T
OG0000135	Sarc4_g31031T
OG0000137	Sarc4_g30306T
OG0000137	Sarc4_g33113T
OG0000137	Sarc4_g4174T
OG0000137	Sarc4_g6653T
OG0000140	Sarc4_g13322T
OG0000140	Sarc4_g13329T
OG0000140	Sarc4_g21672T
OG0000140	Sarc4_g21681T
OG0000140	Sarc4_g27566T
OG0000140	Sarc4_g28712T
OG0000140	Sarc4_g30629T
OG0000141	Sarc4_g10872T
OG0000141	Sarc4_g13967T
OG0000141	Sarc4_g19622T
OG0000141	Sarc4_g23429T
OG0000142	Sarc4_g28725T
OG0000142	Sarc4_g29295T
OG0000142	Sarc4_g30953T
OG0000142	Sarc4_g7885T
OG0000143	Sarc4_g12929T
OG0000143	Sarc4_g1375T
OG0000143	Sarc4_g3248T
OG0000143	Sarc4_g9385T
OG0000144	Sarc4_g32953T
OG0000144	Sarc4_g3991T
OG0000144	Sarc4_g5206T
OG0000144	Sarc4_g5299T
OG0000144	Sarc4_g9786T
OG0000146	Sarc4_g11112T
OG0000146	Sarc4_g18433T
OG0000146	Sarc4_g19180T
OG0000146	Sarc4_g23074T
OG0000146	Sarc4_g26931T
OG0000146	Sarc4_g26932T
OG0000146	Sarc4_g30993T
OG0000146	Sarc4_g32231T
OG0000146	Sarc4_g32545T
OG0000146	Sarc4_g32590T
OG0000146	Sarc4_g7661T
OG0000146	Sarc4_g938T
OG0000148	Sarc4_g11058T
OG0000148	Sarc4_g22907T
OG0000148	Sarc4_g30126T
OG0000149	Sarc4_g11778T
OG0000149	Sarc4_g11783T
OG0000149	Sarc4_g13746T
OG0000149	Sarc4_g14515T
OG0000149	Sarc4_g14516T
OG0000149	Sarc4_g14702T
OG0000149	Sarc4_g19452T
OG0000149	Sarc4_g22095T
OG0000149	Sarc4_g24174T
OG0000149	Sarc4_g27617T
OG0000149	Sarc4_g29575T
OG0000149	Sarc4_g29576T
OG0000149	Sarc4_g29578T
OG0000149	Sarc4_g6951T
OG0000149	Sarc4_g8276T
OG0000151	Sarc4_g15067T
OG0000151	Sarc4_g2574T
OG0000151	Sarc4_g2646T
OG0000151	Sarc4_g2658T
OG0000152	Sarc4_g1337T
OG0000152	Sarc4_g14030T
OG0000152	Sarc4_g14584T
OG0000152	Sarc4_g183T
OG0000152	Sarc4_g22285T
OG0000152	Sarc4_g23166T
OG0000152	Sarc4_g24700T
OG0000152	Sarc4_g25351T
OG0000152	Sarc4_g9294T
OG0000153	Sarc4_g17268T
OG0000153	Sarc4_g18434T
OG0000153	Sarc4_g23264T
OG0000153	Sarc4_g26365T
OG0000153	Sarc4_g26649T
OG0000153	Sarc4_g30743T
OG0000153	Sarc4_g32501T
OG0000153	Sarc4_g3356T
OG0000153	Sarc4_g3982T
OG0000153	Sarc4_g4506T
OG0000153	Sarc4_g5447T
OG0000153	Sarc4_g5573T
OG0000155	Sarc4_g11160T
OG0000155	Sarc4_g12020T
OG0000155	Sarc4_g18633T
OG0000155	Sarc4_g21972T
OG0000155	Sarc4_g22572T
OG0000155	Sarc4_g22573T
OG0000155	Sarc4_g2281T
OG0000155	Sarc4_g24215T
OG0000155	Sarc4_g24741T
OG0000155	Sarc4_g24744T
OG0000155	Sarc4_g24790T
OG0000155	Sarc4_g25028T
OG0000155	Sarc4_g25030T
OG0000155	Sarc4_g25031T
OG0000155	Sarc4_g25441T
OG0000155	Sarc4_g25656T
OG0000155	Sarc4_g25657T
OG0000155	Sarc4_g25658T
OG0000155	Sarc4_g25896T
OG0000155	Sarc4_g26401T
OG0000155	Sarc4_g28399T
OG0000155	Sarc4_g29219T
OG0000155	Sarc4_g31931T
OG0000155	Sarc4_g4570T
OG0000156	Sarc4_g29848T
OG0000156	Sarc4_g5962T
OG0000156	Sarc4_g7641T
OG0000157	Sarc4_g27834T
OG0000166	Sarc4_g10319T
OG0000166	Sarc4_g17605T
OG0000170	Sarc4_g28442T
OG0000171	Sarc4_g1695T
OG0000171	Sarc4_g1696T
OG0000171	Sarc4_g24245T
OG0000171	Sarc4_g599T
OG0000172	Sarc4_g31091T
OG0000172	Sarc4_g4893T
OG0000172	Sarc4_g9598T
OG0000172	Sarc4_g9958T
OG0000173	Sarc4_g2842T
OG0000174	Sarc4_g162T
OG0000174	Sarc4_g20332T
OG0000174	Sarc4_g957T
OG0000175	Sarc4_g25470T
OG0000175	Sarc4_g31222T
OG0000177	Sarc4_g12452T
OG0000177	Sarc4_g18136T
OG0000177	Sarc4_g23121T
OG0000177	Sarc4_g24536T
OG0000177	Sarc4_g27867T
OG0000177	Sarc4_g32882T
OG0000177	Sarc4_g7517T
OG0000178	Sarc4_g12777T
OG0000178	Sarc4_g1795T
OG0000178	Sarc4_g22014T
OG0000178	Sarc4_g22034T
OG0000178	Sarc4_g25704T
OG0000178	Sarc4_g990T
OG0000179	Sarc4_g13097T
OG0000179	Sarc4_g23390T
OG0000182	Sarc4_g12068T
OG0000182	Sarc4_g13985T
OG0000182	Sarc4_g21963T
OG0000182	Sarc4_g21964T
OG0000182	Sarc4_g21965T
OG0000182	Sarc4_g31554T
OG0000182	Sarc4_g6988T
OG0000183	Sarc4_g2320T
OG0000183	Sarc4_g32274T
OG0000184	Sarc4_g23006T
OG0000184	Sarc4_g25756T
OG0000185	Sarc4_g19993T
OG0000185	Sarc4_g25831T
OG0000185	Sarc4_g796T
OG0000186	Sarc4_g10735T
OG0000186	Sarc4_g26567T
OG0000186	Sarc4_g2660T
OG0000186	Sarc4_g26904T
OG0000186	Sarc4_g32249T
OG0000187	Sarc4_g7484T
OG0000188	Sarc4_g32474T
OG0000188	Sarc4_g6499T
OG0000188	Sarc4_g7912T
OG0000193	Sarc4_g15293T
OG0000193	Sarc4_g21333T
OG0000193	Sarc4_g21336T
OG0000193	Sarc4_g25571T
OG0000193	Sarc4_g9263T
OG0000194	Sarc4_g2240T
OG0000194	Sarc4_g28446T
OG0000194	Sarc4_g29479T
OG0000198	Sarc4_g1539T
OG0000198	Sarc4_g22297T
OG0000198	Sarc4_g24064T
OG0000199	Sarc4_g2025T
OG0000199	Sarc4_g22115T
OG0000199	Sarc4_g22748T
OG0000206	Sarc4_g28410T
OG0000206	Sarc4_g9171T
OG0000207	Sarc4_g26031T
OG0000207	Sarc4_g31985T
OG0000207	Sarc4_g4533T
OG0000214	Sarc4_g30239T
OG0000214	Sarc4_g30748T
OG0000214	Sarc4_g33556T
OG0000214	Sarc4_g4583T
OG0000214	Sarc4_g5127T
OG0000214	Sarc4_g7226T
OG0000214	Sarc4_g8348T
OG0000215	Sarc4_g13070T
OG0000215	Sarc4_g1678T
OG0000215	Sarc4_g32499T
OG0000216	Sarc4_g3039T
OG0000216	Sarc4_g32392T
OG0000217	Sarc4_g31045T
OG0000217	Sarc4_g3580T
OG0000220	Sarc4_g23209T
OG0000220	Sarc4_g6293T
OG0000221	Sarc4_g1422T
OG0000221	Sarc4_g4192T
OG0000222	Sarc4_g3811T
OG0000223	Sarc4_g6389T
OG0000226	Sarc4_g13479T
OG0000226	Sarc4_g13480T
OG0000226	Sarc4_g13588T
OG0000226	Sarc4_g20715T
OG0000226	Sarc4_g22119T
OG0000226	Sarc4_g22121T
OG0000227	Sarc4_g18097T
OG0000227	Sarc4_g28347T
OG0000227	Sarc4_g5328T
OG0000228	Sarc4_g29252T
OG0000228	Sarc4_g722T
OG0000230	Sarc4_g19017T
OG0000230	Sarc4_g21171T
OG0000230	Sarc4_g22083T
OG0000231	Sarc4_g11523T
OG0000231	Sarc4_g12221T
OG0000232	Sarc4_g19174T
OG0000232	Sarc4_g25581T
OG0000232	Sarc4_g26380T
OG0000232	Sarc4_g28681T
OG0000232	Sarc4_g29342T
OG0000232	Sarc4_g4813T
OG0000233	Sarc4_g19327T
OG0000233	Sarc4_g28598T
OG0000233	Sarc4_g32546T
OG0000233	Sarc4_g3313T
OG0000233	Sarc4_g9175T
OG0000233	Sarc4_g9835T
OG0000235	Sarc4_g3019T
OG0000235	Sarc4_g717T
OG0000235	Sarc4_g9144T
OG0000237	Sarc4_g23894T
OG0000237	Sarc4_g5266T
OG0000237	Sarc4_g8878T
OG0000238	Sarc4_g4124T
OG0000240	Sarc4_g12396T
OG0000240	Sarc4_g19411T
OG0000240	Sarc4_g29331T
OG0000241	Sarc4_g30182T
OG0000241	Sarc4_g32356T
OG0000241	Sarc4_g32742T
OG0000244	Sarc4_g27822T
OG0000245	Sarc4_g2372T
OG0000245	Sarc4_g27789T
OG0000245	Sarc4_g27832T
OG0000245	Sarc4_g28072T
OG0000245	Sarc4_g33187T
OG0000245	Sarc4_g33273T
OG0000250	Sarc4_g18902T
OG0000250	Sarc4_g28321T
OG0000250	Sarc4_g28322T
OG0000250	Sarc4_g7316T
OG0000250	Sarc4_g7317T
OG0000250	Sarc4_g7369T
OG0000251	Sarc4_g4808T
OG0000252	Sarc4_g11057T
OG0000252	Sarc4_g17084T
OG0000252	Sarc4_g179T
OG0000252	Sarc4_g21488T
OG0000252	Sarc4_g2169T
OG0000252	Sarc4_g22895T
OG0000252	Sarc4_g2795T
OG0000252	Sarc4_g4394T
OG0000258	Sarc4_g24306T
OG0000258	Sarc4_g5983T
OG0000258	Sarc4_g7204T
OG0000261	Sarc4_g20557T
OG0000261	Sarc4_g2824T
OG0000262	Sarc4_g24383T
OG0000262	Sarc4_g32774T
OG0000262	Sarc4_g4674T
OG0000263	Sarc4_g11879T
OG0000263	Sarc4_g21858T
OG0000264	Sarc4_g23576T
OG0000264	Sarc4_g28002T
OG0000264	Sarc4_g4824T
OG0000264	Sarc4_g7799T
OG0000265	Sarc4_g1570T
OG0000265	Sarc4_g20930T
OG0000265	Sarc4_g26257T
OG0000265	Sarc4_g31765T
OG0000265	Sarc4_g4256T
OG0000269	Sarc4_g19111T
OG0000269	Sarc4_g23405T
OG0000269	Sarc4_g6624T
OG0000269	Sarc4_g6625T
OG0000270	Sarc4_g11684T
OG0000270	Sarc4_g15087T
OG0000271	Sarc4_g25464T
OG0000271	Sarc4_g28729T
OG0000272	Sarc4_g13888T
OG0000272	Sarc4_g17116T
OG0000272	Sarc4_g22978T
OG0000272	Sarc4_g29189T
OG0000274	Sarc4_g18222T
OG0000274	Sarc4_g19333T
OG0000274	Sarc4_g21223T
OG0000274	Sarc4_g21224T
OG0000274	Sarc4_g21225T
OG0000274	Sarc4_g23016T
OG0000274	Sarc4_g23017T
OG0000274	Sarc4_g23457T
OG0000274	Sarc4_g5964T
OG0000274	Sarc4_g8967T
OG0000275	Sarc4_g23083T
OG0000275	Sarc4_g23583T
OG0000275	Sarc4_g9498T
OG0000275	Sarc4_g9500T
OG0000277	Sarc4_g22969T
OG0000277	Sarc4_g23989T
OG0000277	Sarc4_g29477T
OG0000277	Sarc4_g31810T
OG0000279	Sarc4_g12022T
OG0000279	Sarc4_g12023T
OG0000279	Sarc4_g19607T
OG0000279	Sarc4_g19608T
OG0000279	Sarc4_g19609T
OG0000279	Sarc4_g21761T
OG0000279	Sarc4_g21762T
OG0000279	Sarc4_g21763T
OG0000279	Sarc4_g21764T
OG0000280	Sarc4_g11809T
OG0000280	Sarc4_g13351T
OG0000280	Sarc4_g13352T
OG0000280	Sarc4_g21399T
OG0000280	Sarc4_g4571T
OG0000280	Sarc4_g7726T
OG0000281	Sarc4_g19795T
OG0000281	Sarc4_g33690T
OG0000282	Sarc4_g32881T
OG0000282	Sarc4_g510T
OG0000282	Sarc4_g545T
OG0000282	Sarc4_g547T
OG0000283	Sarc4_g12277T
OG0000283	Sarc4_g33078T
OG0000283	Sarc4_g7659T
OG0000283	Sarc4_g7998T
OG0000284	Sarc4_g4064T
OG0000286	Sarc4_g10849T
OG0000286	Sarc4_g20291T
OG0000286	Sarc4_g31977T
OG0000287	Sarc4_g33710T
OG0000287	Sarc4_g33711T
OG0000289	Sarc4_g12653T
OG0000289	Sarc4_g20770T
OG0000289	Sarc4_g21699T
OG0000289	Sarc4_g21700T
OG0000289	Sarc4_g24816T
OG0000289	Sarc4_g32071T
OG0000289	Sarc4_g6913T
OG0000289	Sarc4_g6915T
OG0000292	Sarc4_g12085T
OG0000292	Sarc4_g17473T
OG0000292	Sarc4_g17627T
OG0000292	Sarc4_g19866T
OG0000292	Sarc4_g2080T
OG0000293	Sarc4_g11516T
OG0000293	Sarc4_g2515T
OG0000293	Sarc4_g2516T
OG0000293	Sarc4_g31961T
OG0000293	Sarc4_g997T
OG0000295	Sarc4_g27773T
OG0000296	Sarc4_g23266T
OG0000296	Sarc4_g9851T
OG0000297	Sarc4_g14534T
OG0000297	Sarc4_g26901T
OG0000297	Sarc4_g981T
OG0000298	Sarc4_g12764T
OG0000298	Sarc4_g26994T
OG0000302	Sarc4_g13501T
OG0000302	Sarc4_g23081T
OG0000302	Sarc4_g28013T
OG0000302	Sarc4_g9231T
OG0000305	Sarc4_g10757T
OG0000305	Sarc4_g14611T
OG0000305	Sarc4_g20516T
OG0000305	Sarc4_g20517T
OG0000305	Sarc4_g20518T
OG0000305	Sarc4_g33790T
OG0000305	Sarc4_g5150T
OG0000306	Sarc4_g11767T
OG0000306	Sarc4_g18718T
OG0000306	Sarc4_g9959T
OG0000307	Sarc4_g12894T
OG0000307	Sarc4_g12896T
OG0000307	Sarc4_g18854T
OG0000307	Sarc4_g20703T
OG0000307	Sarc4_g23180T
OG0000307	Sarc4_g7485T
OG0000308	Sarc4_g19265T
OG0000308	Sarc4_g19428T
OG0000308	Sarc4_g19676T
OG0000308	Sarc4_g22117T
OG0000308	Sarc4_g24467T
OG0000308	Sarc4_g7464T
OG0000308	Sarc4_g8134T
OG0000311	Sarc4_g20992T
OG0000313	Sarc4_g23249T
OG0000313	Sarc4_g24977T
OG0000313	Sarc4_g5154T
OG0000316	Sarc4_g2524T
OG0000316	Sarc4_g2952T
OG0000317	Sarc4_g11140T
OG0000317	Sarc4_g5275T
OG0000317	Sarc4_g5902T
OG0000318	Sarc4_g19625T
OG0000318	Sarc4_g27207T
OG0000318	Sarc4_g28733T
OG0000318	Sarc4_g28734T
OG0000318	Sarc4_g4329T
OG0000319	Sarc4_g18909T
OG0000319	Sarc4_g4039T
OG0000319	Sarc4_g4815T
OG0000325	Sarc4_g32350T
OG0000325	Sarc4_g9520T
OG0000326	Sarc4_g10429T
OG0000326	Sarc4_g1686T
OG0000326	Sarc4_g30858T
OG0000327	Sarc4_g23406T
OG0000327	Sarc4_g6148T
OG0000327	Sarc4_g6150T
OG0000328	Sarc4_g29856T
OG0000329	Sarc4_g24236T
OG0000329	Sarc4_g26191T
OG0000329	Sarc4_g26212T
OG0000329	Sarc4_g32190T
OG0000332	Sarc4_g25709T
OG0000339	Sarc4_g19582T
OG0000339	Sarc4_g19596T
OG0000340	Sarc4_g19018T
OG0000340	Sarc4_g25554T
OG0000342	Sarc4_g13619T
OG0000342	Sarc4_g18677T
OG0000342	Sarc4_g1905T
OG0000342	Sarc4_g23230T
OG0000342	Sarc4_g26744T
OG0000342	Sarc4_g6397T
OG0000343	Sarc4_g22570T
OG0000343	Sarc4_g8406T
OG0000343	Sarc4_g8419T
OG0000344	Sarc4_g12724T
OG0000344	Sarc4_g9129T
OG0000344	Sarc4_g9894T
OG0000345	Sarc4_g10502T
OG0000345	Sarc4_g15940T
OG0000345	Sarc4_g18834T
OG0000345	Sarc4_g19260T
OG0000345	Sarc4_g6114T
OG0000348	Sarc4_g29379T
OG0000348	Sarc4_g30843T
OG0000348	Sarc4_g8650T
OG0000349	Sarc4_g29345T
OG0000350	Sarc4_g14615T
OG0000350	Sarc4_g23066T
OG0000352	Sarc4_g24238T
OG0000352	Sarc4_g5776T
OG0000352	Sarc4_g9351T
OG0000353	Sarc4_g11909T
OG0000353	Sarc4_g27778T
OG0000353	Sarc4_g27780T
OG0000353	Sarc4_g27781T
OG0000353	Sarc4_g4193T
OG0000353	Sarc4_g8023T
OG0000358	Sarc4_g2051T
OG0000359	Sarc4_g23174T
OG0000359	Sarc4_g5245T
OG0000359	Sarc4_g6318T
OG0000360	Sarc4_g13745T
OG0000360	Sarc4_g16414T
OG0000360	Sarc4_g30913T
OG0000361	Sarc4_g1274T
OG0000361	Sarc4_g22740T
OG0000361	Sarc4_g3519T
OG0000361	Sarc4_g6144T
OG0000362	Sarc4_g19681T
OG0000362	Sarc4_g30613T
OG0000362	Sarc4_g33800T
OG0000365	Sarc4_g29137T
OG0000365	Sarc4_g29649T
OG0000365	Sarc4_g32026T
OG0000365	Sarc4_g3578T
OG0000366	Sarc4_g19845T
OG0000366	Sarc4_g25176T
OG0000366	Sarc4_g26361T
OG0000366	Sarc4_g32763T
OG0000368	Sarc4_g19964T
OG0000368	Sarc4_g26863T
OG0000372	Sarc4_g29025T
OG0000372	Sarc4_g5233T
OG0000373	Sarc4_g23992T
OG0000373	Sarc4_g23996T
OG0000373	Sarc4_g26145T
OG0000374	Sarc4_g5833T
OG0000375	Sarc4_g1646T
OG0000375	Sarc4_g19232T
OG0000375	Sarc4_g23931T
OG0000375	Sarc4_g8151T
OG0000377	Sarc4_g11971T
OG0000377	Sarc4_g25881T
OG0000377	Sarc4_g26462T
OG0000377	Sarc4_g3337T
OG0000378	Sarc4_g11991T
OG0000378	Sarc4_g11993T
OG0000378	Sarc4_g11994T
OG0000378	Sarc4_g19177T
OG0000378	Sarc4_g19179T
OG0000378	Sarc4_g19336T
OG0000378	Sarc4_g29139T
OG0000378	Sarc4_g30181T
OG0000382	Sarc4_g26873T
OG0000385	Sarc4_g16096T
OG0000385	Sarc4_g20387T
OG0000385	Sarc4_g2083T
OG0000385	Sarc4_g2084T
OG0000385	Sarc4_g2085T
OG0000385	Sarc4_g21289T
OG0000387	Sarc4_g11219T
OG0000387	Sarc4_g22729T
OG0000387	Sarc4_g7588T
OG0000388	Sarc4_g31812T
OG0000388	Sarc4_g3310T
OG0000389	Sarc4_g11906T
OG0000389	Sarc4_g2094T
OG0000389	Sarc4_g2095T
OG0000389	Sarc4_g6039T
OG0000389	Sarc4_g7552T
OG0000390	Sarc4_g30534T
OG0000390	Sarc4_g30535T
OG0000390	Sarc4_g587T
OG0000390	Sarc4_g6886T
OG0000392	Sarc4_g10552T
OG0000392	Sarc4_g213T
OG0000392	Sarc4_g27061T
OG0000393	Sarc4_g17540T
OG0000393	Sarc4_g27223T
OG0000393	Sarc4_g4068T
OG0000394	Sarc4_g13532T
OG0000394	Sarc4_g15005T
OG0000394	Sarc4_g23651T
OG0000394	Sarc4_g46T
OG0000396	Sarc4_g22728T
OG0000396	Sarc4_g31809T
OG0000401	Sarc4_g12899T
OG0000401	Sarc4_g22628T
OG0000401	Sarc4_g7883T
OG0000403	Sarc4_g1690T
OG0000403	Sarc4_g22826T
OG0000403	Sarc4_g30050T
OG0000403	Sarc4_g32972T
OG0000405	Sarc4_g2122T
OG0000406	Sarc4_g12897T
OG0000406	Sarc4_g19742T
