Orthogroup	Apar_TRX
OG0001196	Apar_comp22256_c1_seq1m32885
OG0001196	Apar_comp22607_c0_seq1m34692
OG0001196	Apar_comp22607_c0_seq2m34696
OG0001196	Apar_comp22607_c0_seq3m34699
OG0001197	Apar_comp21094_c0_seq1m28473
OG0001197	Apar_comp21094_c0_seq2m28475
OG0001200	Apar_comp17578_c0_seq1m17203
OG0001201	Apar_comp15685_c0_seq1m12844
OG0001201	Apar_comp16930_c0_seq1m15504
OG0001201	Apar_comp21199_c0_seq1m28796
OG0001201	Apar_comp21199_c0_seq2m28799
OG0001201	Apar_comp22971_c0_seq1m36515
OG0001201	Apar_comp47738_c0_seq1m47611
OG0001201	Apar_comp91242_c0_seq1m48553
OG0001202	Apar_comp19145_c2_seq2m21817
OG0001202	Apar_comp21975_c0_seq1m31743
OG0001202	Apar_comp23142_c0_seq1m37359
OG0001202	Apar_comp24442_c0_seq1m46709
OG0001203	Apar_comp19768_c1_seq1m23656
OG0001203	Apar_comp19768_c2_seq1m23658
OG0001203	Apar_comp22328_c0_seq1m33190
OG0001204	Apar_comp20987_c0_seq1m28119
OG0001204	Apar_comp20987_c0_seq2m28120
OG0001204	Apar_comp20987_c1_seq1m28121
OG0001205	Apar_comp21673_c0_seq1m30500
OG0001205	Apar_comp24045_c0_seq1m43123
OG0001205	Apar_comp24045_c0_seq2m43128
OG0001205	Apar_comp24045_c0_seq3m43131
OG0001206	Apar_comp19507_c0_seq1m22778
OG0001206	Apar_comp19507_c0_seq2m22779
OG0001206	Apar_comp19507_c1_seq1m22780
OG0001206	Apar_comp19507_c2_seq1m22781
OG0001206	Apar_comp19507_c3_seq1m22783
OG0001207	Apar_comp15717_c0_seq1m12890
OG0001207	Apar_comp24405_c0_seq1m46675
OG0001208	Apar_comp11597_c0_seq1m6079
OG0001208	Apar_comp20830_c1_seq1m27496
OG0001209	Apar_comp19668_c0_seq1m23295
OG0001209	Apar_comp19668_c0_seq2m23299
OG0001209	Apar_comp24279_c1_seq1m45328
OG0001210	Apar_comp20428_c0_seq1m25938
OG0001210	Apar_comp23529_c0_seq1m39570
OG0001210	Apar_comp23529_c0_seq2m39575
OG0001210	Apar_comp23529_c0_seq3m39579
OG0001210	Apar_comp23529_c0_seq4m39584
OG0001210	Apar_comp23529_c0_seq5m39589
OG0001210	Apar_comp23529_c0_seq6m39593
OG0001211	Apar_comp17924_c0_seq1m18207
OG0001212	Apar_comp12262_c0_seq1m7073
OG0001212	Apar_comp16584_c1_seq1m14709
OG0001213	Apar_comp17483_c0_seq1m16984
OG0001213	Apar_comp23290_c0_seq1m38206
OG0001213	Apar_comp6629_c0_seq1m2401
OG0001214	Apar_comp10772_c0_seq1m5407
OG0001214	Apar_comp10772_c0_seq2m5409
OG0001214	Apar_comp113503_c0_seq1m48896
OG0001214	Apar_comp20329_c0_seq1m25584
OG0001214	Apar_comp20329_c1_seq1m25586
OG0001214	Apar_comp20329_c1_seq2m25588
OG0001214	Apar_comp21961_c2_seq1m31685
OG0001216	Apar_comp21455_c0_seq1m29647
OG0001218	Apar_comp1706_c0_seq1m481
OG0001218	Apar_comp24371_c0_seq1m46636
OG0001218	Apar_comp6997_c0_seq1m2731
OG0001219	Apar_comp17278_c0_seq1m16382
OG0001219	Apar_comp19546_c0_seq1m22911
OG0001219	Apar_comp21192_c0_seq1m28773
OG0001219	Apar_comp21192_c0_seq2m28774
OG0001220	Apar_comp14786_c0_seq1m11220
OG0001220	Apar_comp17908_c0_seq1m18167
OG0001220	Apar_comp24370_c0_seq1m46633
OG0001221	Apar_comp16723_c0_seq1m15018
OG0001221	Apar_comp20749_c0_seq1m27181
OG0001221	Apar_comp20749_c1_seq1m27183
OG0001221	Apar_comp20749_c1_seq2m27184
OG0001221	Apar_comp20890_c0_seq1m27761
OG0001221	Apar_comp20890_c1_seq1m27762
OG0001222	Apar_comp13124_c0_seq1m8451
OG0001222	Apar_comp13124_c1_seq1m8452
OG0001222	Apar_comp5271_c0_seq1m1296
OG0001223	Apar_comp13646_c1_seq1m9266
OG0001223	Apar_comp19509_c0_seq1m22787
OG0001223	Apar_comp23480_c1_seq1m39259
OG0001223	Apar_comp59632_c0_seq1m47856
OG0001224	Apar_comp9151_c0_seq1m4313
OG0001225	Apar_comp24335_c0_seq1m46095
OG0001226	Apar_comp24302_c0_seq1m45612
OG0001226	Apar_comp24302_c0_seq2m45619
OG0001226	Apar_comp24302_c0_seq3m45625
OG0001226	Apar_comp5059_c0_seq1m1156
OG0001227	Apar_comp19927_c0_seq1m24203
OG0001227	Apar_comp19927_c0_seq2m24204
OG0001227	Apar_comp23408_c0_seq1m38871
OG0001238	Apar_comp15127_c0_seq1m11812
OG0001238	Apar_comp15127_c1_seq1m11816
OG0001238	Apar_comp18740_c1_seq1m20547
OG0001243	Apar_comp19440_c1_seq1m22584
OG0001243	Apar_comp20263_c0_seq1m25360
OG0001243	Apar_comp20907_c0_seq1m27857
OG0001245	Apar_comp10388_c1_seq1m5174
OG0001245	Apar_comp150491_c0_seq1m49350
OG0001245	Apar_comp16211_c0_seq1m13861
OG0001247	Apar_comp11857_c0_seq1m6490
OG0001248	Apar_comp21243_c0_seq1m28934
OG0001249	Apar_comp105877_c0_seq1m48797
OG0001249	Apar_comp19565_c0_seq1m22974
OG0001249	Apar_comp20370_c0_seq1m25738
OG0001249	Apar_comp7167_c0_seq1m2886
OG0001249	Apar_comp91289_c0_seq1m48560
OG0001250	Apar_comp11742_c0_seq1m6333
OG0001250	Apar_comp22076_c0_seq1m32170
OG0001251	Apar_comp20674_c0_seq1m26848
OG0001251	Apar_comp20674_c0_seq2m26851
OG0001251	Apar_comp20674_c0_seq3m26854
OG0001252	Apar_comp20015_c0_seq1m24550
OG0001252	Apar_comp23668_c1_seq1m40471
OG0001252	Apar_comp23668_c1_seq2m40477
OG0001252	Apar_comp23668_c2_seq1m40479
OG0001252	Apar_comp323400_c0_seq1m50447
OG0001253	Apar_comp23071_c0_seq1m36986
OG0001254	Apar_comp16027_c0_seq1m13488
OG0001254	Apar_comp16027_c1_seq1m13489
OG0001254	Apar_comp16027_c1_seq2m13492
OG0001254	Apar_comp21782_c0_seq1m30931
OG0001254	Apar_comp21782_c1_seq1m30932
OG0001254	Apar_comp21782_c1_seq2m30935
OG0001254	Apar_comp24118_c0_seq1m43686
OG0001254	Apar_comp8949_c1_seq1m4139
OG0001255	Apar_comp18663_c0_seq1m20309
OG0001256	Apar_comp5434_c0_seq1m1402
OG0001256	Apar_comp5434_c0_seq2m1404
OG0001259	Apar_comp17288_c1_seq1m16409
OG0001259	Apar_comp24696_c0_seq1m46840
OG0001260	Apar_comp16432_c1_seq1m14360
OG0001260	Apar_comp16432_c2_seq1m14361
OG0001260	Apar_comp16432_c3_seq1m14363
OG0001260	Apar_comp16521_c0_seq1m14553
OG0001260	Apar_comp16521_c2_seq1m14555
OG0001260	Apar_comp19982_c0_seq1m24397
OG0001262	Apar_comp22465_c0_seq1m33829
OG0001264	Apar_comp13482_c0_seq1m9022
OG0001264	Apar_comp14793_c2_seq1m11231
OG0001264	Apar_comp23083_c0_seq1m37042
OG0001265	Apar_comp11927_c0_seq1m6592
OG0001266	Apar_comp20832_c0_seq1m27511
OG0001267	Apar_comp12033_c0_seq1m6728
OG0001267	Apar_comp13911_c1_seq1m9672
OG0001267	Apar_comp22653_c0_seq1m34926
OG0001267	Apar_comp22653_c0_seq2m34929
OG0001267	Apar_comp23353_c1_seq1m38567
OG0001269	Apar_comp20910_c0_seq1m27872
OG0001269	Apar_comp20910_c1_seq1m27873
OG0001269	Apar_comp21622_c0_seq1m30331
OG0001269	Apar_comp21622_c0_seq2m30335
OG0001270	Apar_comp23644_c0_seq2m40350
OG0001270	Apar_comp23644_c1_seq1m40354
OG0001271	Apar_comp20546_c1_seq2m26369
OG0001271	Apar_comp20546_c1_seq4m26371
OG0001272	Apar_comp18068_c0_seq1m18652
OG0001273	Apar_comp23286_c1_seq1m38184
OG0001274	Apar_comp6505_c0_seq1m2277
OG0001275	Apar_comp17794_c0_seq1m17859
OG0001275	Apar_comp37124_c0_seq1m47339
OG0001275	Apar_comp7084_c0_seq1m2822
OG0001276	Apar_comp22792_c0_seq1m35709
OG0001276	Apar_comp24410_c0_seq1m46680
OG0001276	Apar_comp5178_c0_seq1m1222
OG0001277	Apar_comp24402_c0_seq1m46671
OG0001278	Apar_comp19919_c1_seq1m24176
OG0001278	Apar_comp22355_c0_seq1m33281
OG0001278	Apar_comp22355_c1_seq1m33283
OG0001278	Apar_comp22355_c2_seq1m33284
OG0001278	Apar_comp23837_c0_seq1m41606
OG0001278	Apar_comp23837_c1_seq1m41610
OG0001280	Apar_comp17492_c0_seq1m17002
OG0001280	Apar_comp5896_c0_seq1m1753
OG0001281	Apar_comp21393_c0_seq1m29449
OG0001282	Apar_comp21407_c0_seq1m29495
OG0001282	Apar_comp21407_c0_seq2m29496
OG0001284	Apar_comp14569_c0_seq1m10825
OG0001284	Apar_comp14569_c1_seq1m10829
OG0001285	Apar_comp23725_c1_seq1m40893
OG0001285	Apar_comp23725_c1_seq2m40898
OG0001286	Apar_comp17385_c0_seq1m16707
OG0001286	Apar_comp17385_c1_seq1m16708
OG0001286	Apar_comp17385_c1_seq2m16710
OG0001286	Apar_comp63193_c0_seq1m47945
OG0001286	Apar_comp74316_c0_seq1m48220
OG0001287	Apar_comp21938_c0_seq1m31589
OG0001287	Apar_comp21938_c2_seq1m31592
OG0001287	Apar_comp23080_c1_seq1m37029
OG0001287	Apar_comp23080_c4_seq1m37030
OG0001289	Apar_comp409888_c0_seq1m50796
OG0001302	Apar_comp25972_c0_seq1m47059
OG0001302	Apar_comp74057_c0_seq1m48208
OG0001304	Apar_comp177040_c0_seq1m49592
OG0001304	Apar_comp18846_c0_seq1m20866
OG0001306	Apar_comp17251_c1_seq1m16307
OG0001306	Apar_comp17251_c1_seq2m16309
OG0001308	Apar_comp24036_c0_seq1m43036
OG0001309	Apar_comp23079_c0_seq1m37019
OG0001310	Apar_comp12004_c0_seq1m6691
OG0001310	Apar_comp5968_c0_seq1m1819
OG0001311	Apar_comp14167_c0_seq1m10094
OG0001311	Apar_comp14167_c1_seq1m10095
OG0001311	Apar_comp17207_c0_seq1m16151
OG0001311	Apar_comp21743_c0_seq1m30786
OG0001311	Apar_comp43324_c0_seq1m47472
OG0001312	Apar_comp23211_c0_seq1m37744
OG0001312	Apar_comp23211_c1_seq1m37747
OG0001312	Apar_comp23211_c1_seq2m37752
OG0001312	Apar_comp23211_c1_seq3m37757
OG0001312	Apar_comp23211_c1_seq4m37762
OG0001312	Apar_comp23211_c1_seq5m37767
OG0001312	Apar_comp23211_c1_seq6m37771
OG0001312	Apar_comp23211_c1_seq7m37775
OG0001312	Apar_comp23211_c1_seq8m37779
OG0001313	Apar_comp18885_c1_seq1m20992
OG0001313	Apar_comp18885_c1_seq2m20993
OG0001313	Apar_comp19375_c0_seq1m22335
OG0001313	Apar_comp19375_c0_seq2m22336
OG0001314	Apar_comp20139_c0_seq1m24886
OG0001315	Apar_comp23609_c2_seq1m40149
OG0001315	Apar_comp6141_c1_seq1m1972
OG0001316	Apar_comp12449_c0_seq1m7376
OG0001317	Apar_comp15140_c5_seq1m11834
OG0001317	Apar_comp16961_c0_seq1m15579
OG0001317	Apar_comp29139_c0_seq1m47218
OG0001318	Apar_comp20192_c0_seq1m25064
OG0001318	Apar_comp20192_c1_seq1m25067
OG0001318	Apar_comp22790_c0_seq1m35694
OG0001319	Apar_comp13608_c1_seq1m9218
OG0001319	Apar_comp14417_c2_seq1m10526
OG0001319	Apar_comp22455_c0_seq1m33750
OG0001319	Apar_comp22455_c0_seq2m33752
OG0001319	Apar_comp22455_c0_seq3m33753
OG0001319	Apar_comp22455_c0_seq4m33754
OG0001320	Apar_comp13288_c0_seq1m8709
OG0001320	Apar_comp20371_c0_seq1m25740
OG0001321	Apar_comp44328_c0_seq1m47513
OG0001324	Apar_comp16173_c0_seq1m13786
OG0001324	Apar_comp23922_c0_seq1m42217
OG0001325	Apar_comp19607_c0_seq1m23095
OG0001325	Apar_comp6398_c0_seq1m2198
OG0001326	Apar_comp11936_c0_seq1m6608
OG0001326	Apar_comp23102_c0_seq1m37149
OG0001326	Apar_comp23102_c0_seq2m37150
OG0001327	Apar_comp23645_c0_seq1m40356
OG0001327	Apar_comp23645_c1_seq1m40362
OG0001327	Apar_comp7515_c0_seq1m3176
OG0001328	Apar_comp149092_c0_seq1m49319
OG0001328	Apar_comp17178_c0_seq1m16042
OG0001328	Apar_comp17178_c0_seq2m16044
OG0001328	Apar_comp208676_c0_seq1m49794
OG0001328	Apar_comp8900_c0_seq1m4092
OG0001329	Apar_comp23221_c0_seq1m37838
OG0001329	Apar_comp23221_c0_seq2m37841
OG0001329	Apar_comp23221_c0_seq3m37846
OG0001330	Apar_comp24198_c0_seq1m44425
OG0001330	Apar_comp24198_c0_seq2m44431
OG0001330	Apar_comp24198_c0_seq3m44434
OG0001331	Apar_comp13479_c1_seq1m9019
OG0001331	Apar_comp22396_c0_seq1m33425
OG0001332	Apar_comp18979_c0_seq1m21295
OG0001332	Apar_comp18979_c0_seq2m21298
OG0001332	Apar_comp4836_c0_seq1m956
OG0001333	Apar_comp166589_c0_seq1m49474
OG0001333	Apar_comp24088_c0_seq1m43412
OG0001334	Apar_comp12689_c0_seq1m7781
OG0001334	Apar_comp12851_c0_seq1m8016
OG0001334	Apar_comp17191_c0_seq2m16094
OG0001334	Apar_comp23750_c0_seq2m41031
OG0001334	Apar_comp8959_c0_seq1m4151
OG0001335	Apar_comp20653_c0_seq1m26793
OG0001336	Apar_comp6938_c0_seq1m2688
OG0001337	Apar_comp12952_c0_seq1m8173
OG0001337	Apar_comp22929_c1_seq1m36316
OG0001339	Apar_comp23470_c0_seq1m39212
OG0001339	Apar_comp23470_c0_seq2m39214
OG0001340	Apar_comp24340_c0_seq1m46265
OG0001340	Apar_comp24340_c0_seq2m46271
OG0001340	Apar_comp24340_c0_seq3m46275
OG0001341	Apar_comp22802_c0_seq1m35768
OG0001341	Apar_comp22854_c1_seq1m36043
OG0001341	Apar_comp22854_c1_seq2m36046
OG0001341	Apar_comp22854_c1_seq3m36047
OG0001342	Apar_comp16049_c0_seq1m13539
OG0001342	Apar_comp16049_c1_seq1m13540
OG0001342	Apar_comp19086_c1_seq1m21606
OG0001342	Apar_comp332052_c0_seq1m50520
OG0001343	Apar_comp12964_c1_seq1m8198
OG0001343	Apar_comp13866_c0_seq1m9626
OG0001343	Apar_comp14795_c0_seq1m11234
OG0001343	Apar_comp17981_c1_seq1m18374
OG0001343	Apar_comp17981_c3_seq1m18376
OG0001343	Apar_comp20173_c1_seq1m25001
OG0001343	Apar_comp20466_c1_seq1m26069
OG0001343	Apar_comp21312_c0_seq2m29160
OG0001343	Apar_comp23210_c2_seq1m37742
OG0001343	Apar_comp24346_c1_seq10m46446
OG0001343	Apar_comp24346_c1_seq11m46447
OG0001343	Apar_comp24346_c1_seq12m46448
OG0001343	Apar_comp24346_c1_seq13m46449
OG0001343	Apar_comp24346_c1_seq14m46450
OG0001343	Apar_comp24346_c1_seq1m46437
OG0001343	Apar_comp24346_c1_seq2m46438
OG0001343	Apar_comp24346_c1_seq3m46439
OG0001343	Apar_comp24346_c1_seq4m46440
OG0001343	Apar_comp24346_c1_seq5m46441
OG0001343	Apar_comp24346_c1_seq6m46442
OG0001343	Apar_comp24346_c1_seq7m46443
OG0001343	Apar_comp24346_c1_seq8m46444
OG0001343	Apar_comp24346_c1_seq9m46445
OG0001360	Apar_comp24319_c0_seq1m45781
OG0001360	Apar_comp24319_c0_seq2m45787
OG0001363	Apar_comp201993_c0_seq1m49773
OG0001363	Apar_comp23382_c0_seq1m38702
OG0001363	Apar_comp23382_c1_seq1m38703
OG0001365	Apar_comp155354_c0_seq1m49419
OG0001365	Apar_comp188974_c0_seq1m49638
OG0001365	Apar_comp22739_c1_seq1m35454
OG0001366	Apar_comp21146_c1_seq1m28608
OG0001366	Apar_comp21269_c0_seq1m29009
OG0001367	Apar_comp17961_c1_seq1m18308
OG0001367	Apar_comp23671_c1_seq1m40498
OG0001367	Apar_comp23671_c3_seq1m40502
OG0001367	Apar_comp23671_c3_seq2m40508
OG0001367	Apar_comp23671_c3_seq3m40513
OG0001367	Apar_comp23671_c3_seq4m40516
OG0001368	Apar_comp15264_c0_seq1m12046
OG0001368	Apar_comp20981_c0_seq1m28104
OG0001368	Apar_comp21829_c0_seq1m31120
OG0001369	Apar_comp17632_c0_seq1m17369
OG0001369	Apar_comp17632_c0_seq2m17372
OG0001370	Apar_comp19762_c0_seq1m23637
OG0001370	Apar_comp19762_c1_seq1m23638
OG0001370	Apar_comp19762_c1_seq3m23640
OG0001370	Apar_comp19762_c2_seq1m23642
OG0001371	Apar_comp23939_c0_seq1m42299
OG0001371	Apar_comp23939_c1_seq1m42301
OG0001371	Apar_comp59617_c0_seq1m47853
OG0001373	Apar_comp17710_c0_seq1m17606
OG0001373	Apar_comp17710_c2_seq1m17610
OG0001373	Apar_comp23471_c0_seq1m39216
OG0001374	Apar_comp13216_c0_seq1m8585
OG0001374	Apar_comp16494_c0_seq1m14491
OG0001374	Apar_comp17409_c0_seq1m16755
OG0001374	Apar_comp7640_c0_seq1m3285
OG0001375	Apar_comp12599_c0_seq1m7624
OG0001376	Apar_comp9011_c0_seq1m4204
OG0001377	Apar_comp15505_c0_seq1m12511
OG0001377	Apar_comp20676_c0_seq1m26859
OG0001377	Apar_comp20676_c1_seq1m26862
OG0001377	Apar_comp20676_c1_seq2m26863
OG0001377	Apar_comp20676_c1_seq3m26864
OG0001377	Apar_comp20676_c1_seq4m26865
OG0001377	Apar_comp20676_c1_seq5m26866
OG0001377	Apar_comp20676_c1_seq6m26867
OG0001379	Apar_comp13060_c0_seq1m8344
OG0001379	Apar_comp7607_c0_seq1m3261
OG0001380	Apar_comp11665_c0_seq1m6185
OG0001382	Apar_comp21263_c0_seq1m28990
OG0001382	Apar_comp65474_c0_seq1m47996
OG0001383	Apar_comp22486_c0_seq1m33919
OG0001383	Apar_comp318159_c0_seq1m50392
OG0001384	Apar_comp13950_c0_seq1m9730
OG0001384	Apar_comp13950_c1_seq1m9733
OG0001384	Apar_comp7066_c1_seq1m2806
OG0001384	Apar_comp71335_c0_seq1m48145
OG0001385	Apar_comp11464_c0_seq1m5900
OG0001385	Apar_comp19850_c0_seq1m23938
OG0001386	Apar_comp12523_c0_seq1m7509
OG0001386	Apar_comp8931_c0_seq1m4126
OG0001387	Apar_comp17698_c0_seq1m17573
OG0001387	Apar_comp17698_c0_seq2m17576
OG0001388	Apar_comp16941_c3_seq1m15532
OG0001388	Apar_comp24266_c0_seq1m45218
OG0001389	Apar_comp21816_c0_seq1m31081
OG0001390	Apar_comp14433_c1_seq1m10557
OG0001390	Apar_comp14433_c2_seq1m10559
OG0001390	Apar_comp14433_c3_seq1m10560
OG0001390	Apar_comp18867_c0_seq1m20933
OG0001390	Apar_comp18867_c1_seq1m20934
OG0001390	Apar_comp18867_c2_seq1m20938
OG0001390	Apar_comp20184_c1_seq1m25034
OG0001390	Apar_comp20184_c3_seq1m25036
OG0001391	Apar_comp116191_c0_seq1m48956
OG0001391	Apar_comp16247_c1_seq1m13965
OG0001391	Apar_comp18379_c0_seq1m19548
OG0001392	Apar_comp20041_c0_seq1m24609
OG0001392	Apar_comp24297_c0_seq1m45553
OG0001393	Apar_comp11417_c0_seq1m5809
OG0001393	Apar_comp22258_c0_seq1m32893
OG0001393	Apar_comp23742_c0_seq1m40978
OG0001394	Apar_comp116637_c0_seq1m48958
OG0001394	Apar_comp17212_c0_seq1m16176
OG0001394	Apar_comp22573_c4_seq1m34450
OG0001395	Apar_comp21126_c0_seq1m28554
OG0001396	Apar_comp18684_c0_seq1m20385
OG0001397	Apar_comp180590_c0_seq1m49602
OG0001398	Apar_comp17077_c2_seq1m15828
OG0001400	Apar_comp22211_c1_seq1m32694
OG0001400	Apar_comp22211_c1_seq2m32696
OG0001402	Apar_comp12507_c0_seq1m7476
OG0001402	Apar_comp90036_c0_seq1m48540
OG0001403	Apar_comp15155_c0_seq1m11858
OG0001403	Apar_comp15155_c1_seq1m11859
OG0001403	Apar_comp15776_c0_seq1m13004
OG0001403	Apar_comp15776_c2_seq1m13005
OG0001403	Apar_comp15776_c2_seq2m13006
OG0001404	Apar_comp22204_c0_seq1m32661
OG0001404	Apar_comp22204_c0_seq2m32665
OG0001404	Apar_comp6607_c0_seq1m2380
OG0001406	Apar_comp20238_c0_seq1m25246
OG0001406	Apar_comp4874_c0_seq1m988
OG0001407	Apar_comp23936_c0_seq1m42283
OG0001407	Apar_comp25720_c0_seq1m47023
OG0001408	Apar_comp17663_c0_seq1m17460
OG0001408	Apar_comp9566_c0_seq1m4584
OG0001409	Apar_comp18495_c0_seq1m19869
OG0001409	Apar_comp24682_c0_seq1m46833
OG0001410	Apar_comp15732_c0_seq1m12926
OG0001410	Apar_comp9091_c0_seq1m4263
OG0001411	Apar_comp20258_c0_seq1m25346
OG0001411	Apar_comp20258_c1_seq1m25347
OG0001413	Apar_comp4901_c0_seq1m1002
OG0001414	Apar_comp11847_c1_seq1m6476
OG0001414	Apar_comp20709_c0_seq1m27014
OG0001414	Apar_comp475078_c0_seq1m50945
OG0001415	Apar_comp19250_c0_seq1m22034
OG0001415	Apar_comp19250_c0_seq2m22036
OG0001417	Apar_comp19198_c0_seq1m21924
OG0001417	Apar_comp20357_c0_seq1m25705
OG0001417	Apar_comp20357_c0_seq2m25708
OG0001417	Apar_comp9381_c0_seq1m4434
OG0001418	Apar_comp24800_c0_seq1m46888
OG0001419	Apar_comp10115_c0_seq1m4954
OG0001419	Apar_comp20582_c2_seq1m26501
OG0001419	Apar_comp20582_c2_seq2m26503
OG0001419	Apar_comp20582_c2_seq3m26504
OG0001419	Apar_comp8058_c0_seq1m3554
OG0001421	Apar_comp19334_c0_seq1m22252
OG0001421	Apar_comp54089_c0_seq1m47726
OG0001422	Apar_comp97_c0_seq1m26
OG0001422	Apar_comp9943_c0_seq1m4840
OG0001434	Apar_comp19428_c0_seq1m22530
OG0001434	Apar_comp19428_c2_seq1m22534
OG0001434	Apar_comp19428_c3_seq1m22535
OG0001437	Apar_comp20399_c0_seq1m25818
OG0001437	Apar_comp21335_c0_seq1m29237
OG0001437	Apar_comp21335_c0_seq2m29238
OG0001438	Apar_comp22203_c0_seq1m32651
OG0001438	Apar_comp22203_c0_seq2m32657
OG0001442	Apar_comp23395_c0_seq1m38784
OG0001443	Apar_comp13433_c0_seq1m8951
OG0001443	Apar_comp14732_c0_seq1m11124
OG0001443	Apar_comp15749_c0_seq1m12958
OG0001446	Apar_comp23983_c0_seq1m42578
OG0001447	Apar_comp14309_c1_seq1m10333
OG0001447	Apar_comp14309_c2_seq1m10335
OG0001447	Apar_comp5007_c0_seq1m1105
OG0001448	Apar_comp13050_c0_seq1m8322
OG0001448	Apar_comp18130_c0_seq1m18842
OG0001449	Apar_comp13412_c0_seq1m8917
OG0001449	Apar_comp21585_c0_seq1m30172
OG0001449	Apar_comp21585_c0_seq2m30175
OG0001449	Apar_comp21585_c1_seq1m30177
OG0001450	Apar_comp20971_c0_seq1m28067
OG0001450	Apar_comp23296_c0_seq1m38239
OG0001452	Apar_comp10413_c0_seq1m5184
OG0001452	Apar_comp73769_c0_seq1m48191
OG0001454	Apar_comp23957_c0_seq1m42413
OG0001454	Apar_comp23957_c0_seq2m42418
OG0001455	Apar_comp171932_c0_seq1m49566
OG0001455	Apar_comp24372_c0_seq1m46637
OG0001456	Apar_comp22867_c0_seq1m36088
OG0001456	Apar_comp22867_c0_seq2m36092
OG0001457	Apar_comp22389_c2_seq1m33400
OG0001457	Apar_comp23398_c1_seq1m38806
OG0001457	Apar_comp23398_c1_seq2m38808
OG0001458	Apar_comp12514_c0_seq1m7492
OG0001458	Apar_comp20805_c0_seq1m27393
OG0001460	Apar_comp11001_c0_seq1m5556
OG0001460	Apar_comp11834_c0_seq1m6464
OG0001461	Apar_comp16240_c0_seq1m13945
OG0001461	Apar_comp17383_c0_seq1m16701
OG0001461	Apar_comp17383_c2_seq1m16702
OG0001461	Apar_comp874_c0_seq1m259
OG0001462	Apar_comp21742_c0_seq1m30782
OG0001464	Apar_comp17661_c0_seq1m17454
OG0001464	Apar_comp17661_c0_seq2m17458
OG0001464	Apar_comp218903_c0_seq1m49844
OG0001464	Apar_comp225478_c0_seq1m49947
OG0001464	Apar_comp404225_c0_seq1m50741
OG0001465	Apar_comp13130_c0_seq1m8456
OG0001465	Apar_comp16312_c0_seq1m14095
OG0001467	Apar_comp17699_c0_seq1m17581
OG0001467	Apar_comp22858_c0_seq1m36061
OG0001471	Apar_comp20568_c0_seq1m26442
OG0001471	Apar_comp20568_c1_seq1m26444
OG0001471	Apar_comp20568_c2_seq1m26447
OG0001471	Apar_comp20568_c2_seq2m26454
OG0001472	Apar_comp19751_c0_seq1m23592
OG0001472	Apar_comp24234_c0_seq2m44724
OG0001472	Apar_comp9825_c0_seq1m4778
OG0001473	Apar_comp24084_c0_seq1m43387
OG0001475	Apar_comp13302_c0_seq1m8732
OG0001475	Apar_comp14289_c0_seq1m10297
OG0001475	Apar_comp16289_c0_seq1m14055
OG0001475	Apar_comp16289_c2_seq1m14058
OG0001475	Apar_comp20210_c0_seq1m25126
OG0001475	Apar_comp20210_c0_seq1m25128
OG0001475	Apar_comp226324_c0_seq1m49951
OG0001476	Apar_comp130412_c0_seq1m49120
OG0001476	Apar_comp14429_c0_seq1m10546
OG0001476	Apar_comp14429_c3_seq1m10549
OG0001476	Apar_comp14429_c4_seq1m10551
OG0001477	Apar_comp11736_c0_seq1m6323
OG0001479	Apar_comp23291_c3_seq1m38208
OG0001479	Apar_comp23291_c3_seq2m38210
OG0001480	Apar_comp24436_c0_seq1m46703
OG0001481	Apar_comp21836_c0_seq1m31159
OG0001481	Apar_comp21836_c1_seq1m31161
OG0001481	Apar_comp21836_c2_seq1m31166
OG0001481	Apar_comp24334_c4_seq1m46062
OG0001481	Apar_comp24334_c8_seq3m46077
OG0001481	Apar_comp24334_c8_seq9m46091
OG0001482	Apar_comp17157_c3_seq1m15988
OG0001482	Apar_comp21200_c0_seq1m28801
OG0001483	Apar_comp13670_c0_seq1m9311
OG0001483	Apar_comp13670_c1_seq1m9312
OG0001483	Apar_comp18383_c0_seq1m19558
OG0001483	Apar_comp18383_c1_seq1m19559
OG0001484	Apar_comp23440_c0_seq1m39084
OG0001486	Apar_comp17775_c0_seq1m17812
OG0001487	Apar_comp23565_c1_seq1m39839
OG0001488	Apar_comp8901_c0_seq1m4095
OG0001490	Apar_comp19917_c0_seq1m24162
OG0001490	Apar_comp19917_c0_seq2m24163
OG0001490	Apar_comp19917_c0_seq3m24165
OG0001490	Apar_comp19917_c0_seq4m24167
OG0001491	Apar_comp20518_c3_seq1m26275
OG0001491	Apar_comp22619_c0_seq1m34739
OG0001491	Apar_comp22619_c0_seq2m34742
OG0001491	Apar_comp22619_c1_seq1m34743
OG0001501	Apar_comp23088_c0_seq1m37064
OG0001501	Apar_comp23088_c1_seq1m37068
OG0001503	Apar_comp113048_c0_seq1m48875
OG0001503	Apar_comp19806_c0_seq1m23788
OG0001503	Apar_comp5392_c0_seq1m1372
OG0001506	Apar_comp19649_c1_seq1m23245
OG0001506	Apar_comp19649_c2_seq1m23247
OG0001507	Apar_comp17319_c1_seq1m16507
OG0001507	Apar_comp17319_c2_seq1m16509
OG0001510	Apar_comp24156_c1_seq1m44004
OG0001511	Apar_comp21513_c1_seq1m29850
OG0001511	Apar_comp21513_c1_seq2m29853
OG0001513	Apar_comp105556_c0_seq1m48793
OG0001513	Apar_comp13999_c1_seq1m9835
