Orthogroup	Nk52Cperk_TRX
OG0000778	Nk52_evm99s485
OG0000779	Nk52_evm15s367
OG0000779	Nk52_evm1s800
OG0000783	Nk52_evm4s304
OG0000783	Nk52_evm90s2118
OG0000787	Nk52_evm7s288
OG0000788	Nk52_evm9s244
OG0000790	Nk52_evm28s2118
OG0000792	Nk52_evm14s266
OG0000793	Nk52_evm2s210
OG0000794	Nk52_evm12s153
OG0000794	Nk52_evm8s224
OG0000795	Nk52_evm5s24
OG0000796	Nk52_evm15s228
OG0000796	Nk52_evm3s745
OG0000797	Nk52_evm1s1861
OG0000797	Nk52_evm40s1444
OG0000798	Nk52_evm1s1327
OG0000798	Nk52_evm8s1360
OG0000799	Nk52_evm17s2630
OG0000799	Nk52_evm3s32
OG0000800	Nk52_evm33s2630
OG0000808	Nk52_evm25s226
OG0000809	Nk52_evm31s242
OG0000809	Nk52_evm80s224
OG0000810	Nk52_evm1s157
OG0000811	Nk52_evm13s2391
OG0000811	Nk52_evm2s884
OG0000811	Nk52_evm31s248
OG0000811	Nk52_evm57s217
OG0000812	Nk52_evm69s1444
OG0000813	Nk52_evm1s2604
OG0000814	Nk52_evm2s1869
OG0000815	Nk52_evm76s1810
OG0000815	Nk52_evm7s2578
OG0000816	Nk52_evm34s745
OG0000817	Nk52_evm28s222
OG0000817	Nk52_evm30s272
OG0000818	Nk52_evm44s226
OG0000819	Nk52_evm1s2514
OG0000820	Nk52_evm3s228
OG0000821	Nk52_evm13s224
OG0000821	Nk52_evm23s224
OG0000822	Nk52_evm28s304
OG0000823	Nk52_evm102s224
OG0000823	Nk52_evm7s247
OG0000824	Nk52_evm58s1737
OG0000826	Nk52_evm14s328
OG0000831	Nk52_evm25s2309
OG0000833	Nk52_evm27s236
OG0000834	Nk52_evm33s2356
OG0000834	Nk52_evm47s2579
OG0000834	Nk52_evm72s210
OG0000834	Nk52_evm74s210
OG0000836	Nk52_evm23s288
OG0000837	Nk52_evm1s2509
OG0000837	Nk52_evm1s621
OG0000838	Nk52_evm21s539
OG0000838	Nk52_evm6s155
OG0000839	Nk52_evm36s370
OG0000839	Nk52_evm73s239
OG0000840	Nk52_evm18s208
OG0000841	Nk52_evm2s1401
OG0000843	Nk52_evm8s309
OG0000844	Nk52_evm28s2474
OG0000845	Nk52_evm17s136
OG0000845	Nk52_evm50s1810
OG0000846	Nk52_evm27s1444
OG0000846	Nk52_evm60s266
OG0000848	Nk52_evm23s296
OG0000849	Nk52_evm32s2474
OG0000849	Nk52_evm7s356
OG0000850	Nk52_evm14s222
OG0000850	Nk52_evm1s46
OG0000851	Nk52_evm64s152
OG0000852	Nk52_evm3s372
OG0000852	Nk52_evm3s578
OG0000852	Nk52_evm73s215
OG0000853	Nk52_evm15s239
OG0000853	Nk52_evm16s292
OG0000855	Nk52_evm1s541
OG0000855	Nk52_evm40s248
OG0000857	Nk52_evm42s1705
OG0000859	Nk52_evm17s223
OG0000859	Nk52_evm1s957
OG0000860	Nk52_evm138s226
OG0000860	Nk52_evm4s167
OG0000861	Nk52_evm1s229
OG0000862	Nk52_evm41s1444
OG0000864	Nk52_evm14s276
OG0000864	Nk52_evm32s270
OG0000864	Nk52_evm37s230
OG0000864	Nk52_evm46s217
OG0000864	Nk52_evm7s156
OG0000865	Nk52_evm100s226
OG0000866	Nk52_evm13s287
OG0000866	Nk52_evm42s967
OG0000867	Nk52_evm18s914
OG0000867	Nk52_evm25s2474
OG0000868	Nk52_evm102s208
OG0000868	Nk52_evm14s247
OG0000868	Nk52_evm18s159
OG0000869	Nk52_evm51s270
OG0000876	Nk52_evm5s634
OG0000880	Nk52_evm22s216
OG0000881	Nk52_evm9s1224
OG0000882	Nk52_evm1s2357
OG0000882	Nk52_evm62s1401
OG0000883	Nk52_evm38s208
OG0000884	Nk52_evm68s215
OG0000885	Nk52_evm4s284
OG0000885	Nk52_evm7s304
OG0000886	Nk52_evm5s252
OG0000887	Nk52_evm18s564
OG0000887	Nk52_evm21s271
OG0000887	Nk52_evm43s222
OG0000888	Nk52_evm56s152
OG0000888	Nk52_evm68s212
OG0000889	Nk52_evm15s232
OG0000889	Nk52_evm21s304
OG0000890	Nk52_evm20s1967
OG0000890	Nk52_evm5s1360
OG0000891	Nk52_evm41s78
OG0000892	Nk52_evm12s2578
OG0000892	Nk52_evm19s2635
OG0000893	Nk52_evm35s745
OG0000893	Nk52_evm70s914
OG0000894	Nk52_evm19s224
OG0000895	Nk52_evm1s410
OG0000896	Nk52_evm29s2011
OG0000896	Nk52_evm2s284
OG0000898	Nk52_evm1s48
OG0000898	Nk52_evm3s2635
OG0000899	Nk52_evm7s2568
OG0000901	Nk52_evm3s389
OG0000901	Nk52_evm6s215
OG0000902	Nk52_evm15s316
OG0000902	Nk52_evm1s1649
OG0000903	Nk52_evm41s1705
OG0000913	Nk52_evm22s226
OG0000913	Nk52_evm97s208
OG0000914	Nk52_evm10s578
OG0000914	Nk52_evm17s1671
OG0000915	Nk52_evm3s343
OG0000916	Nk52_evm15s1992
OG0000917	Nk52_evm14s2133
OG0000917	Nk52_evm20s2622
OG0000918	Nk52_evm18s207
OG0000919	Nk52_evm14s2485
OG0000919	Nk52_evm17s224
OG0000919	Nk52_evm1s2657
OG0000919	Nk52_evm2s2657
OG0000919	Nk52_evm3s2256
OG0000920	Nk52_evm1s659
OG0000920	Nk52_evm66s78
OG0000921	Nk52_evm17s1178
OG0000921	Nk52_evm23s240
OG0000922	Nk52_evm67s217
OG0000923	Nk52_evm9s2542
OG0000924	Nk52_evm1s805
OG0000924	Nk52_evm7s32
OG0000925	Nk52_evm13s2133
OG0000925	Nk52_evm1s875
OG0000925	Nk52_evm5s214
OG0000926	Nk52_evm10s2241
OG0000926	Nk52_evm13s1967
OG0000926	Nk52_evm20s136
OG0000926	Nk52_evm25s2152
OG0000926	Nk52_evm27s255
OG0000926	Nk52_evm36s343
OG0000926	Nk52_evm39s78
OG0000926	Nk52_evm42s78
OG0000926	Nk52_evm4s2612
OG0000926	Nk52_evm4s462
OG0000926	Nk52_evm65s343
OG0000926	Nk52_evm80s158
OG0000927	Nk52_evm42s24
OG0000928	Nk52_evm23s2192
OG0000928	Nk52_evm38s252
OG0000929	Nk52_evm10s368
OG0000930	Nk52_evm70s2192
OG0000930	Nk52_evm79s1992
OG0000931	Nk52_evm81s226
OG0000931	Nk52_evm90s485
OG0000932	Nk52_evm60s78
OG0000932	Nk52_evm92s158
OG0000932	Nk52_evm9s245
OG0000933	Nk52_evm33s24
OG0000933	Nk52_evm50s230
OG0000934	Nk52_evm1s1606
OG0000934	Nk52_evm37s293
OG0000934	Nk52_evm43s2579
OG0000935	Nk52_evm79s215
OG0000937	Nk52_evm50s2579
OG0000939	Nk52_evm42s352
OG0000939	Nk52_evm55s226
OG0000940	Nk52_evm28s1178
OG0000941	Nk52_evm15s2542
OG0000942	Nk52_evm8s39
OG0000943	Nk52_evm11s2473
OG0000944	Nk52_evm54s1073
OG0000945	Nk52_evm3s1869
OG0000946	Nk52_evm14s292
OG0000946	Nk52_evm7s218
OG0000947	Nk52_evm4s2356
OG0000948	Nk52_evm45s2579
OG0000948	Nk52_evm7s281
OG0000949	Nk52_evm5s32
OG0000950	Nk52_evm84s1073
OG0000951	Nk52_evm14s2622
OG0000952	Nk52_evm24s292
OG0000954	Nk52_evm126s226
OG0000958	Nk52_evm1s1159
OG0000963	Nk52_evm22s1569
OG0000964	Nk52_evm34s1705
OG0000965	Nk52_evm71s352
OG0000965	Nk52_evm72s352
OG0000966	Nk52_evm32s62
OG0000966	Nk52_evm55s914
OG0000968	Nk52_evm15s621
OG0000968	Nk52_evm16s1671
OG0000970	Nk52_evm92s914
OG0000973	Nk52_evm2s352
OG0000974	Nk52_evm2s254
OG0000975	Nk52_evm18s2209
OG0000977	Nk52_evm25s62
OG0000977	Nk52_evm27s265
OG0000977	Nk52_evm34s250
OG0000977	Nk52_evm79s2367
OG0000978	Nk52_evm18s262
OG0000978	Nk52_evm1s346
OG0000979	Nk52_evm8s2118
OG0000981	Nk52_evm6s331
OG0000982	Nk52_evm56s32
OG0000982	Nk52_evm68s270
OG0000983	Nk52_evm11s598
OG0000983	Nk52_evm18s1444
OG0000984	Nk52_evm124s226
OG0000984	Nk52_evm1s305
OG0000985	Nk52_evm34s242
OG0000985	Nk52_evm4s54
OG0000985	Nk52_evm6s294
OG0000986	Nk52_evm2s214
OG0000986	Nk52_evm35s2612
OG0000987	Nk52_evm5s322
OG0000988	Nk52_evm40s78
OG0000988	Nk52_evm4s327
OG0000988	Nk52_evm5s2325
OG0000990	Nk52_evm28s271
OG0000990	Nk52_evm29s271
OG0000991	Nk52_evm26s279
OG0000991	Nk52_evm41s914
OG0000992	Nk52_evm8s206
OG0000993	Nk52_evm22s224
OG0000994	Nk52_evm2s1810
OG0000994	Nk52_evm30s2309
OG0000995	Nk52_evm24s228
OG0000996	Nk52_evm7s1444
OG0000997	Nk52_evm15s295
OG0000997	Nk52_evm9s370
OG0000998	Nk52_evm1s43
OG0000999	Nk52_evm1s1915
OG0000999	Nk52_evm53s270
OG0001004	Nk52_evm31s243
OG0001012	Nk52_evm16s167
OG0001012	Nk52_evm5s2657
OG0001012	Nk52_evm68s914
OG0001012	Nk52_evm86s1810
OG0001012	Nk52_evm9s222
OG0001016	Nk52_evm68s1020
OG0001018	Nk52_evm2s449
OG0001018	Nk52_evm55s152
OG0001019	Nk52_evm81s352
OG0001020	Nk52_evm41s355
OG0001021	Nk52_evm4s292
OG0001022	Nk52_evm75s223
OG0001023	Nk52_evm47s1524
OG0001024	Nk52_evm12s276
OG0001025	Nk52_evm27s1837
OG0001026	Nk52_evm6s174
OG0001028	Nk52_evm12s967
OG0001028	Nk52_evm76s215
OG0001029	Nk52_evm17s2209
OG0001029	Nk52_evm21s2356
OG0001030	Nk52_evm37s152
OG0001032	Nk52_evm4s278
OG0001034	Nk52_evm29s250
OG0001035	Nk52_evm4s759
OG0001035	Nk52_evm5s805
OG0001036	Nk52_evm44s270
OG0001037	Nk52_evm2s217
OG0001038	Nk52_evm16s349
OG0001038	Nk52_evm1s74
OG0001039	Nk52_evm10s559
OG0001040	Nk52_evm21s284
OG0001040	Nk52_evm22s245
OG0001041	Nk52_evm6s232
OG0001042	Nk52_evm24s1992
OG0001044	Nk52_evm7s2496
OG0001047	Nk52_evm14s2496
OG0001047	Nk52_evm42s158
OG0001047	Nk52_evm7s2391
OG0001048	Nk52_evm25s160
OG0001048	Nk52_evm34s229
OG0001048	Nk52_evm41s1073
OG0001048	Nk52_evm5s859
OG0001048	Nk52_evm8s307
OG0001049	Nk52_evm8s1779
OG0001054	Nk52_evm1s262
OG0001055	Nk52_evm32s215
OG0001056	Nk52_evm4s245
OG0001056	Nk52_evm53s217
OG0001058	Nk52_evm115s352
OG0001061	Nk52_evm8s148
OG0001062	Nk52_evm30s2474
OG0001063	Nk52_evm12s156
OG0001063	Nk52_evm15s2085
OG0001064	Nk52_evm1s2583
OG0001065	Nk52_evm60s236
OG0001065	Nk52_evm6s578
OG0001068	Nk52_evm14s249
OG0001068	Nk52_evm15s1178
OG0001069	Nk52_evm16s485
OG0001069	Nk52_evm2s324
OG0001070	Nk52_evm69s745
OG0001071	Nk52_evm51s212
OG0001072	Nk52_evm57s210
OG0001073	Nk52_evm17s356
OG0001074	Nk52_evm12s1444
OG0001075	Nk52_evm63s236
OG0001076	Nk52_evm1s514
OG0001077	Nk52_evm2s248
OG0001077	Nk52_evm30s343
OG0001078	Nk52_evm10s1705
OG0001079	Nk52_evm12s1671
OG0001079	Nk52_evm28s1810
OG0001080	Nk52_evm65s266
OG0001081	Nk52_evm42s1810
OG0001082	Nk52_evm72s158
OG0001084	Nk52_evm150s226
OG0001084	Nk52_evm17s372
OG0001084	Nk52_evm52s217
OG0001085	Nk52_evm1s2456
OG0001092	Nk52_evm1s2318
OG0001092	Nk52_evm7s255
OG0001093	Nk52_evm1s736
OG0001094	Nk52_evm7s230
OG0001096	Nk52_evm13s376
OG0001096	Nk52_evm14s376
OG0001097	Nk52_evm1s2178
OG0001098	Nk52_evm25s252
OG0001099	Nk52_evm9s639
OG0001100	Nk52_evm11s210
OG0001101	Nk52_evm34s24
OG0001101	Nk52_evm56s1020
OG0001102	Nk52_evm14s554
OG0001102	Nk52_evm1s966
OG0001102	Nk52_evm22s2340
OG0001102	Nk52_evm29s232
OG0001102	Nk52_evm48s2579
OG0001102	Nk52_evm5s2524
OG0001102	Nk52_evm5s261
OG0001102	Nk52_evm5s357
OG0001102	Nk52_evm74s1737
OG0001102	Nk52_evm9s369
OG0001103	Nk52_evm50s221
OG0001105	Nk52_evm16s675
OG0001105	Nk52_evm19s221
OG0001106	Nk52_evm1s497
OG0001107	Nk52_evm17s232
OG0001107	Nk52_evm2s823
OG0001108	Nk52_evm21s158
OG0001109	Nk52_evm6s1967
OG0001111	Nk52_evm106s352
OG0001112	Nk52_evm12s77
OG0001113	Nk52_evm9s859
OG0001114	Nk52_evm10s360
OG0001114	Nk52_evm15s167
OG0001115	Nk52_evm20s266
OG0001115	Nk52_evm35s2506
OG0001116	Nk52_evm16s215
OG0001117	Nk52_evm41s250
OG0001118	Nk52_evm50s212
OG0001119	Nk52_evm28s359
OG0001120	Nk52_evm44s164
OG0001121	Nk52_evm21s270
OG0001121	Nk52_evm21s559
OG0001122	Nk52_evm16s266
OG0001123	Nk52_evm72s239
OG0001124	Nk52_evm11s243
OG0001124	Nk52_evm8s157
OG0001125	Nk52_evm2s136
OG0001129	Nk52_evm1s115
OG0001135	Nk52_evm16s564
OG0001137	Nk52_evm45s221
OG0001137	Nk52_evm5s2578
OG0001138	Nk52_evm81s210
OG0001139	Nk52_evm10s270
OG0001139	Nk52_evm13s2325
OG0001139	Nk52_evm35s292
OG0001139	Nk52_evm5s1810
OG0001140	Nk52_evm1s1102
OG0001140	Nk52_evm57s621
OG0001141	Nk52_evm28s211
OG0001141	Nk52_evm3s2118
OG0001141	Nk52_evm5s158
OG0001142	Nk52_evm14s2531
OG0001144	Nk52_evm1s2449
OG0001144	Nk52_evm88s210
OG0001147	Nk52_evm12s228
OG0001147	Nk52_evm15s2391
OG0001147	Nk52_evm16s224
OG0001148	Nk52_evm42s2579
OG0001149	Nk52_evm18s271
OG0001150	Nk52_evm20s805
OG0001150	Nk52_evm21s805
OG0001151	Nk52_evm58s230
OG0001152	Nk52_evm3s2039
OG0001153	Nk52_evm20s2474
OG0001154	Nk52_evm10s226
OG0001154	Nk52_evm3s247
OG0001156	Nk52_evm34s248
OG0001157	Nk52_evm2s368
OG0001157	Nk52_evm66s223
OG0001158	Nk52_evm17s311
OG0001159	Nk52_evm18s238
OG0001159	Nk52_evm26s352
OG0001159	Nk52_evm45s32
OG0001160	Nk52_evm12s2325
OG0001160	Nk52_evm87s270
OG0001161	Nk52_evm1s1166
OG0001162	Nk52_evm33s296
OG0001163	Nk52_evm25s232
OG0001163	Nk52_evm25s2325
OG0001163	Nk52_evm43s1569
OG0001164	Nk52_evm1s136
OG0001164	Nk52_evm20s224
OG0001165	Nk52_evm52s242
OG0001166	Nk52_evm31s1737
OG0001166	Nk52_evm48s352
OG0001168	Nk52_evm1s2435
OG0001168	Nk52_evm42s279
OG0001168	Nk52_evm44s2531
OG0001170	Nk52_evm18s327
OG0001170	Nk52_evm19s2578
OG0001177	Nk52_evm30s311
OG0001181	Nk52_evm13s2596
OG0001182	Nk52_evm21s255
OG0001184	Nk52_evm62s485
OG0001185	Nk52_evm68s485
OG0001187	Nk52_evm13s355
OG0001188	Nk52_evm6s675
OG0001189	Nk52_evm16s1705
OG0001190	Nk52_evm75s1810
OG0001192	Nk52_evm19s1360
OG0001193	Nk52_evm13s360
OG0001193	Nk52_evm1s1534
OG0001193	Nk52_evm50s554
OG0001194	Nk52_evm22s266
OG0001194	Nk52_evm35s293
OG0001195	Nk52_evm25s2391
OG0001195	Nk52_evm6s2474
OG0001195	Nk52_evm6s2542
OG0001196	Nk52_evm38s352
OG0001197	Nk52_evm19s310
OG0001200	Nk52_evm3s296
OG0001201	Nk52_evm35s229
OG0001202	Nk52_evm17s233
OG0001203	Nk52_evm26s554
OG0001203	Nk52_evm33s745
OG0001204	Nk52_evm22s211
OG0001205	Nk52_evm67s230
OG0001206	Nk52_evm11s292
OG0001207	Nk52_evm17s78
OG0001208	Nk52_evm31s1485
OG0001208	Nk52_evm9s490
OG0001209	Nk52_evm146s226
OG0001210	Nk52_evm4s255
OG0001210	Nk52_evm93s224
OG0001211	Nk52_evm87s62
OG0001212	Nk52_evm2s406
OG0001212	Nk52_evm33s2474
OG0001213	Nk52_evm5s247
OG0001214	Nk52_evm31s2356
OG0001216	Nk52_evm117s224
OG0001216	Nk52_evm1s635
OG0001216	Nk52_evm33s1569
OG0001218	Nk52_evm48s240
OG0001219	Nk52_evm1s2041
OG0001219	Nk52_evm33s1967
OG0001220	Nk52_evm97s151
OG0001221	Nk52_evm17s2284
OG0001221	Nk52_evm3s378
OG0001222	Nk52_evm8s303
OG0001223	Nk52_evm3s2640
OG0001223	Nk52_evm70s230
OG0001224	Nk52_evm5s2485
OG0001225	Nk52_evm8s155
OG0001226	Nk52_evm43s359
OG0001227	Nk52_evm32s252
OG0001227	Nk52_evm4s251
OG0001230	Nk52_evm10s710
OG0001230	Nk52_evm12s249
OG0001238	Nk52_evm7s490
OG0001242	Nk52_evm10s358
OG0001242	Nk52_evm29s123
OG0001243	Nk52_evm1s2137
OG0001243	Nk52_evm4s295
OG0001243	Nk52_evm64s485
OG0001244	Nk52_evm58s1401
OG0001245	Nk52_evm36s234
OG0001245	Nk52_evm6s156
OG0001247	Nk52_evm9s123
OG0001248	Nk52_evm11s1671
OG0001248	Nk52_evm24s554
OG0001248	Nk52_evm9s1671
OG0001249	Nk52_evm20s24
OG0001250	Nk52_evm118s226
OG0001250	Nk52_evm6s269
OG0001251	Nk52_evm7s2209
OG0001252	Nk52_evm4s2622
OG0001253	Nk52_evm25s280
OG0001254	Nk52_evm4s2496
OG0001255	Nk52_evm1s159
OG0001256	Nk52_evm2s334
OG0001259	Nk52_evm1s202
OG0001260	Nk52_evm116s224
OG0001262	Nk52_evm2s206
OG0001263	Nk52_evm1s2387
OG0001263	Nk52_evm73s914
OG0001264	Nk52_evm21s162
OG0001265	Nk52_evm1s1930
OG0001266	Nk52_evm27s158
OG0001266	Nk52_evm80s207
OG0001267	Nk52_evm1s168
OG0001267	Nk52_evm31s234
OG0001267	Nk52_evm32s78
OG0001269	Nk52_evm19s228
OG0001270	Nk52_evm12s1401
OG0001270	Nk52_evm13s1607
OG0001270	Nk52_evm18s2355
OG0001270	Nk52_evm4s1524
OG0001271	Nk52_evm1s565
OG0001272	Nk52_evm18s2340
OG0001272	Nk52_evm37s1129
OG0001273	Nk52_evm28s294
OG0001274	Nk52_evm48s153
OG0001275	Nk52_evm10s1967
OG0001276	Nk52_evm128s226
OG0001276	Nk52_evm81s554
OG0001277	Nk52_evm35s270
OG0001278	Nk52_evm18s218
OG0001280	Nk52_evm10s598
OG0001281	Nk52_evm21s233
OG0001282	Nk52_evm1s508
OG0001283	Nk52_evm56s2309
OG0001284	Nk52_evm2s291
OG0001285	Nk52_evm4s116
OG0001286	Nk52_evm31s224
OG0001287	Nk52_evm23s265
OG0001289	Nk52_evm24s2630
OG0001302	Nk52_evm21s1178
OG0001302	Nk52_evm96s217
OG0001304	Nk52_evm5s2133
OG0001306	Nk52_evm10s136
OG0001306	Nk52_evm9s316
OG0001308	Nk52_evm6s247
OG0001309	Nk52_evm10s1671
OG0001309	Nk52_evm8s1671
OG0001310	Nk52_evm4s78
OG0001311	Nk52_evm16s296
OG0001311	Nk52_evm17s217
OG0001311	Nk52_evm4s250
OG0001312	Nk52_evm35s233
OG0001313	Nk52_evm16s578
OG0001313	Nk52_evm22s252
OG0001314	Nk52_evm1s2151
OG0001315	Nk52_evm27s223
OG0001316	Nk52_evm37s147
OG0001317	Nk52_evm20s1401
OG0001317	Nk52_evm6s136
OG0001318	Nk52_evm43s151
OG0001318	Nk52_evm8s222
OG0001319	Nk52_evm1s407
OG0001320	Nk52_evm1s402
OG0001320	Nk52_evm51s296
OG0001321	Nk52_evm19s62
OG0001322	Nk52_evm8s250
OG0001324	Nk52_evm30s554
OG0001325	Nk52_evm4s1737
OG0001326	Nk52_evm53s2367
OG0001327	Nk52_evm60s1444
OG0001328	Nk52_evm27s210
OG0001329	Nk52_evm52s1810
OG0001329	Nk52_evm5s310
OG0001329	Nk52_evm8s2256
OG0001330	Nk52_evm22s2506
OG0001331	Nk52_evm85s745
OG0001332	Nk52_evm15s628
OG0001333	Nk52_evm16s621
OG0001334	Nk52_evm15s162
OG0001334	Nk52_evm1s2360
OG0001335	Nk52_evm40s24
OG0001336	Nk52_evm21s216
OG0001337	Nk52_evm109s352
OG0001337	Nk52_evm7s1945
OG0001339	Nk52_evm1s1484
OG0001340	Nk52_evm85s2118
OG0001341	Nk52_evm52s352
OG0001342	Nk52_evm17s230
OG0001343	Nk52_evm49s296
OG0001343	Nk52_evm53s212
OG0001349	Nk52_evm85s1810
OG0001360	Nk52_evm6s39
OG0001361	Nk52_evm54s207
OG0001363	Nk52_evm21s136
OG0001365	Nk52_evm5s328
OG0001366	Nk52_evm84s224
OG0001367	Nk52_evm8s2579
OG0001368	Nk52_evm7s1401
OG0001369	Nk52_evm1s1051
OG0001369	Nk52_evm1s559
OG0001370	Nk52_evm67s914
OG0001371	Nk52_evm57s359
OG0001373	Nk52_evm10s294
OG0001374	Nk52_evm42s1129
OG0001375	Nk52_evm15s217
OG0001376	Nk52_evm11s163
OG0001377	Nk52_evm9s805
OG0001378	Nk52_evm17s280
OG0001379	Nk52_evm6s1224
OG0001380	Nk52_evm1s743
OG0001380	Nk52_evm1s756
OG0001381	Nk52_evm12s294
OG0001381	Nk52_evm23s2118
OG0001381	Nk52_evm48s207
OG0001382	Nk52_evm45s2496
OG0001383	Nk52_evm44s1992
OG0001384	Nk52_evm32s967
OG0001385	Nk52_evm23s554
OG0001386	Nk52_evm1s2419
OG0001386	Nk52_evm26s370
OG0001386	Nk52_evm4s2630
OG0001387	Nk52_evm11s2531
OG0001388	Nk52_evm12s280
OG0001388	Nk52_evm3s168
OG0001389	Nk52_evm1s2078
OG0001390	Nk52_evm31s1967
OG0001391	Nk52_evm15s281
OG0001391	Nk52_evm45s152
OG0001392	Nk52_evm26s221
OG0001392	Nk52_evm3s2209
OG0001393	Nk52_evm10s967
OG0001394	Nk52_evm14s2635
OG0001394	Nk52_evm42s1401
OG0001395	Nk52_evm1s899
OG0001396	Nk52_evm13s260
OG0001397	Nk52_evm21s292
OG0001398	Nk52_evm27s805
OG0001398	Nk52_evm72s485
OG0001400	Nk52_evm54s359
OG0001402	Nk52_evm13s1945
OG0001403	Nk52_evm18s233
OG0001404	Nk52_evm10s235
OG0001406	Nk52_evm1s1809
OG0001407	Nk52_evm16s2152
OG0001407	Nk52_evm17s2152
OG0001408	Nk52_evm1s1133
OG0001409	Nk52_evm1s469
OG0001409	Nk52_evm86s352
OG0001410	Nk52_evm12s148
OG0001410	Nk52_evm13s148
OG0001411	Nk52_evm92s352
OG0001412	Nk52_evm1s1743
OG0001413	Nk52_evm1s738
OG0001414	Nk52_evm55s215
OG0001415	Nk52_evm17s805
OG0001417	Nk52_evm8s1607
OG0001418	Nk52_evm71s1810
OG0001419	Nk52_evm13s311
OG0001419	Nk52_evm8s314
OG0001421	Nk52_evm39s217
OG0001422	Nk52_evm2s367
OG0001434	Nk52_evm15s148
OG0001437	Nk52_evm24s2039
OG0001437	Nk52_evm92s1810
OG0001438	Nk52_evm27s24
OG0001438	Nk52_evm31s24
OG0001442	Nk52_evm30s2449
OG0001443	Nk52_evm17s1129
OG0001446	Nk52_evm63s223
OG0001447	Nk52_evm10s272
OG0001447	Nk52_evm20s1020
OG0001448	Nk52_evm100s914
OG0001448	Nk52_evm16s208
OG0001449	Nk52_evm34s1020
OG0001450	Nk52_evm44s1073
OG0001450	Nk52_evm5s1762
OG0001452	Nk52_evm55s359
OG0001453	Nk52_evm1s2463
OG0001454	Nk52_evm3s96
OG0001455	Nk52_evm4s819
OG0001456	Nk52_evm17s250
OG0001457	Nk52_evm13s294
OG0001457	Nk52_evm71s215
OG0001458	Nk52_evm27s2622
OG0001460	Nk52_evm65s62
OG0001461	Nk52_evm1s361
OG0001461	Nk52_evm28s123
OG0001461	Nk52_evm37s2152
OG0001462	Nk52_evm3s299
OG0001463	Nk52_evm6s2367
OG0001464	Nk52_evm18s260
OG0001465	Nk52_evm4s301
OG0001467	Nk52_evm5s157
OG0001471	Nk52_evm10s164
OG0001472	Nk52_evm12s442
OG0001472	Nk52_evm18s236
OG0001472	Nk52_evm22s123
OG0001472	Nk52_evm3s265
OG0001473	Nk52_evm24s675
OG0001475	Nk52_evm95s226
OG0001476	Nk52_evm23s1444
OG0001477	Nk52_evm12s2542
OG0001478	Nk52_evm17s228
OG0001478	Nk52_evm41s1524
OG0001479	Nk52_evm3s148
OG0001480	Nk52_evm27s164
OG0001481	Nk52_evm12s559
OG0001482	Nk52_evm2s260
OG0001482	Nk52_evm3s967
OG0001483	Nk52_evm26s239
OG0001484	Nk52_evm10s155
OG0001486	Nk52_evm64s745
OG0001487	Nk52_evm66s226
OG0001488	Nk52_evm31s2011
OG0001490	Nk52_evm22s304
OG0001491	Nk52_evm15s215
OG0001491	Nk52_evm8s376
OG0001501	Nk52_evm2s683
OG0001503	Nk52_evm5s311
OG0001504	Nk52_evm83s554
OG0001506	Nk52_evm30s356
OG0001507	Nk52_evm11s123
OG0001509	Nk52_evm21s2192
OG0001509	Nk52_evm32s250
OG0001510	Nk52_evm43s296
OG0001511	Nk52_evm4s383
OG0001511	Nk52_evm84s1444
OG0001513	Nk52_evm73s164
OG0001514	Nk52_evm22s1444
OG0001515	Nk52_evm31s2612
OG0001516	Nk52_evm28s355
OG0001517	Nk52_evm8s212
OG0001518	Nk52_evm1s2121
OG0001518	Nk52_evm39s2531
OG0001519	Nk52_evm117s151
OG0001520	Nk52_evm80s212
OG0001521	Nk52_evm17s252
OG0001521	Nk52_evm5s2356
OG0001522	Nk52_evm1s279
OG0001523	Nk52_evm30s2612
OG0001524	Nk52_evm10s32
OG0001525	Nk52_evm1s1705
OG0001526	Nk52_evm20s2241
OG0001527	Nk52_evm34s1737
OG0001528	Nk52_evm57s745
OG0001529	Nk52_evm46s252
OG0001531	Nk52_evm55s230
OG0001532	Nk52_evm3s1224
OG0001534	Nk52_evm23s236
OG0001535	Nk52_evm1s1647
OG0001537	Nk52_evm8s696
OG0001540	Nk52_evm72s270
OG0001541	Nk52_evm9s349
OG0001542	Nk52_evm22s359
OG0001543	Nk52_evm36s2579
OG0001544	Nk52_evm70s745
OG0001546	Nk52_evm87s2118
OG0001547	Nk52_evm1s21
OG0001548	Nk52_evm14s32
OG0001549	Nk52_evm2s24
OG0001550	Nk52_evm13s1524
OG0001551	Nk52_evm23s287
OG0001551	Nk52_evm23s359
OG0001551	Nk52_evm59s1992
OG0001552	Nk52_evm28s270
OG0001552	Nk52_evm81s270
OG0001553	Nk52_evm2s243
OG0001554	Nk52_evm2s183
OG0001555	Nk52_evm21s265
OG0001556	Nk52_evm33s2612
OG0001556	Nk52_evm38s1444
OG0001556	Nk52_evm45s914
OG0001557	Nk52_evm28s96
OG0001558	Nk52_evm45s207
OG0001559	Nk52_evm15s78
OG0001560	Nk52_evm76s217
OG0001561	Nk52_evm50s2657
OG0001562	Nk52_evm34s914
OG0001564	Nk52_evm16s245
OG0001565	Nk52_evm65s1020
OG0001566	Nk52_evm41s745
OG0001567	Nk52_evm1s642
OG0001569	Nk52_evm75s239
OG0001570	Nk52_evm2s378
OG0001570	Nk52_evm52s153
