Orthogroup	HD_TRX
OG0000444	HD_v1_tr_01024.p1
OG0000444	HD_v1_tr_08944.p1
OG0000444	HD_v1_tr_11777.p2
OG0000445	HD_v1_tr_00284.p1
OG0000445	HD_v1_tr_04350.p3
OG0000445	HD_v1_tr_05044.p1
OG0000449	HD_v1_tr_07161.p1
OG0000449	HD_v1_tr_09297.p1
OG0000449	HD_v1_tr_10658.p1
OG0000450	HD_v1_tr_06418.p1
OG0000451	HD_v1_tr_00409.p1
OG0000451	HD_v1_tr_02838.p1
OG0000451	HD_v1_tr_03163.p1
OG0000451	HD_v1_tr_04028.p2
OG0000451	HD_v1_tr_04361.p1
OG0000451	HD_v1_tr_04790.p2
OG0000451	HD_v1_tr_06198.p1
OG0000451	HD_v1_tr_10865.p2
OG0000452	HD_v1_tr_00731.p1
OG0000452	HD_v1_tr_02751.p3
OG0000452	HD_v1_tr_08199.p2
OG0000452	HD_v1_tr_10558.p2
OG0000453	HD_v1_tr_01538.p1
OG0000453	HD_v1_tr_06682.p1
OG0000454	HD_v1_tr_00164.p1
OG0000454	HD_v1_tr_00923.p1
OG0000455	HD_v1_tr_05326.p1
OG0000455	HD_v1_tr_08206.p1
OG0000455	HD_v1_tr_08836.p1
OG0000455	HD_v1_tr_09595.p1
OG0000456	HD_v1_tr_01654.p3
OG0000456	HD_v1_tr_02584.p2
OG0000456	HD_v1_tr_03592.p2
OG0000456	HD_v1_tr_07164.p2
OG0000456	HD_v1_tr_07199.p3
OG0000460	HD_v1_tr_04932.p1
OG0000460	HD_v1_tr_04932.p2
OG0000461	HD_v1_tr_03822.p1
OG0000461	HD_v1_tr_06722.p1
OG0000461	HD_v1_tr_08521.p1
OG0000461	HD_v1_tr_11541.p1
OG0000463	HD_v1_tr_01229.p1
OG0000463	HD_v1_tr_01822.p1
OG0000463	HD_v1_tr_09409.p1
OG0000464	HD_v1_tr_07645.p1
OG0000465	HD_v1_tr_03252.p1
OG0000465	HD_v1_tr_06849.p1
OG0000465	HD_v1_tr_09663.p1
OG0000465	HD_v1_tr_10146.p1
OG0000466	HD_v1_tr_03050.p1
OG0000466	HD_v1_tr_07383.p1
OG0000466	HD_v1_tr_08092.p1
OG0000471	HD_v1_tr_05135.p1
OG0000471	HD_v1_tr_06957.p1
OG0000472	HD_v1_tr_09471.p1
OG0000472	HD_v1_tr_09667.p1
OG0000472	HD_v1_tr_09669.p1
OG0000473	HD_v1_tr_01661.p1
OG0000473	HD_v1_tr_04646.p1
OG0000473	HD_v1_tr_04661.p1
OG0000473	HD_v1_tr_04662.p1
OG0000473	HD_v1_tr_05716.p1
OG0000473	HD_v1_tr_05936.p1
OG0000473	HD_v1_tr_05939.p1
OG0000473	HD_v1_tr_06499.p1
OG0000473	HD_v1_tr_08951.p1
OG0000473	HD_v1_tr_10715.p1
OG0000473	HD_v1_tr_12442.p1
OG0000474	HD_v1_tr_07454.p1
OG0000474	HD_v1_tr_09361.p1
OG0000474	HD_v1_tr_09362.p1
OG0000475	HD_v1_tr_01078.p1
OG0000475	HD_v1_tr_01079.p1
OG0000475	HD_v1_tr_11674.p1
OG0000476	HD_v1_tr_02748.p1
OG0000476	HD_v1_tr_05311.p1
OG0000477	HD_v1_tr_09222.p1
OG0000478	HD_v1_tr_04391.p1
OG0000478	HD_v1_tr_04442.p1
OG0000478	HD_v1_tr_12640.p1
OG0000480	HD_v1_tr_10777.p1
OG0000484	HD_v1_tr_11333.p1
OG0000485	HD_v1_tr_05893.p1
OG0000485	HD_v1_tr_06030.p1
OG0000489	HD_v1_tr_06071.p1
OG0000489	HD_v1_tr_10765.p1
OG0000490	HD_v1_tr_03578.p1
OG0000490	HD_v1_tr_06189.p1
OG0000491	HD_v1_tr_00990.p1
OG0000491	HD_v1_tr_02179.p1
OG0000491	HD_v1_tr_06437.p1
OG0000491	HD_v1_tr_08398.p1
OG0000494	HD_v1_tr_00263.p1
OG0000494	HD_v1_tr_06277.p1
OG0000494	HD_v1_tr_07214.p1
OG0000494	HD_v1_tr_07392.p3
OG0000494	HD_v1_tr_07742.p2
OG0000494	HD_v1_tr_10770.p1
OG0000494	HD_v1_tr_11257.p1
OG0000494	HD_v1_tr_11264.p1
OG0000494	HD_v1_tr_12461.p1
OG0000495	HD_v1_tr_00047.p1
OG0000495	HD_v1_tr_00373.p1
OG0000497	HD_v1_tr_02376.p1
OG0000497	HD_v1_tr_03020.p1
OG0000497	HD_v1_tr_03020.p4
OG0000498	HD_v1_tr_03615.p1
OG0000499	HD_v1_tr_00580.p1
OG0000499	HD_v1_tr_05929.p1
OG0000499	HD_v1_tr_05932.p1
OG0000499	HD_v1_tr_10828.p1
OG0000499	HD_v1_tr_10829.p1
OG0000499	HD_v1_tr_10830.p1
OG0000499	HD_v1_tr_11293.p1
OG0000499	HD_v1_tr_12093.p1
OG0000500	HD_v1_tr_00216.p1
OG0000500	HD_v1_tr_02637.p1
OG0000500	HD_v1_tr_05289.p1
OG0000500	HD_v1_tr_07239.p1
OG0000500	HD_v1_tr_07577.p2
OG0000502	HD_v1_tr_05186.p1
OG0000502	HD_v1_tr_10148.p2
OG0000502	HD_v1_tr_10406.p1
OG0000502	HD_v1_tr_11589.p2
OG0000503	HD_v1_tr_03908.p1
OG0000509	HD_v1_tr_03253.p1
OG0000509	HD_v1_tr_07872.p2
OG0000509	HD_v1_tr_10500.p2
OG0000509	HD_v1_tr_12303.p1
OG0000511	HD_v1_tr_02301.p1
OG0000511	HD_v1_tr_08853.p1
OG0000511	HD_v1_tr_09803.p1
OG0000513	HD_v1_tr_01277.p1
OG0000513	HD_v1_tr_03346.p1
OG0000513	HD_v1_tr_07620.p1
OG0000513	HD_v1_tr_09500.p1
OG0000514	HD_v1_tr_00509.p1
OG0000514	HD_v1_tr_08166.p1
OG0000514	HD_v1_tr_08168.p1
OG0000518	HD_v1_tr_07340.p1
OG0000518	HD_v1_tr_07341.p1
OG0000522	HD_v1_tr_07971.p1
OG0000522	HD_v1_tr_08416.p1
OG0000522	HD_v1_tr_10837.p1
OG0000522	HD_v1_tr_12135.p1
OG0000526	HD_v1_tr_00639.p1
OG0000528	HD_v1_tr_00101.p1
OG0000529	HD_v1_tr_00435.p1
OG0000529	HD_v1_tr_00849.p1
OG0000529	HD_v1_tr_04334.p1
OG0000529	HD_v1_tr_05179.p1
OG0000529	HD_v1_tr_06697.p1
OG0000529	HD_v1_tr_09834.p1
OG0000529	HD_v1_tr_10702.p1
OG0000532	HD_v1_tr_01499.p1
OG0000532	HD_v1_tr_08605.p1
OG0000532	HD_v1_tr_10156.p1
OG0000533	HD_v1_tr_01135.p1
OG0000533	HD_v1_tr_06724.p1
OG0000543	HD_v1_tr_01930.p1
OG0000543	HD_v1_tr_03658.p1
OG0000543	HD_v1_tr_09065.p1
OG0000543	HD_v1_tr_09743.p1
OG0000543	HD_v1_tr_11483.p1
OG0000543	HD_v1_tr_12125.p1
OG0000543	HD_v1_tr_12418.p1
OG0000545	HD_v1_tr_01126.p1
OG0000545	HD_v1_tr_02920.p1
OG0000547	HD_v1_tr_01949.p1
OG0000547	HD_v1_tr_03290.p1
OG0000547	HD_v1_tr_04466.p1
OG0000547	HD_v1_tr_05751.p1
OG0000547	HD_v1_tr_11760.p1
OG0000549	HD_v1_tr_08830.p1
OG0000550	HD_v1_tr_02424.p1
OG0000550	HD_v1_tr_04052.p1
OG0000550	HD_v1_tr_04052.p3
OG0000550	HD_v1_tr_06091.p1
OG0000550	HD_v1_tr_10015.p1
OG0000551	HD_v1_tr_00462.p1
OG0000551	HD_v1_tr_10464.p1
OG0000551	HD_v1_tr_11000.p1
OG0000552	HD_v1_tr_00251.p1
OG0000552	HD_v1_tr_05433.p1
OG0000552	HD_v1_tr_10734.p1
OG0000552	HD_v1_tr_11682.p1
OG0000553	HD_v1_tr_08330.p1
OG0000553	HD_v1_tr_11703.p1
OG0000553	HD_v1_tr_11704.p1
OG0000554	HD_v1_tr_00531.p1
OG0000554	HD_v1_tr_08210.p1
OG0000554	HD_v1_tr_11076.p1
OG0000555	HD_v1_tr_04886.p1
OG0000555	HD_v1_tr_12020.p1
OG0000562	HD_v1_tr_02566.p1
OG0000562	HD_v1_tr_02577.p1
OG0000563	HD_v1_tr_01662.p1
OG0000563	HD_v1_tr_10191.p1
OG0000564	HD_v1_tr_00171.p1
OG0000567	HD_v1_tr_08475.p1
OG0000567	HD_v1_tr_09531.p1
OG0000568	HD_v1_tr_01099.p1
OG0000568	HD_v1_tr_08515.p1
OG0000570	HD_v1_tr_01130.p1
OG0000570	HD_v1_tr_01131.p1
OG0000570	HD_v1_tr_07175.p1
OG0000570	HD_v1_tr_07176.p1
OG0000570	HD_v1_tr_07235.p1
OG0000571	HD_v1_tr_01369.p1
OG0000571	HD_v1_tr_04967.p1
OG0000571	HD_v1_tr_04968.p1
OG0000571	HD_v1_tr_04969.p1
OG0000571	HD_v1_tr_06562.p1
OG0000573	HD_v1_tr_00336.p1
OG0000573	HD_v1_tr_03405.p1
OG0000573	HD_v1_tr_06104.p1
OG0000575	HD_v1_tr_04824.p1
OG0000575	HD_v1_tr_04905.p1
OG0000575	HD_v1_tr_05557.p1
OG0000575	HD_v1_tr_06746.p1
OG0000578	HD_v1_tr_07913.p1
OG0000578	HD_v1_tr_10296.p1
OG0000578	HD_v1_tr_10297.p1
OG0000580	HD_v1_tr_01835.p1
OG0000580	HD_v1_tr_03832.p1
OG0000580	HD_v1_tr_12513.p1
OG0000581	HD_v1_tr_08597.p1
OG0000581	HD_v1_tr_10274.p1
OG0000583	HD_v1_tr_03684.p1
OG0000584	HD_v1_tr_00157.p1
OG0000584	HD_v1_tr_10689.p1
OG0000586	HD_v1_tr_02663.p1
OG0000586	HD_v1_tr_05532.p2
OG0000586	HD_v1_tr_08071.p1
OG0000586	HD_v1_tr_08512.p1
OG0000587	HD_v1_tr_01101.p1
OG0000587	HD_v1_tr_03760.p1
OG0000587	HD_v1_tr_07992.p1
OG0000587	HD_v1_tr_08150.p1
OG0000587	HD_v1_tr_09521.p1
OG0000587	HD_v1_tr_09522.p1
OG0000587	HD_v1_tr_10234.p1
OG0000587	HD_v1_tr_10996.p1
OG0000589	HD_v1_tr_02335.p1
OG0000589	HD_v1_tr_04854.p1
OG0000589	HD_v1_tr_07068.p1
OG0000590	HD_v1_tr_01454.p1
OG0000591	HD_v1_tr_01352.p1
OG0000593	HD_v1_tr_06097.p1
OG0000593	HD_v1_tr_11301.p1
OG0000593	HD_v1_tr_12028.p1
OG0000595	HD_v1_tr_02960.p1
OG0000596	HD_v1_tr_03316.p1
OG0000596	HD_v1_tr_08670.p1
OG0000597	HD_v1_tr_01604.p1
OG0000597	HD_v1_tr_04060.p1
OG0000599	HD_v1_tr_06236.p1
OG0000599	HD_v1_tr_07712.p1
OG0000600	HD_v1_tr_06653.p1
OG0000600	HD_v1_tr_10395.p1
OG0000602	HD_v1_tr_03461.p1
OG0000604	HD_v1_tr_03078.p1
OG0000607	HD_v1_tr_03033.p1
OG0000607	HD_v1_tr_11926.p1
OG0000608	HD_v1_tr_01368.p1
OG0000609	HD_v1_tr_05858.p1
OG0000609	HD_v1_tr_09241.p1
OG0000609	HD_v1_tr_09242.p1
OG0000609	HD_v1_tr_11109.p1
OG0000610	HD_v1_tr_01443.p1
OG0000610	HD_v1_tr_05347.p1
OG0000610	HD_v1_tr_11091.p1
OG0000611	HD_v1_tr_00634.p1
OG0000611	HD_v1_tr_06483.p1
OG0000611	HD_v1_tr_08292.p1
OG0000611	HD_v1_tr_11406.p1
OG0000611	HD_v1_tr_11408.p1
OG0000612	HD_v1_tr_06607.p1
OG0000613	HD_v1_tr_00150.p1
OG0000613	HD_v1_tr_03503.p3
OG0000613	HD_v1_tr_03504.p3
OG0000613	HD_v1_tr_04609.p3
OG0000613	HD_v1_tr_05408.p2
OG0000620	HD_v1_tr_05464.p1
OG0000620	HD_v1_tr_09905.p1
OG0000622	HD_v1_tr_04608.p1
OG0000622	HD_v1_tr_05689.p1
OG0000622	HD_v1_tr_08824.p1
OG0000624	HD_v1_tr_00005.p1
OG0000624	HD_v1_tr_11372.p1
OG0000625	HD_v1_tr_02221.p1
OG0000626	HD_v1_tr_08302.p1
OG0000627	HD_v1_tr_00433.p1
OG0000627	HD_v1_tr_01241.p1
OG0000627	HD_v1_tr_02082.p1
OG0000627	HD_v1_tr_02958.p1
OG0000627	HD_v1_tr_11009.p1
OG0000628	HD_v1_tr_00498.p1
OG0000628	HD_v1_tr_02625.p1
OG0000629	HD_v1_tr_00526.p1
OG0000629	HD_v1_tr_00527.p1
OG0000629	HD_v1_tr_00723.p1
OG0000629	HD_v1_tr_01089.p1
OG0000631	HD_v1_tr_11299.p1
OG0000633	HD_v1_tr_08804.p1
OG0000633	HD_v1_tr_12229.p1
OG0000636	HD_v1_tr_03616.p1
OG0000637	HD_v1_tr_02679.p1
OG0000637	HD_v1_tr_04102.p1
OG0000638	HD_v1_tr_02250.p1
OG0000638	HD_v1_tr_04420.p1
OG0000638	HD_v1_tr_07091.p1
OG0000639	HD_v1_tr_01507.p2
OG0000639	HD_v1_tr_08959.p2
OG0000640	HD_v1_tr_01240.p2
OG0000640	HD_v1_tr_06066.p1
OG0000640	HD_v1_tr_06067.p1
OG0000640	HD_v1_tr_06289.p1
OG0000640	HD_v1_tr_06540.p2
OG0000640	HD_v1_tr_12652.p3
OG0000641	HD_v1_tr_02535.p1
OG0000641	HD_v1_tr_11801.p1
OG0000642	HD_v1_tr_03521.p1
OG0000642	HD_v1_tr_03834.p1
OG0000642	HD_v1_tr_03835.p1
OG0000642	HD_v1_tr_04285.p1
OG0000642	HD_v1_tr_04751.p1
OG0000642	HD_v1_tr_05675.p1
OG0000642	HD_v1_tr_09154.p1
OG0000642	HD_v1_tr_10150.p1
OG0000642	HD_v1_tr_10168.p1
OG0000643	HD_v1_tr_06332.p1
OG0000643	HD_v1_tr_08870.p1
OG0000647	HD_v1_tr_00492.p1
OG0000647	HD_v1_tr_03415.p1
OG0000649	HD_v1_tr_01717.p1
OG0000649	HD_v1_tr_03121.p1
OG0000649	HD_v1_tr_03332.p1
OG0000649	HD_v1_tr_04226.p1
OG0000649	HD_v1_tr_04290.p1
OG0000649	HD_v1_tr_04462.p1
OG0000649	HD_v1_tr_06569.p1
OG0000649	HD_v1_tr_08122.p1
OG0000649	HD_v1_tr_09930.p1
OG0000649	HD_v1_tr_11054.p1
OG0000649	HD_v1_tr_11465.p1
OG0000649	HD_v1_tr_12615.p1
OG0000651	HD_v1_tr_00834.p1
OG0000651	HD_v1_tr_08630.p1
OG0000651	HD_v1_tr_08631.p1
OG0000652	HD_v1_tr_03137.p1
OG0000652	HD_v1_tr_05776.p1
OG0000652	HD_v1_tr_05777.p1
OG0000652	HD_v1_tr_06397.p1
OG0000652	HD_v1_tr_08517.p1
OG0000654	HD_v1_tr_02968.p1
OG0000654	HD_v1_tr_09282.p1
OG0000654	HD_v1_tr_11215.p1
OG0000656	HD_v1_tr_04562.p1
OG0000656	HD_v1_tr_06383.p1
OG0000657	HD_v1_tr_08223.p1
OG0000658	HD_v1_tr_06298.p1
OG0000659	HD_v1_tr_04264.p1
OG0000659	HD_v1_tr_06078.p1
OG0000659	HD_v1_tr_09960.p1
OG0000660	HD_v1_tr_08497.p1
OG0000661	HD_v1_tr_01441.p1
OG0000661	HD_v1_tr_02267.p1
OG0000661	HD_v1_tr_08144.p1
OG0000661	HD_v1_tr_10097.p1
OG0000662	HD_v1_tr_05516.p1
OG0000669	HD_v1_tr_09021.p1
OG0000669	HD_v1_tr_11420.p1
OG0000670	HD_v1_tr_09081.p1
OG0000671	HD_v1_tr_09545.p1
OG0000672	HD_v1_tr_05381.p1
OG0000673	HD_v1_tr_00879.p1
OG0000673	HD_v1_tr_03610.p1
OG0000673	HD_v1_tr_09747.p1
OG0000674	HD_v1_tr_06353.p1
OG0000674	HD_v1_tr_06757.p1
OG0000675	HD_v1_tr_02648.p1
OG0000676	HD_v1_tr_01339.p1
OG0000676	HD_v1_tr_01340.p1
OG0000676	HD_v1_tr_04883.p1
OG0000676	HD_v1_tr_09751.p3
OG0000677	HD_v1_tr_03609.p1
OG0000677	HD_v1_tr_04311.p1
OG0000678	HD_v1_tr_04943.p1
OG0000678	HD_v1_tr_07627.p1
OG0000680	HD_v1_tr_01020.p1
OG0000680	HD_v1_tr_03295.p1
OG0000680	HD_v1_tr_07374.p1
OG0000681	HD_v1_tr_00085.p1
OG0000681	HD_v1_tr_08939.p1
OG0000682	HD_v1_tr_04116.p1
OG0000683	HD_v1_tr_05079.p1
OG0000683	HD_v1_tr_06404.p1
OG0000683	HD_v1_tr_06410.p1
OG0000684	HD_v1_tr_08934.p1
OG0000684	HD_v1_tr_08987.p1
OG0000684	HD_v1_tr_08989.p1
OG0000685	HD_v1_tr_03143.p1
OG0000686	HD_v1_tr_02313.p1
OG0000686	HD_v1_tr_02313.p2
OG0000686	HD_v1_tr_02800.p1
OG0000686	HD_v1_tr_02800.p2
OG0000686	HD_v1_tr_02883.p1
OG0000686	HD_v1_tr_06831.p1
OG0000686	HD_v1_tr_06859.p1
OG0000686	HD_v1_tr_08866.p1
OG0000686	HD_v1_tr_09000.p1
OG0000686	HD_v1_tr_12552.p1
OG0000695	HD_v1_tr_01067.p1
OG0000695	HD_v1_tr_05355.p1
OG0000695	HD_v1_tr_05586.p1
OG0000697	HD_v1_tr_04062.p1
OG0000697	HD_v1_tr_11221.p1
OG0000697	HD_v1_tr_12385.p1
OG0000697	HD_v1_tr_12388.p1
OG0000699	HD_v1_tr_11159.p1
OG0000700	HD_v1_tr_01941.p1
OG0000700	HD_v1_tr_05746.p1
OG0000700	HD_v1_tr_12195.p1
OG0000701	HD_v1_tr_04535.p1
OG0000701	HD_v1_tr_06132.p2
OG0000701	HD_v1_tr_06197.p2
OG0000701	HD_v1_tr_10516.p2
OG0000703	HD_v1_tr_03376.p1
OG0000703	HD_v1_tr_05882.p1
OG0000703	HD_v1_tr_06900.p1
OG0000703	HD_v1_tr_09184.p1
OG0000703	HD_v1_tr_09650.p1
OG0000706	HD_v1_tr_02879.p1
OG0000706	HD_v1_tr_06156.p1
OG0000706	HD_v1_tr_08614.p1
OG0000707	HD_v1_tr_07936.p1
OG0000710	HD_v1_tr_03844.p1
OG0000710	HD_v1_tr_06501.p1
OG0000714	HD_v1_tr_05792.p1
OG0000714	HD_v1_tr_11779.p1
OG0000716	HD_v1_tr_08648.p1
OG0000716	HD_v1_tr_08649.p1
OG0000718	HD_v1_tr_04465.p1
OG0000718	HD_v1_tr_05963.p1
OG0000718	HD_v1_tr_12606.p1
OG0000719	HD_v1_tr_08732.p1
OG0000720	HD_v1_tr_00485.p1
OG0000720	HD_v1_tr_04035.p1
OG0000721	HD_v1_tr_12350.p1
OG0000722	HD_v1_tr_04660.p1
OG0000722	HD_v1_tr_05775.p1
OG0000722	HD_v1_tr_09038.p1
OG0000722	HD_v1_tr_09630.p1
OG0000723	HD_v1_tr_00334.p1
OG0000723	HD_v1_tr_02952.p1
OG0000723	HD_v1_tr_08103.p1
OG0000723	HD_v1_tr_12207.p1
OG0000724	HD_v1_tr_02551.p1
OG0000724	HD_v1_tr_07181.p1
OG0000724	HD_v1_tr_12621.p1
OG0000725	HD_v1_tr_00606.p2
OG0000725	HD_v1_tr_01472.p2
OG0000725	HD_v1_tr_01472.p3
OG0000725	HD_v1_tr_04881.p1
OG0000725	HD_v1_tr_04881.p3
OG0000725	HD_v1_tr_10418.p2
OG0000725	HD_v1_tr_10418.p3
OG0000725	HD_v1_tr_12126.p2
OG0000726	HD_v1_tr_00243.p1
OG0000726	HD_v1_tr_11045.p1
OG0000727	HD_v1_tr_03511.p1
OG0000727	HD_v1_tr_03732.p1
OG0000727	HD_v1_tr_04755.p1
OG0000727	HD_v1_tr_04760.p1
OG0000727	HD_v1_tr_09066.p1
OG0000727	HD_v1_tr_09196.p1
OG0000727	HD_v1_tr_10371.p1
OG0000732	HD_v1_tr_04474.p1
OG0000734	HD_v1_tr_05340.p1
OG0000734	HD_v1_tr_08237.p1
OG0000735	HD_v1_tr_01934.p1
OG0000735	HD_v1_tr_08096.p1
OG0000735	HD_v1_tr_08231.p1
OG0000735	HD_v1_tr_09087.p1
OG0000735	HD_v1_tr_09137.p1
OG0000735	HD_v1_tr_12470.p1
OG0000737	HD_v1_tr_07424.p1
OG0000737	HD_v1_tr_07537.p1
OG0000737	HD_v1_tr_10859.p2
OG0000737	HD_v1_tr_11277.p3
OG0000738	HD_v1_tr_01999.p1
OG0000738	HD_v1_tr_02000.p1
OG0000738	HD_v1_tr_02003.p1
OG0000738	HD_v1_tr_02004.p1
OG0000738	HD_v1_tr_05237.p1
OG0000738	HD_v1_tr_07244.p1
OG0000738	HD_v1_tr_08165.p1
OG0000738	HD_v1_tr_12023.p1
OG0000738	HD_v1_tr_12027.p1
OG0000739	HD_v1_tr_02944.p1
OG0000739	HD_v1_tr_08949.p1
OG0000741	HD_v1_tr_10505.p1
OG0000742	HD_v1_tr_05757.p1
OG0000742	HD_v1_tr_10059.p1
OG0000743	HD_v1_tr_11146.p1
OG0000744	HD_v1_tr_06514.p1
OG0000745	HD_v1_tr_02936.p1
OG0000745	HD_v1_tr_05048.p1
OG0000746	HD_v1_tr_01157.p1
OG0000746	HD_v1_tr_01304.p1
OG0000747	HD_v1_tr_05097.p1
OG0000747	HD_v1_tr_10070.p1
OG0000748	HD_v1_tr_04105.p1
OG0000759	HD_v1_tr_06381.p1
OG0000761	HD_v1_tr_02961.p1
OG0000765	HD_v1_tr_00377.p1
OG0000765	HD_v1_tr_03423.p1
OG0000765	HD_v1_tr_05562.p1
OG0000765	HD_v1_tr_06226.p1
OG0000765	HD_v1_tr_06479.p1
OG0000765	HD_v1_tr_08710.p1
OG0000765	HD_v1_tr_11238.p1
OG0000766	HD_v1_tr_06531.p1
OG0000766	HD_v1_tr_08156.p1
OG0000768	HD_v1_tr_03756.p1
OG0000769	HD_v1_tr_11642.p1
OG0000769	HD_v1_tr_11644.p1
OG0000770	HD_v1_tr_06471.p1
OG0000770	HD_v1_tr_07687.p1
OG0000770	HD_v1_tr_10793.p1
OG0000773	HD_v1_tr_06709.p1
OG0000773	HD_v1_tr_07101.p1
OG0000773	HD_v1_tr_09723.p1
OG0000774	HD_v1_tr_03082.p3
OG0000774	HD_v1_tr_10407.p1
OG0000776	HD_v1_tr_11803.p1
OG0000776	HD_v1_tr_12283.p1
OG0000777	HD_v1_tr_06469.p1
OG0000777	HD_v1_tr_09147.p1
OG0000778	HD_v1_tr_02019.p1
OG0000778	HD_v1_tr_03506.p1
OG0000779	HD_v1_tr_02978.p1
OG0000788	HD_v1_tr_06351.p1
OG0000788	HD_v1_tr_09073.p1
OG0000790	HD_v1_tr_04793.p1
OG0000790	HD_v1_tr_08258.p1
OG0000790	HD_v1_tr_08725.p1
OG0000790	HD_v1_tr_08728.p1
OG0000792	HD_v1_tr_02214.p1
OG0000792	HD_v1_tr_10143.p1
OG0000794	HD_v1_tr_05033.p1
OG0000794	HD_v1_tr_10344.p1
OG0000794	HD_v1_tr_11806.p1
OG0000795	HD_v1_tr_07261.p1
OG0000795	HD_v1_tr_12279.p1
OG0000796	HD_v1_tr_01150.p1
OG0000796	HD_v1_tr_01207.p1
OG0000797	HD_v1_tr_00925.p1
OG0000797	HD_v1_tr_01124.p1
OG0000798	HD_v1_tr_03503.p1
OG0000798	HD_v1_tr_03504.p1
OG0000798	HD_v1_tr_04609.p1
OG0000798	HD_v1_tr_05408.p1
OG0000798	HD_v1_tr_10721.p1
OG0000799	HD_v1_tr_06666.p1
OG0000799	HD_v1_tr_06666.p2
OG0000799	HD_v1_tr_09322.p1
OG0000800	HD_v1_tr_05644.p2
OG0000800	HD_v1_tr_07849.p1
OG0000808	HD_v1_tr_01506.p1
OG0000808	HD_v1_tr_06790.p1
OG0000808	HD_v1_tr_06790.p2
OG0000809	HD_v1_tr_02047.p1
OG0000809	HD_v1_tr_06528.p1
OG0000809	HD_v1_tr_12449.p1
OG0000810	HD_v1_tr_00572.p1
OG0000810	HD_v1_tr_03562.p1
OG0000810	HD_v1_tr_05628.p1
OG0000811	HD_v1_tr_00451.p1
OG0000813	HD_v1_tr_01388.p1
OG0000813	HD_v1_tr_02411.p1
OG0000814	HD_v1_tr_06195.p1
OG0000814	HD_v1_tr_10647.p1
OG0000814	HD_v1_tr_12405.p1
OG0000816	HD_v1_tr_00220.p2
OG0000816	HD_v1_tr_06319.p1
OG0000816	HD_v1_tr_06320.p1
OG0000816	HD_v1_tr_09536.p3
OG0000816	HD_v1_tr_09548.p3
OG0000816	HD_v1_tr_10584.p1
OG0000817	HD_v1_tr_03302.p1
OG0000817	HD_v1_tr_06692.p1
OG0000818	HD_v1_tr_07808.p1
OG0000819	HD_v1_tr_00035.p1
OG0000819	HD_v1_tr_00170.p1
OG0000819	HD_v1_tr_08306.p1
OG0000820	HD_v1_tr_05942.p1
OG0000821	HD_v1_tr_03702.p1
OG0000821	HD_v1_tr_03702.p3
OG0000821	HD_v1_tr_05012.p1
OG0000821	HD_v1_tr_05012.p3
OG0000822	HD_v1_tr_10417.p1
OG0000823	HD_v1_tr_00172.p1
OG0000823	HD_v1_tr_03530.p1
OG0000824	HD_v1_tr_00941.p1
OG0000824	HD_v1_tr_03929.p1
OG0000826	HD_v1_tr_00454.p1
OG0000826	HD_v1_tr_07349.p1
OG0000831	HD_v1_tr_04954.p1
OG0000831	HD_v1_tr_04955.p1
OG0000831	HD_v1_tr_06761.p1
OG0000831	HD_v1_tr_11929.p1
OG0000833	HD_v1_tr_00323.p1
OG0000833	HD_v1_tr_00326.p1
OG0000833	HD_v1_tr_01569.p1
OG0000833	HD_v1_tr_05812.p1
OG0000833	HD_v1_tr_05812.p2
OG0000833	HD_v1_tr_10701.p1
OG0000834	HD_v1_tr_04555.p1
OG0000834	HD_v1_tr_06589.p1
OG0000834	HD_v1_tr_09573.p1
OG0000834	HD_v1_tr_10370.p1
OG0000836	HD_v1_tr_12290.p1
OG0000839	HD_v1_tr_03157.p1
OG0000839	HD_v1_tr_07646.p1
OG0000839	HD_v1_tr_07647.p1
OG0000840	HD_v1_tr_03969.p1
OG0000840	HD_v1_tr_03969.p2
OG0000841	HD_v1_tr_04475.p1
OG0000841	HD_v1_tr_09177.p1
OG0000844	HD_v1_tr_01928.p1
OG0000844	HD_v1_tr_07372.p1
OG0000845	HD_v1_tr_01650.p1
OG0000845	HD_v1_tr_07019.p1
OG0000845	HD_v1_tr_09368.p1
OG0000846	HD_v1_tr_07545.p1
OG0000846	HD_v1_tr_08299.p1
OG0000846	HD_v1_tr_09626.p1
OG0000848	HD_v1_tr_01055.p1
OG0000848	HD_v1_tr_04818.p1
OG0000848	HD_v1_tr_12532.p1
OG0000849	HD_v1_tr_02895.p1
OG0000849	HD_v1_tr_04321.p1
OG0000849	HD_v1_tr_08748.p1
OG0000850	HD_v1_tr_01998.p1
OG0000850	HD_v1_tr_02001.p1
OG0000850	HD_v1_tr_05615.p1
OG0000851	HD_v1_tr_01692.p1
OG0000851	HD_v1_tr_06571.p1
OG0000852	HD_v1_tr_09764.p1
OG0000853	HD_v1_tr_00766.p1
OG0000853	HD_v1_tr_03351.p1
OG0000853	HD_v1_tr_05857.p1
OG0000853	HD_v1_tr_05859.p1
OG0000853	HD_v1_tr_05860.p1
OG0000853	HD_v1_tr_05861.p1
OG0000853	HD_v1_tr_05888.p1
OG0000853	HD_v1_tr_07820.p1
OG0000853	HD_v1_tr_09307.p1
OG0000853	HD_v1_tr_11460.p1
OG0000855	HD_v1_tr_09451.p1
OG0000857	HD_v1_tr_08215.p1
OG0000859	HD_v1_tr_07467.p1
OG0000859	HD_v1_tr_08060.p1
OG0000859	HD_v1_tr_12621.p2
