Orthogroup	AQ_TRX
OG0001820	Aqu2.1.30907_001.p1
OG0001821	Aqu2.1.31249_001.p1
OG0001822	Aqu2.1.31955_001.p1
OG0001822	Aqu2.1.36425_001.p1
OG0001823	Aqu2.1.32216_001.p1
OG0001824	Aqu2.1.32266_001.p1
OG0001824	Aqu2.1.32267_001.p1
OG0001824	Aqu2.1.36766_001.p1
OG0001825	Aqu2.1.32720_001.p1
OG0001826	Aqu2.1.33340_001.p1
OG0001826	Aqu2.1.33342_001.p1
OG0001827	Aqu2.1.33379_001.p1
OG0001828	Aqu2.1.33411_001.p1
OG0001828	Aqu2.1.34864_001.p1
OG0001829	Aqu2.1.33440_001.p1
OG0001829	Aqu2.1.44089_001.p1
OG0001830	Aqu2.1.33527_001.p1
OG0001830	Aqu2.1.33528_001.p2
OG0001831	Aqu2.1.33607_001.p1
OG0001832	Aqu2.1.33636_001.p1
OG0001833	Aqu2.1.34141_001.p1
OG0001834	Aqu2.1.34248_001.p1
OG0001835	Aqu2.1.34848_001.p1
OG0001836	Aqu2.1.35144_001.p1
OG0001837	Aqu2.1.35194_001.p1
OG0001838	Aqu2.1.35204_001.p1
OG0001839	Aqu2.1.35932_001.p1
OG0001840	Aqu2.1.36241_001.p1
OG0001842	Aqu2.1.36605_001.p1
OG0001843	Aqu2.1.37154_001.p1
OG0001843	Aqu2.1.37155_001.p1
OG0001843	Aqu2.1.44104_001.p1
OG0001844	Aqu2.1.37184_001.p1
OG0001845	Aqu2.1.37771_001.p1
OG0001846	Aqu2.1.37946_001.p1
OG0001846	Aqu2.1.42010_001.p1
OG0001847	Aqu2.1.38190_001.p1
OG0001848	Aqu2.1.38495_001.p1
OG0001849	Aqu2.1.38709_001.p1
OG0001850	Aqu2.1.38799_001.p1
OG0001851	Aqu2.1.39196_001.p1
OG0001852	Aqu2.1.39268_001.p1
OG0001852	Aqu2.1.39296_001.p1
OG0001853	Aqu2.1.39699_001.p1
OG0001854	Aqu2.1.40354_001.p1
OG0001855	Aqu2.1.40623_001.p1
OG0001855	Aqu2.1.43895_001.p1
OG0001856	Aqu2.1.40665_001.p1
OG0001857	Aqu2.1.40739_001.p1
OG0001858	Aqu2.1.40941_001.p1
OG0001859	Aqu2.1.41260_001.p1
OG0001860	Aqu2.1.41974_001.p1
OG0001860	Aqu2.1.41975_001.p1
OG0001860	Aqu2.1.41976_001.p1
OG0001861	Aqu2.1.42187_001.p1
OG0001862	Aqu2.1.42537_001.p1
OG0001862	Aqu2.1.42538_001.p1
OG0001862	Aqu2.1.42542_001.p1
OG0001863	Aqu2.1.42693_001.p1
OG0001864	Aqu2.1.44031_001.p1
OG0001865	Aqu2.1.44101_001.p1
OG0001866	Aqu2.1.44167_001.p1
OG0001867	Aqu2.1.44171_001.p1
OG0001868	Aqu2.1.44191_001.p1
OG0001891	Aqu2.1.00226_001.p1
OG0001891	Aqu2.1.08754_001.p1
OG0001891	Aqu2.1.16052_001.p1
OG0001891	Aqu2.1.16053_001.p1
OG0001891	Aqu2.1.16055_001.p1
OG0001891	Aqu2.1.22869_001.p1
OG0001892	Aqu2.1.00229_001.p1
OG0001892	Aqu2.1.09099_001.p1
OG0001892	Aqu2.1.09103_001.p1
OG0001892	Aqu2.1.09104_001.p1
OG0001893	Aqu2.1.00266_001.p1
OG0001893	Aqu2.1.06718_001.p1
OG0001893	Aqu2.1.11670_001.p1
OG0001893	Aqu2.1.24461_001.p1
OG0001893	Aqu2.1.29442_001.p1
OG0001895	Aqu2.1.00544_001.p1
OG0001895	Aqu2.1.37931_001.p1
OG0001896	Aqu2.1.00779_001.p1
OG0001896	Aqu2.1.34434_001.p1
OG0001898	Aqu2.1.01006_001.p1
OG0001898	Aqu2.1.04151_001.p1
OG0001898	Aqu2.1.12802_001.p1
OG0001898	Aqu2.1.16125_001.p1
OG0001900	Aqu2.1.01534_001.p1
OG0001900	Aqu2.1.37711_001.p1
OG0001901	Aqu2.1.01611_001.p1
OG0001901	Aqu2.1.24021_001.p1
OG0001902	Aqu2.1.01788_001.p1
OG0001902	Aqu2.1.08194_001.p1
OG0001902	Aqu2.1.11908_001.p1
OG0001902	Aqu2.1.15259_001.p1
OG0001902	Aqu2.1.24145_001.p1
OG0001902	Aqu2.1.27817_001.p1
OG0001902	Aqu2.1.44691_001.p1
OG0001903	Aqu2.1.01990_001.p1
OG0001903	Aqu2.1.07497_001.p1
OG0001903	Aqu2.1.36235_001.p1
OG0001904	Aqu2.1.02516_001.p1
OG0001904	Aqu2.1.28672_001.p1
OG0001904	Aqu2.1.28673_001.p1
OG0001906	Aqu2.1.03212_001.p1
OG0001906	Aqu2.1.08346_001.p1
OG0001906	Aqu2.1.08915_001.p1
OG0001906	Aqu2.1.26838_001.p1
OG0001908	Aqu2.1.03857_001.p1
OG0001908	Aqu2.1.18683_001.p1
OG0001909	Aqu2.1.04027_001.p1
OG0001909	Aqu2.1.12009_001.p1
OG0001909	Aqu2.1.19174_001.p1
OG0001909	Aqu2.1.32691_001.p1
OG0001909	Aqu2.1.32692_001.p1
OG0001909	Aqu2.1.32694_001.p1
OG0001913	Aqu2.1.05750_001.p1
OG0001913	Aqu2.1.39856_001.p1
OG0001913	Aqu2.1.39857_001.p1
OG0001914	Aqu2.1.05954_001.p1
OG0001914	Aqu2.1.26943_001.p1
OG0001915	Aqu2.1.06946_001.p1
OG0001915	Aqu2.1.35937_001.p1
OG0001915	Aqu2.1.42118_001.p1
OG0001916	Aqu2.1.07673_001.p1
OG0001916	Aqu2.1.10533_001.p1
OG0001916	Aqu2.1.10781_001.p1
OG0001917	Aqu2.1.07913_001.p1
OG0001917	Aqu2.1.13441_001.p1
OG0001917	Aqu2.1.13442_001.p1
OG0001918	Aqu2.1.11207_001.p1
OG0001918	Aqu2.1.24968_001.p1
OG0001918	Aqu2.1.30025_001.p1
OG0001918	Aqu2.1.30026_001.p1
OG0001920	Aqu2.1.11223_001.p1
OG0001920	Aqu2.1.39998_001.p1
OG0001921	Aqu2.1.11844_001.p1
OG0001921	Aqu2.1.16603_001.p1
OG0001921	Aqu2.1.17327_001.p1
OG0001921	Aqu2.1.24646_001.p1
OG0001922	Aqu2.1.12714_001.p1
OG0001922	Aqu2.1.14422_001.p1
OG0001922	Aqu2.1.15582_001.p1
OG0001922	Aqu2.1.24393_001.p1
OG0001923	Aqu2.1.13156_001.p1
OG0001924	Aqu2.1.15017_001.p1
OG0001925	Aqu2.1.15109_001.p2
OG0001925	Aqu2.1.30029_001.p1
OG0001925	Aqu2.1.35953_001.p1
OG0001926	Aqu2.1.15698_001.p1
OG0001926	Aqu2.1.37449_001.p1
OG0001927	Aqu2.1.16660_001.p1
OG0001928	Aqu2.1.18087_001.p1
OG0001929	Aqu2.1.18692_001.p1
OG0001930	Aqu2.1.19078_001.p1
OG0001930	Aqu2.1.19080_001.p1
OG0001930	Aqu2.1.22064_001.p1
OG0001930	Aqu2.1.35274_001.p1
OG0001931	Aqu2.1.19237_001.p1
OG0001931	Aqu2.1.37426_001.p1
OG0001932	Aqu2.1.19312_001.p1
OG0001932	Aqu2.1.20693_001.p1
OG0001932	Aqu2.1.20696_001.p1
OG0001933	Aqu2.1.21250_001.p1
OG0001934	Aqu2.1.21684_001.p1
OG0001935	Aqu2.1.23712_001.p1
OG0001935	Aqu2.1.29482_001.p1
OG0001936	Aqu2.1.24990_001.p1
OG0001937	Aqu2.1.25091_001.p1
OG0001938	Aqu2.1.26333_001.p1
OG0001938	Aqu2.1.40878_001.p1
OG0001939	Aqu2.1.27112_001.p1
OG0001939	Aqu2.1.29895_001.p1
OG0001940	Aqu2.1.27258_001.p1
OG0001940	Aqu2.1.27258_001.p2
OG0001941	Aqu2.1.27511_001.p1
OG0001942	Aqu2.1.28067_001.p1
OG0001943	Aqu2.1.28099_001.p1
OG0001944	Aqu2.1.28542_001.p1
OG0001945	Aqu2.1.28714_001.p1
OG0001945	Aqu2.1.38379_001.p1
OG0001945	Aqu2.1.38380_001.p1
OG0001945	Aqu2.1.38381_001.p1
OG0001946	Aqu2.1.28837_001.p1
OG0001947	Aqu2.1.29050_001.p1
OG0001948	Aqu2.1.29871_001.p1
OG0001949	Aqu2.1.29876_001.p1
OG0001950	Aqu2.1.29965_001.p1
OG0001951	Aqu2.1.30047_001.p1
OG0001952	Aqu2.1.32229_001.p1
OG0001953	Aqu2.1.33100_001.p4
OG0001953	Aqu2.1.33103_001.p1
OG0001953	Aqu2.1.36262_001.p1
OG0001954	Aqu2.1.33482_001.p1
OG0001955	Aqu2.1.33581_001.p1
OG0001956	Aqu2.1.33925_001.p1
OG0001957	Aqu2.1.34274_001.p1
OG0001959	Aqu2.1.35254_001.p1
OG0001960	Aqu2.1.35559_001.p1
OG0001961	Aqu2.1.36075_001.p1
OG0001962	Aqu2.1.36411_001.p1
OG0001963	Aqu2.1.37110_001.p1
OG0001964	Aqu2.1.37186_001.p1
OG0001966	Aqu2.1.37610_001.p1
OG0001967	Aqu2.1.37776_001.p1
OG0001968	Aqu2.1.37882_001.p1
OG0001970	Aqu2.1.37901_001.p1
OG0001971	Aqu2.1.38371_001.p1
OG0001972	Aqu2.1.38450_001.p1
OG0001972	Aqu2.1.38451_001.p1
OG0001973	Aqu2.1.38453_001.p1
OG0001974	Aqu2.1.38794_001.p1
OG0001976	Aqu2.1.39137_001.p1
OG0001977	Aqu2.1.39605_001.p1
OG0001978	Aqu2.1.39697_001.p1
OG0001979	Aqu2.1.39931_001.p1
OG0001980	Aqu2.1.40382_001.p1
OG0001981	Aqu2.1.40412_001.p1
OG0001982	Aqu2.1.40681_001.p1
OG0001983	Aqu2.1.40711_001.p1
OG0001985	Aqu2.1.41038_001.p1
OG0001986	Aqu2.1.41089_001.p1
OG0001987	Aqu2.1.41649_001.p1
OG0001988	Aqu2.1.41661_001.p1
OG0001989	Aqu2.1.41892_001.p1
OG0001990	Aqu2.1.42490_001.p1
OG0001991	Aqu2.1.42770_001.p1
OG0001992	Aqu2.1.43315_001.p1
OG0001993	Aqu2.1.43318_001.p1
OG0001994	Aqu2.1.43324_001.p1
OG0001995	Aqu2.1.43341_001.p1
OG0001996	Aqu2.1.43636_001.p1
OG0001997	Aqu2.1.43817_001.p1
OG0001997	Aqu2.1.43818_001.p1
OG0001998	Aqu2.1.44138_001.p1
OG0001999	Aqu2.1.44673_001.p2
OG0001999	Aqu2.1.44674_001.p1
OG0001999	Aqu2.1.44675_001.p1
OG0002000	Aqu2.1.44679_001.p1
OG0002018	Aqu2.1.00113_001.p1
OG0002018	Aqu2.1.37899_001.p1
OG0002020	Aqu2.1.00256_001.p1
OG0002020	Aqu2.1.00743_001.p1
OG0002020	Aqu2.1.02893_001.p1
OG0002020	Aqu2.1.05399_001.p1
OG0002020	Aqu2.1.05497_001.p1
OG0002020	Aqu2.1.11502_001.p1
OG0002020	Aqu2.1.14275_001.p1
OG0002020	Aqu2.1.15394_001.p1
OG0002023	Aqu2.1.00624_001.p1
OG0002023	Aqu2.1.09743_001.p1
OG0002023	Aqu2.1.15780_001.p1
OG0002025	Aqu2.1.00778_001.p1
OG0002025	Aqu2.1.35515_001.p1
OG0002025	Aqu2.1.35521_001.p1
OG0002026	Aqu2.1.00911_001.p1
OG0002026	Aqu2.1.04983_001.p1
OG0002026	Aqu2.1.05857_001.p1
OG0002026	Aqu2.1.13292_001.p1
OG0002026	Aqu2.1.18063_001.p1
OG0002026	Aqu2.1.18064_001.p1
OG0002026	Aqu2.1.18873_001.p1
OG0002026	Aqu2.1.21789_001.p1
OG0002027	Aqu2.1.01302_001.p1
OG0002027	Aqu2.1.10759_001.p1
OG0002027	Aqu2.1.12497_001.p1
OG0002028	Aqu2.1.01908_001.p1
OG0002028	Aqu2.1.36205_001.p1
OG0002029	Aqu2.1.02114_001.p1
OG0002029	Aqu2.1.10708_001.p1
OG0002029	Aqu2.1.19917_001.p1
OG0002030	Aqu2.1.02894_001.p1
OG0002030	Aqu2.1.10119_001.p1
OG0002030	Aqu2.1.25777_001.p1
OG0002031	Aqu2.1.03280_001.p1
OG0002031	Aqu2.1.07333_001.p1
OG0002031	Aqu2.1.31399_001.p1
OG0002032	Aqu2.1.03336_001.p1
OG0002032	Aqu2.1.04030_001.p1
OG0002032	Aqu2.1.06856_001.p1
OG0002032	Aqu2.1.22302_001.p1
OG0002032	Aqu2.1.22304_001.p1
OG0002033	Aqu2.1.03388_001.p1
OG0002033	Aqu2.1.12606_001.p1
OG0002033	Aqu2.1.39128_001.p1
OG0002037	Aqu2.1.04487_001.p1
OG0002037	Aqu2.1.07334_001.p1
OG0002037	Aqu2.1.31400_001.p1
OG0002037	Aqu2.1.31402_001.p1
OG0002038	Aqu2.1.04502_001.p1
OG0002038	Aqu2.1.28716_001.p1
OG0002038	Aqu2.1.28719_001.p1
OG0002039	Aqu2.1.05385_001.p1
OG0002039	Aqu2.1.42303_001.p1
OG0002040	Aqu2.1.05523_001.p1
OG0002040	Aqu2.1.06026_001.p1
OG0002040	Aqu2.1.32151_001.p1
OG0002041	Aqu2.1.06894_001.p1
OG0002041	Aqu2.1.31777_001.p1
OG0002043	Aqu2.1.09046_001.p1
OG0002043	Aqu2.1.20771_001.p1
OG0002045	Aqu2.1.09100_001.p1
OG0002045	Aqu2.1.28992_001.p1
OG0002045	Aqu2.1.39966_001.p1
OG0002046	Aqu2.1.10210_001.p1
OG0002046	Aqu2.1.10388_001.p1
OG0002046	Aqu2.1.16556_001.p1
OG0002046	Aqu2.1.17034_001.p1
OG0002047	Aqu2.1.14879_001.p1
OG0002048	Aqu2.1.15180_001.p1
OG0002048	Aqu2.1.41790_001.p1
OG0002050	Aqu2.1.17329_001.p1
OG0002050	Aqu2.1.17330_001.p1
OG0002050	Aqu2.1.44057_001.p1
OG0002051	Aqu2.1.17905_001.p1
OG0002051	Aqu2.1.17907_001.p1
OG0002051	Aqu2.1.17909_001.p1
OG0002051	Aqu2.1.27574_001.p1
OG0002051	Aqu2.1.41530_001.p1
OG0002052	Aqu2.1.19409_001.p1
OG0002052	Aqu2.1.36291_001.p1
OG0002053	Aqu2.1.19471_001.p1
OG0002053	Aqu2.1.36851_001.p1
OG0002054	Aqu2.1.20228_001.p1
OG0002057	Aqu2.1.21176_001.p1
OG0002057	Aqu2.1.22262_001.p1
OG0002058	Aqu2.1.21253_001.p1
OG0002059	Aqu2.1.22595_001.p1
OG0002060	Aqu2.1.22789_001.p1
OG0002061	Aqu2.1.22790_001.p1
OG0002062	Aqu2.1.23006_001.p1
OG0002062	Aqu2.1.41091_001.p1
OG0002063	Aqu2.1.23767_001.p1
OG0002063	Aqu2.1.26969_001.p1
OG0002063	Aqu2.1.37260_001.p1
OG0002064	Aqu2.1.23917_001.p1
OG0002065	Aqu2.1.24196_001.p1
OG0002065	Aqu2.1.24197_001.p2
OG0002065	Aqu2.1.40789_001.p1
OG0002066	Aqu2.1.24251_001.p1
OG0002066	Aqu2.1.24253_001.p1
OG0002066	Aqu2.1.37630_001.p1
OG0002067	Aqu2.1.24263_001.p1
OG0002068	Aqu2.1.25034_001.p1
OG0002069	Aqu2.1.25177_001.p1
OG0002072	Aqu2.1.26544_001.p1
OG0002073	Aqu2.1.26758_001.p1
OG0002075	Aqu2.1.27125_001.p1
OG0002075	Aqu2.1.32531_001.p1
OG0002076	Aqu2.1.27829_001.p1
OG0002077	Aqu2.1.28086_001.p1
OG0002077	Aqu2.1.29343_001.p1
OG0002077	Aqu2.1.29344_001.p1
OG0002077	Aqu2.1.44109_001.p1
OG0002077	Aqu2.1.44110_001.p1
OG0002078	Aqu2.1.28184_001.p1
OG0002079	Aqu2.1.28189_001.p1
OG0002080	Aqu2.1.28453_001.p1
OG0002081	Aqu2.1.28498_001.p1
OG0002082	Aqu2.1.28724_001.p1
OG0002083	Aqu2.1.28816_001.p1
OG0002084	Aqu2.1.29083_001.p1
OG0002085	Aqu2.1.29125_001.p1
OG0002086	Aqu2.1.29391_001.p1
OG0002087	Aqu2.1.29525_001.p1
OG0002088	Aqu2.1.29920_001.p1
OG0002088	Aqu2.1.39941_001.p1
OG0002089	Aqu2.1.29984_001.p1
OG0002090	Aqu2.1.31166_001.p1
OG0002091	Aqu2.1.31675_001.p1
OG0002091	Aqu2.1.31676_001.p2
OG0002092	Aqu2.1.31827_001.p1
OG0002094	Aqu2.1.32475_001.p1
OG0002095	Aqu2.1.32506_001.p1
OG0002096	Aqu2.1.33467_001.p2
OG0002097	Aqu2.1.33544_001.p1
OG0002097	Aqu2.1.42050_001.p1
OG0002098	Aqu2.1.33564_001.p1
OG0002098	Aqu2.1.33565_001.p1
OG0002100	Aqu2.1.34493_001.p1
OG0002102	Aqu2.1.35236_001.p1
OG0002103	Aqu2.1.36252_001.p1
OG0002105	Aqu2.1.36779_001.p1
OG0002106	Aqu2.1.37164_001.p1
OG0002108	Aqu2.1.37420_001.p1
OG0002109	Aqu2.1.37514_001.p1
OG0002110	Aqu2.1.37570_001.p1
OG0002112	Aqu2.1.37767_001.p1
OG0002112	Aqu2.1.37768_001.p1
OG0002113	Aqu2.1.38106_001.p1
OG0002114	Aqu2.1.39349_001.p1
OG0002115	Aqu2.1.39775_001.p1
OG0002116	Aqu2.1.40695_001.p1
OG0002117	Aqu2.1.40740_001.p1
OG0002118	Aqu2.1.40868_001.p1
OG0002119	Aqu2.1.40989_001.p1
OG0002120	Aqu2.1.41036_001.p1
OG0002121	Aqu2.1.41249_001.p1
OG0002122	Aqu2.1.41408_001.p1
OG0002123	Aqu2.1.41570_001.p1
OG0002124	Aqu2.1.41602_001.p1
OG0002125	Aqu2.1.41610_001.p1
OG0002125	Aqu2.1.41674_001.p1
OG0002125	Aqu2.1.41675_001.p1
OG0002125	Aqu2.1.41684_001.p1
OG0002125	Aqu2.1.41686_001.p1
OG0002126	Aqu2.1.41632_001.p3
OG0002126	Aqu2.1.41633_001.p1
OG0002127	Aqu2.1.41989_001.p1
OG0002128	Aqu2.1.42630_001.p1
OG0002129	Aqu2.1.43368_001.p2
OG0002130	Aqu2.1.43641_001.p1
OG0002131	Aqu2.1.43960_001.p1
OG0002158	Aqu2.1.00112_001.p1
OG0002159	Aqu2.1.00719_001.p1
OG0002159	Aqu2.1.08556_001.p1
OG0002159	Aqu2.1.09329_001.p1
OG0002159	Aqu2.1.19945_001.p1
OG0002159	Aqu2.1.25701_001.p1
OG0002159	Aqu2.1.33792_001.p1
OG0002159	Aqu2.1.33807_001.p1
OG0002159	Aqu2.1.39239_001.p1
OG0002160	Aqu2.1.00816_001.p1
OG0002160	Aqu2.1.42143_001.p1
OG0002161	Aqu2.1.01257_001.p1
OG0002161	Aqu2.1.31222_001.p1
OG0002161	Aqu2.1.31223_001.p1
OG0002164	Aqu2.1.01555_001.p1
OG0002164	Aqu2.1.24197_001.p1
OG0002166	Aqu2.1.01840_001.p1
OG0002166	Aqu2.1.06174_001.p1
OG0002166	Aqu2.1.11603_001.p1
OG0002166	Aqu2.1.14398_001.p1
OG0002166	Aqu2.1.15715_001.p1
OG0002167	Aqu2.1.03019_001.p1
OG0002167	Aqu2.1.15421_001.p1
OG0002167	Aqu2.1.15422_001.p1
OG0002167	Aqu2.1.25037_001.p1
OG0002170	Aqu2.1.04355_001.p1
OG0002170	Aqu2.1.09549_001.p1
OG0002170	Aqu2.1.09771_001.p1
OG0002170	Aqu2.1.14447_001.p1
OG0002170	Aqu2.1.15990_001.p1
OG0002170	Aqu2.1.25120_001.p1
OG0002170	Aqu2.1.31681_001.p1
OG0002171	Aqu2.1.05066_001.p1
OG0002171	Aqu2.1.26803_001.p1
OG0002172	Aqu2.1.05115_001.p1
OG0002172	Aqu2.1.05784_001.p1
OG0002172	Aqu2.1.05785_001.p1
OG0002172	Aqu2.1.23858_001.p1
OG0002172	Aqu2.1.23861_001.p1
OG0002172	Aqu2.1.26909_001.p1
OG0002172	Aqu2.1.26910_001.p1
OG0002172	Aqu2.1.26911_001.p1
OG0002172	Aqu2.1.29906_001.p1
OG0002172	Aqu2.1.29907_001.p1
OG0002172	Aqu2.1.29909_001.p1
OG0002172	Aqu2.1.29910_001.p1
OG0002172	Aqu2.1.29912_001.p1
OG0002172	Aqu2.1.33554_001.p1
OG0002173	Aqu2.1.06414_001.p1
OG0002173	Aqu2.1.12420_001.p1
OG0002173	Aqu2.1.12421_001.p1
OG0002173	Aqu2.1.34811_001.p1
OG0002174	Aqu2.1.06546_001.p1
OG0002174	Aqu2.1.10094_001.p1
OG0002174	Aqu2.1.16958_001.p1
OG0002175	Aqu2.1.06588_001.p1
OG0002175	Aqu2.1.30434_001.p1
OG0002176	Aqu2.1.06957_001.p1
OG0002176	Aqu2.1.08973_001.p1
OG0002176	Aqu2.1.22421_001.p1
OG0002176	Aqu2.1.30265_001.p1
OG0002177	Aqu2.1.06973_001.p1
OG0002177	Aqu2.1.29038_001.p1
OG0002178	Aqu2.1.07276_001.p1
OG0002178	Aqu2.1.32232_001.p1
OG0002179	Aqu2.1.07436_001.p1
OG0002179	Aqu2.1.22058_001.p1
OG0002179	Aqu2.1.38383_001.p1
OG0002180	Aqu2.1.07437_001.p1
OG0002180	Aqu2.1.38382_001.p1
OG0002182	Aqu2.1.08100_001.p1
OG0002182	Aqu2.1.37236_001.p1
OG0002182	Aqu2.1.37240_001.p1
OG0002182	Aqu2.1.37241_001.p1
OG0002183	Aqu2.1.08546_001.p1
OG0002184	Aqu2.1.08963_001.p1
OG0002184	Aqu2.1.14767_001.p1
OG0002184	Aqu2.1.16773_001.p1
OG0002184	Aqu2.1.16981_001.p1
OG0002185	Aqu2.1.09747_001.p1
OG0002185	Aqu2.1.09749_001.p1
OG0002185	Aqu2.1.25869_001.p1
OG0002186	Aqu2.1.09780_001.p1
OG0002186	Aqu2.1.27543_001.p1
OG0002187	Aqu2.1.10666_001.p1
OG0002187	Aqu2.1.42751_001.p1
OG0002188	Aqu2.1.10727_001.p1
OG0002188	Aqu2.1.23351_001.p1
OG0002188	Aqu2.1.23356_001.p1
OG0002189	Aqu2.1.10773_001.p1
OG0002189	Aqu2.1.24602_001.p1
OG0002189	Aqu2.1.24603_001.p1
OG0002190	Aqu2.1.11745_001.p1
OG0002190	Aqu2.1.36115_001.p1
OG0002191	Aqu2.1.12605_001.p1
OG0002191	Aqu2.1.26818_001.p1
OG0002192	Aqu2.1.13170_001.p1
OG0002192	Aqu2.1.13172_001.p1
OG0002192	Aqu2.1.13173_001.p1
OG0002193	Aqu2.1.14853_001.p1
OG0002193	Aqu2.1.19270_001.p1
OG0002194	Aqu2.1.15469_001.p1
OG0002194	Aqu2.1.15470_001.p1
OG0002194	Aqu2.1.24527_001.p1
OG0002194	Aqu2.1.24528_001.p1
OG0002195	Aqu2.1.16730_001.p1
OG0002196	Aqu2.1.16733_001.p1
OG0002196	Aqu2.1.28116_001.p1
OG0002197	Aqu2.1.17192_001.p1
OG0002197	Aqu2.1.17194_001.p2
OG0002197	Aqu2.1.17195_001.p1
OG0002198	Aqu2.1.17513_001.p1
OG0002198	Aqu2.1.41166_001.p1
OG0002199	Aqu2.1.17550_001.p1
OG0002200	Aqu2.1.18867_001.p1
OG0002202	Aqu2.1.20226_001.p1
OG0002202	Aqu2.1.39860_001.p1
OG0002204	Aqu2.1.22255_001.p1
OG0002205	Aqu2.1.24064_001.p1
OG0002205	Aqu2.1.26309_001.p1
OG0002206	Aqu2.1.24280_001.p1
OG0002207	Aqu2.1.24283_001.p1
OG0002208	Aqu2.1.24656_001.p1
OG0002210	Aqu2.1.24899_001.p1
OG0002210	Aqu2.1.24899_001.p2
OG0002212	Aqu2.1.25460_001.p1
OG0002213	Aqu2.1.27798_001.p1
OG0002214	Aqu2.1.28108_001.p1
OG0002215	Aqu2.1.28833_001.p1
OG0002216	Aqu2.1.29321_001.p1
OG0002218	Aqu2.1.31340_001.p1
OG0002220	Aqu2.1.32254_001.p1
OG0002221	Aqu2.1.33339_001.p1
OG0002223	Aqu2.1.33916_001.p1
OG0002224	Aqu2.1.33921_001.p1
OG0002225	Aqu2.1.34352_001.p1
OG0002226	Aqu2.1.34355_001.p1
OG0002227	Aqu2.1.34409_001.p1
OG0002228	Aqu2.1.34441_001.p1
OG0002229	Aqu2.1.34625_001.p1
OG0002229	Aqu2.1.34626_001.p1
OG0002229	Aqu2.1.34630_001.p1
OG0002230	Aqu2.1.34797_001.p1
OG0002231	Aqu2.1.35290_001.p1
OG0002232	Aqu2.1.35756_001.p2
OG0002233	Aqu2.1.35995_001.p1
OG0002234	Aqu2.1.36500_001.p1
OG0002234	Aqu2.1.36546_001.p1
OG0002235	Aqu2.1.36508_001.p1
OG0002236	Aqu2.1.37261_001.p1
OG0002237	Aqu2.1.38163_001.p1
OG0002238	Aqu2.1.38378_001.p1
OG0002238	Aqu2.1.38379_001.p2
OG0002239	Aqu2.1.38546_001.p1
OG0002240	Aqu2.1.39313_001.p1
OG0002241	Aqu2.1.39929_001.p1
OG0002242	Aqu2.1.40329_001.p1
OG0002243	Aqu2.1.40409_001.p1
OG0002244	Aqu2.1.40730_001.p1
OG0002245	Aqu2.1.40887_001.p1
OG0002246	Aqu2.1.41006_001.p1
OG0002247	Aqu2.1.41064_001.p1
OG0002248	Aqu2.1.41133_001.p1
OG0002249	Aqu2.1.41550_001.p1
OG0002250	Aqu2.1.41999_001.p1
OG0002251	Aqu2.1.42261_001.p1
OG0002252	Aqu2.1.43334_001.p1
OG0002253	Aqu2.1.43576_001.p1
OG0002254	Aqu2.1.43607_001.p1
OG0002255	Aqu2.1.43758_001.p1
OG0002256	Aqu2.1.44193_001.p1
OG0002256	Aqu2.1.44194_001.p2
OG0002258	Aqu2.1.44335_001.p1
OG0002282	Aqu2.1.00163_001.p1
OG0002282	Aqu2.1.37515_001.p1
OG0002284	Aqu2.1.00259_001.p1
OG0002284	Aqu2.1.21199_001.p1
OG0002291	Aqu2.1.01750_001.p1
OG0002291	Aqu2.1.39259_001.p1
OG0002291	Aqu2.1.39260_001.p1
OG0002292	Aqu2.1.02214_001.p1
OG0002292	Aqu2.1.23419_001.p1
OG0002292	Aqu2.1.37424_001.p1
OG0002293	Aqu2.1.02249_001.p1
OG0002293	Aqu2.1.02408_001.p1
OG0002293	Aqu2.1.11235_001.p1
OG0002293	Aqu2.1.43373_001.p1
OG0002294	Aqu2.1.02445_001.p1
OG0002294	Aqu2.1.40950_001.p1
OG0002295	Aqu2.1.02638_001.p1
OG0002295	Aqu2.1.12201_001.p1
OG0002295	Aqu2.1.27801_001.p1
OG0002297	Aqu2.1.02985_001.p1
OG0002297	Aqu2.1.20101_001.p1
OG0002297	Aqu2.1.23550_001.p1
OG0002297	Aqu2.1.23551_001.p1
OG0002297	Aqu2.1.23563_001.p1
OG0002298	Aqu2.1.03316_001.p1
OG0002298	Aqu2.1.34479_001.p1
OG0002300	Aqu2.1.04577_001.p1
OG0002300	Aqu2.1.19986_001.p1
OG0002301	Aqu2.1.06652_001.p1
OG0002301	Aqu2.1.27129_001.p1
OG0002302	Aqu2.1.07185_001.p1
OG0002302	Aqu2.1.07794_001.p1
OG0002302	Aqu2.1.28600_001.p2
OG0002302	Aqu2.1.28605_001.p1
OG0002302	Aqu2.1.28607_001.p1
OG0002303	Aqu2.1.07807_001.p1
OG0002303	Aqu2.1.28978_001.p1
OG0002304	Aqu2.1.08259_001.p1
OG0002304	Aqu2.1.10038_001.p1
OG0002304	Aqu2.1.21797_001.p1
OG0002305	Aqu2.1.09692_001.p1
OG0002305	Aqu2.1.36531_001.p1
OG0002308	Aqu2.1.11543_001.p1
OG0002308	Aqu2.1.37276_001.p1
OG0002308	Aqu2.1.37283_001.p1
OG0002310	Aqu2.1.12657_001.p1
OG0002311	Aqu2.1.12689_001.p1
OG0002311	Aqu2.1.38418_001.p1
OG0002311	Aqu2.1.38419_001.p1
