Orthogroup	NV_TRX
OG0001188	Nv.T1.25714.1.p3
OG0001188	Nv.T1.53827.1.p1
OG0001188	Nv.T1.63571.6464.p1
OG0001188	Nv.T1.63571.6465.p1
OG0001188	Nv.T1.63571.6466.p1
OG0001188	Nv.T1.63571.6484.p1
OG0001188	Nv.T1.63571.6485.p1
OG0001188	Nv.T1.63571.6486.p1
OG0001188	Nv.T1.63571.6505.p1
OG0001188	Nv.T1.63571.6506.p2
OG0001188	Nv.T1.63571.6574.p1
OG0001188	Nv.T1.783.1.p1
OG0001188	Nv.T1.783.2.p1
OG0001188	Nv.T1.783.3.p1
OG0001188	Nv.T1.783.4.p1
OG0001189	Nv.T1.11123.1.p1
OG0001189	Nv.T1.15057.1.p1
OG0001189	Nv.T1.23434.1.p1
OG0001189	Nv.T1.5954.1.p1
OG0001189	Nv.T1.5954.2.p1
OG0001189	Nv.T1.5954.2.p2
OG0001189	Nv.T1.5954.3.p1
OG0001189	Nv.T1.72602.1.p1
OG0001189	Nv.T1.72602.2.p1
OG0001189	Nv.T1.72602.3.p1
OG0001189	Nv.T1.72602.3.p2
OG0001189	Nv.T1.72602.4.p1
OG0001189	Nv.T1.72602.5.p1
OG0001189	Nv.T1.72602.5.p2
OG0001189	Nv.T1.72602.6.p1
OG0001190	Nv.T1.10081.2.p1
OG0001190	Nv.T1.45239.1.p1
OG0001190	Nv.T1.45240.1.p1
OG0001190	Nv.T1.63805.1.p1
OG0001190	Nv.T1.63805.2.p1
OG0001190	Nv.T1.6385.4.p1
OG0001192	Nv.T1.50665.1.p1
OG0001192	Nv.T1.50665.1.p2
OG0001192	Nv.T1.63571.9677.p1
OG0001192	Nv.T1.63571.9678.p1
OG0001192	Nv.T1.63571.9679.p1
OG0001192	Nv.T1.63571.9682.p1
OG0001192	Nv.T1.63571.9683.p1
OG0001192	Nv.T1.63571.9684.p1
OG0001192	Nv.T1.63571.9685.p1
OG0001192	Nv.T1.8693.1.p1
OG0001193	Nv.T1.10082.1.p1
OG0001194	Nv.T1.10169.1.p1
OG0001194	Nv.T1.12476.1.p1
OG0001194	Nv.T1.19839.1.p1
OG0001194	Nv.T1.50693.1.p1
OG0001194	Nv.T1.70384.2.p2
OG0001194	Nv.T1.72200.1.p1
OG0001195	Nv.T1.10529.16.p1
OG0001195	Nv.T1.10529.18.p1
OG0001195	Nv.T1.10529.21.p1
OG0001195	Nv.T1.10529.22.p1
OG0001195	Nv.T1.10529.24.p1
OG0001195	Nv.T1.10529.25.p1
OG0001195	Nv.T1.10529.26.p1
OG0001195	Nv.T1.55102.1.p1
OG0001195	Nv.T1.55103.1.p1
OG0001195	Nv.T1.64924.1.p1
OG0001195	Nv.T1.64924.1.p2
OG0001196	Nv.T1.14122.1.p1
OG0001196	Nv.T1.25022.1.p1
OG0001196	Nv.T1.63571.11138.p2
OG0001196	Nv.T1.63571.4496.p1
OG0001196	Nv.T1.63571.4502.p2
OG0001196	Nv.T1.63571.4509.p2
OG0001196	Nv.T1.63571.4510.p1
OG0001196	Nv.T1.63571.4511.p2
OG0001196	Nv.T1.63571.4512.p2
OG0001196	Nv.T1.63571.8538.p1
OG0001196	Nv.T1.6432.1.p1
OG0001196	Nv.T1.6432.2.p1
OG0001197	Nv.T1.12653.1367.p1
OG0001197	Nv.T1.12653.6.p1
OG0001197	Nv.T1.12653.938.p1
OG0001197	Nv.T1.56873.1.p1
OG0001197	Nv.T1.56874.1.p1
OG0001197	Nv.T1.67357.2.p1
OG0001197	Nv.T1.67357.3.p1
OG0001197	Nv.T1.67357.4.p1
OG0001200	Nv.T1.22600.1.p1
OG0001200	Nv.T1.3540.1.p1
OG0001200	Nv.T1.46853.1.p3
OG0001200	Nv.T1.69337.1.p1
OG0001200	Nv.T1.69337.7.p1
OG0001200	Nv.T1.71817.1.p1
OG0001200	Nv.T1.8180.2.p1
OG0001201	Nv.T1.23558.1.p1
OG0001201	Nv.T1.23559.1.p1
OG0001201	Nv.T1.23560.1.p1
OG0001201	Nv.T1.66079.1.p2
OG0001201	Nv.T1.71749.1.p1
OG0001201	Nv.T1.71749.2.p1
OG0001201	Nv.T1.9029.1.p1
OG0001202	Nv.T1.26465.1.p1
OG0001202	Nv.T1.62068.1.p1
OG0001202	Nv.T1.66135.1.p1
OG0001203	Nv.T1.18857.1.p1
OG0001203	Nv.T1.338.1.p1
OG0001203	Nv.T1.71575.1.p1
OG0001204	Nv.T1.43658.1.p1
OG0001204	Nv.T1.43659.1.p1
OG0001204	Nv.T1.43660.1.p1
OG0001204	Nv.T1.66088.1.p1
OG0001204	Nv.T1.66208.1.p1
OG0001204	Nv.T1.7036.1.p1
OG0001204	Nv.T1.7036.2.p1
OG0001204	Nv.T1.7036.3.p1
OG0001204	Nv.T1.7036.4.p1
OG0001204	Nv.T1.7036.6.p1
OG0001204	Nv.T1.7036.7.p1
OG0001204	Nv.T1.7036.8.p1
OG0001204	Nv.T1.72768.1.p1
OG0001205	Nv.T1.1627.2.p1
OG0001205	Nv.T1.24123.1.p1
OG0001205	Nv.T1.26360.1.p1
OG0001205	Nv.T1.26361.1.p1
OG0001205	Nv.T1.26362.1.p1
OG0001205	Nv.T1.26363.1.p1
OG0001205	Nv.T1.26364.1.p1
OG0001205	Nv.T1.26366.1.p1
OG0001205	Nv.T1.63571.14376.p1
OG0001205	Nv.T1.63571.14377.p1
OG0001206	Nv.T1.10395.1.p1
OG0001206	Nv.T1.10395.2.p1
OG0001206	Nv.T1.13752.1.p1
OG0001206	Nv.T1.36983.1.p1
OG0001206	Nv.T1.37459.1.p2
OG0001206	Nv.T1.37462.1.p1
OG0001206	Nv.T1.70558.1.p1
OG0001207	Nv.T1.25791.1.p2
OG0001207	Nv.T1.25792.1.p1
OG0001207	Nv.T1.25793.1.p1
OG0001207	Nv.T1.25801.1.p1
OG0001207	Nv.T1.4977.2.p1
OG0001207	Nv.T1.63571.12121.p1
OG0001207	Nv.T1.63571.12159.p1
OG0001207	Nv.T1.63571.12176.p1
OG0001207	Nv.T1.63571.12177.p1
OG0001207	Nv.T1.63571.1634.p1
OG0001207	Nv.T1.63571.412.p1
OG0001207	Nv.T1.63571.413.p1
OG0001207	Nv.T1.63571.414.p1
OG0001207	Nv.T1.63571.417.p1
OG0001207	Nv.T1.63571.418.p1
OG0001207	Nv.T1.63571.419.p1
OG0001208	Nv.T1.37640.1.p1
OG0001208	Nv.T1.51917.1.p1
OG0001208	Nv.T1.7912.1.p1
OG0001208	Nv.T1.7912.2.p1
OG0001209	Nv.T1.12283.1.p1
OG0001209	Nv.T1.44389.1.p1
OG0001209	Nv.T1.44389.1.p2
OG0001209	Nv.T1.44390.1.p1
OG0001209	Nv.T1.44390.1.p2
OG0001209	Nv.T1.44391.1.p1
OG0001209	Nv.T1.44391.1.p2
OG0001209	Nv.T1.44392.1.p1
OG0001209	Nv.T1.44393.1.p1
OG0001209	Nv.T1.44394.1.p1
OG0001209	Nv.T1.70342.1.p1
OG0001210	Nv.T1.16227.1.p1
OG0001210	Nv.T1.165.4.p1
OG0001210	Nv.T1.165.7.p1
OG0001210	Nv.T1.57041.1.p1
OG0001210	Nv.T1.63678.1.p2
OG0001210	Nv.T1.63678.2.p1
OG0001210	Nv.T1.63678.5.p1
OG0001210	Nv.T1.63678.6.p1
OG0001210	Nv.T1.63678.7.p1
OG0001211	Nv.T1.2366.2.p1
OG0001211	Nv.T1.34725.1.p1
OG0001211	Nv.T1.65214.1.p2
OG0001212	Nv.T1.173.1.p1
OG0001212	Nv.T1.50997.1.p1
OG0001212	Nv.T1.8099.1.p1
OG0001213	Nv.T1.34261.1.p1
OG0001213	Nv.T1.60412.1.p1
OG0001213	Nv.T1.6313.2.p1
OG0001213	Nv.T1.6557.2.p1
OG0001214	Nv.T1.51647.1.p1
OG0001214	Nv.T1.51648.1.p1
OG0001214	Nv.T1.63805.3.p1
OG0001214	Nv.T1.9478.2.p1
OG0001214	Nv.T1.9478.3.p1
OG0001216	Nv.T1.12653.1194.p1
OG0001216	Nv.T1.12653.349.p1
OG0001216	Nv.T1.12653.365.p1
OG0001216	Nv.T1.12653.390.p1
OG0001216	Nv.T1.12653.390.p2
OG0001216	Nv.T1.60405.1.p1
OG0001216	Nv.T1.63571.1561.p1
OG0001216	Nv.T1.63571.1562.p1
OG0001216	Nv.T1.63571.1563.p1
OG0001218	Nv.T1.12013.1.p1
OG0001218	Nv.T1.12013.2.p1
OG0001218	Nv.T1.14012.1.p1
OG0001218	Nv.T1.23984.1.p1
OG0001218	Nv.T1.4078.1.p1
OG0001218	Nv.T1.5541.1.p2
OG0001218	Nv.T1.63571.6417.p1
OG0001218	Nv.T1.63571.6418.p1
OG0001218	Nv.T1.63571.6419.p2
OG0001218	Nv.T1.63571.6420.p1
OG0001218	Nv.T1.63571.6421.p2
OG0001218	Nv.T1.63571.6425.p1
OG0001218	Nv.T1.63571.6426.p1
OG0001218	Nv.T1.63571.6427.p4
OG0001218	Nv.T1.63571.6429.p2
OG0001218	Nv.T1.63571.6431.p3
OG0001218	Nv.T1.63571.6432.p1
OG0001219	Nv.T1.1943.2.p1
OG0001219	Nv.T1.1943.4.p1
OG0001219	Nv.T1.31332.1.p1
OG0001219	Nv.T1.31333.1.p1
OG0001219	Nv.T1.31334.1.p1
OG0001219	Nv.T1.31335.1.p1
OG0001219	Nv.T1.31336.1.p1
OG0001219	Nv.T1.31338.1.p1
OG0001219	Nv.T1.3520.3.p1
OG0001219	Nv.T1.63571.1400.p1
OG0001219	Nv.T1.63571.1401.p1
OG0001219	Nv.T1.63571.1402.p1
OG0001219	Nv.T1.64381.3.p1
OG0001219	Nv.T1.64381.5.p1
OG0001219	Nv.T1.64381.6.p1
OG0001219	Nv.T1.64381.7.p1
OG0001220	Nv.T1.17044.1.p1
OG0001220	Nv.T1.2718.2.p1
OG0001220	Nv.T1.2718.3.p1
OG0001220	Nv.T1.63571.10986.p1
OG0001220	Nv.T1.63571.10987.p1
OG0001220	Nv.T1.63571.10988.p1
OG0001220	Nv.T1.63571.10989.p1
OG0001220	Nv.T1.63571.11087.p1
OG0001220	Nv.T1.63571.1403.p1
OG0001220	Nv.T1.63571.1404.p1
OG0001220	Nv.T1.63571.749.p2
OG0001220	Nv.T1.63571.752.p1
OG0001220	Nv.T1.63571.754.p1
OG0001220	Nv.T1.63571.755.p1
OG0001221	Nv.T1.31127.1.p1
OG0001221	Nv.T1.63971.1.p1
OG0001221	Nv.T1.7396.2.p1
OG0001222	Nv.T1.54514.1.p1
OG0001222	Nv.T1.54515.1.p1
OG0001222	Nv.T1.54516.1.p1
OG0001222	Nv.T1.54517.1.p1
OG0001222	Nv.T1.54518.1.p1
OG0001222	Nv.T1.54519.1.p1
OG0001222	Nv.T1.63571.10838.p1
OG0001222	Nv.T1.63571.10839.p1
OG0001222	Nv.T1.63571.10840.p1
OG0001222	Nv.T1.65680.1.p1
OG0001222	Nv.T1.67436.1.p1
OG0001222	Nv.T1.9017.1.p1
OG0001222	Nv.T1.9017.2.p1
OG0001223	Nv.T1.18975.1.p1
OG0001223	Nv.T1.6282.1.p1
OG0001223	Nv.T1.71365.1.p1
OG0001224	Nv.T1.1533.1.p5
OG0001224	Nv.T1.223.1.p1
OG0001224	Nv.T1.41134.1.p1
OG0001224	Nv.T1.41135.1.p1
OG0001224	Nv.T1.63571.4785.p1
OG0001224	Nv.T1.63571.4786.p1
OG0001224	Nv.T1.63571.4787.p2
OG0001224	Nv.T1.63571.4864.p1
OG0001224	Nv.T1.63571.4870.p1
OG0001224	Nv.T1.63571.4871.p1
OG0001224	Nv.T1.63571.4872.p1
OG0001224	Nv.T1.63571.4873.p1
OG0001224	Nv.T1.63571.4874.p1
OG0001224	Nv.T1.63571.4875.p1
OG0001224	Nv.T1.63571.4876.p1
OG0001224	Nv.T1.63571.4877.p1
OG0001224	Nv.T1.63571.4878.p1
OG0001224	Nv.T1.63571.4879.p1
OG0001224	Nv.T1.63571.4881.p1
OG0001224	Nv.T1.63571.4884.p1
OG0001224	Nv.T1.63571.4892.p1
OG0001224	Nv.T1.63571.4893.p2
OG0001224	Nv.T1.63571.4896.p1
OG0001225	Nv.T1.21412.1.p1
OG0001225	Nv.T1.21412.1.p2
OG0001225	Nv.T1.21413.1.p1
OG0001225	Nv.T1.21413.1.p2
OG0001225	Nv.T1.21414.1.p1
OG0001225	Nv.T1.5109.1.p1
OG0001225	Nv.T1.5109.2.p1
OG0001225	Nv.T1.5109.3.p1
OG0001225	Nv.T1.67586.1.p1
OG0001226	Nv.T1.36660.1.p1
OG0001226	Nv.T1.36661.1.p1
OG0001226	Nv.T1.36662.1.p1
OG0001226	Nv.T1.36663.1.p1
OG0001226	Nv.T1.36664.1.p1
OG0001226	Nv.T1.63919.1.p1
OG0001226	Nv.T1.7768.2.p1
OG0001226	Nv.T1.7768.3.p1
OG0001226	Nv.T1.7768.4.p1
OG0001227	Nv.T1.2034.1.p1
OG0001227	Nv.T1.49527.1.p1
OG0001227	Nv.T1.49709.1.p1
OG0001227	Nv.T1.63571.12070.p1
OG0001227	Nv.T1.63571.12071.p1
OG0001227	Nv.T1.6808.1.p1
OG0001227	Nv.T1.854.1.p1
OG0001230	Nv.T1.41865.1.p1
OG0001230	Nv.T1.41866.1.p1
OG0001230	Nv.T1.41867.1.p1
OG0001230	Nv.T1.63578.1.p1
OG0001230	Nv.T1.63578.2.p1
OG0001230	Nv.T1.9171.2.p1
OG0001238	Nv.T1.10063.4.p1
OG0001238	Nv.T1.10063.5.p1
OG0001238	Nv.T1.32986.1.p1
OG0001238	Nv.T1.32987.1.p1
OG0001238	Nv.T1.32988.1.p1
OG0001238	Nv.T1.78011.1.p1
OG0001242	Nv.T1.52927.1.p1
OG0001242	Nv.T1.63092.1.p1
OG0001243	Nv.T1.11770.2.p1
OG0001243	Nv.T1.26054.1.p1
OG0001243	Nv.T1.26055.1.p1
OG0001243	Nv.T1.26056.1.p2
OG0001243	Nv.T1.26057.1.p1
OG0001244	Nv.T1.13245.1.p1
OG0001244	Nv.T1.16283.1.p1
OG0001244	Nv.T1.20449.1.p1
OG0001244	Nv.T1.20450.1.p1
OG0001244	Nv.T1.20451.1.p1
OG0001244	Nv.T1.20452.1.p1
OG0001244	Nv.T1.2532.1.p1
OG0001244	Nv.T1.4330.1.p1
OG0001244	Nv.T1.45894.1.p1
OG0001244	Nv.T1.45895.1.p1
OG0001244	Nv.T1.45897.1.p1
OG0001244	Nv.T1.45899.1.p1
OG0001244	Nv.T1.57823.1.p1
OG0001244	Nv.T1.78432.1.p1
OG0001245	Nv.T1.23256.1.p1
OG0001245	Nv.T1.57771.1.p1
OG0001245	Nv.T1.57772.1.p1
OG0001245	Nv.T1.73597.1.p1
OG0001247	Nv.T1.12653.116.p1
OG0001247	Nv.T1.22546.1.p1
OG0001247	Nv.T1.63571.5365.p1
OG0001247	Nv.T1.63571.5365.p2
OG0001247	Nv.T1.63571.5366.p1
OG0001247	Nv.T1.63571.5367.p1
OG0001247	Nv.T1.63571.5385.p1
OG0001247	Nv.T1.63571.5386.p1
OG0001247	Nv.T1.63571.5439.p1
OG0001247	Nv.T1.63571.5440.p1
OG0001247	Nv.T1.63571.5441.p1
OG0001247	Nv.T1.63571.5442.p1
OG0001247	Nv.T1.63571.5443.p1
OG0001248	Nv.T1.39401.1.p1
OG0001248	Nv.T1.53666.1.p1
OG0001248	Nv.T1.53667.1.p1
OG0001248	Nv.T1.6274.1.p1
OG0001248	Nv.T1.6274.2.p1
OG0001248	Nv.T1.63571.8127.p1
OG0001248	Nv.T1.65387.1.p1
OG0001248	Nv.T1.65928.1.p1
OG0001248	Nv.T1.7900.1.p1
OG0001249	Nv.T1.34662.1.p1
OG0001249	Nv.T1.45848.1.p1
OG0001249	Nv.T1.6150.1.p1
OG0001249	Nv.T1.6150.2.p1
OG0001249	Nv.T1.6150.3.p1
OG0001249	Nv.T1.67388.1.p1
OG0001249	Nv.T1.67848.1.p1
OG0001250	Nv.T1.12016.1.p1
OG0001250	Nv.T1.1883.1.p2
OG0001250	Nv.T1.33004.1.p1
OG0001250	Nv.T1.37279.1.p1
OG0001250	Nv.T1.37280.1.p1
OG0001250	Nv.T1.4985.1.p1
OG0001251	Nv.T1.1120.1.p1
OG0001251	Nv.T1.63571.8185.p1
OG0001251	Nv.T1.7385.2.p1
OG0001252	Nv.T1.13310.1.p1
OG0001252	Nv.T1.15237.2.p1
OG0001252	Nv.T1.57149.1.p1
OG0001252	Nv.T1.5790.1.p1
OG0001252	Nv.T1.64688.1.p1
OG0001253	Nv.T1.11160.1.p1
OG0001253	Nv.T1.51009.1.p1
OG0001253	Nv.T1.51010.1.p1
OG0001253	Nv.T1.64632.1.p1
OG0001254	Nv.T1.3211.1.p2
OG0001254	Nv.T1.3211.3.p1
OG0001254	Nv.T1.32800.1.p1
OG0001254	Nv.T1.32801.1.p1
OG0001254	Nv.T1.32802.1.p1
OG0001254	Nv.T1.56744.1.p1
OG0001254	Nv.T1.63571.10906.p1
OG0001254	Nv.T1.63571.10907.p1
OG0001254	Nv.T1.63571.10908.p1
OG0001255	Nv.T1.11376.1.p1
OG0001255	Nv.T1.11376.2.p1
OG0001255	Nv.T1.20514.1.p1
OG0001255	Nv.T1.22412.1.p1
OG0001255	Nv.T1.2757.1.p1
OG0001255	Nv.T1.30422.1.p1
OG0001255	Nv.T1.70275.1.p1
OG0001255	Nv.T1.70275.2.p1
OG0001255	Nv.T1.71481.1.p1
OG0001256	Nv.T1.4310.4.p1
OG0001256	Nv.T1.49394.1.p1
OG0001256	Nv.T1.49395.1.p1
OG0001256	Nv.T1.49396.1.p1
OG0001256	Nv.T1.49397.1.p1
OG0001256	Nv.T1.63571.14438.p1
OG0001256	Nv.T1.64926.4.p1
OG0001256	Nv.T1.64926.5.p1
OG0001259	Nv.T1.11917.11.p1
OG0001259	Nv.T1.11917.18.p1
OG0001259	Nv.T1.11917.5.p1
OG0001259	Nv.T1.11917.7.p1
OG0001259	Nv.T1.11917.8.p1
OG0001259	Nv.T1.11917.9.p1
OG0001259	Nv.T1.16378.2.p1
OG0001259	Nv.T1.47250.1.p1
OG0001259	Nv.T1.47251.1.p1
OG0001259	Nv.T1.63571.104.p1
OG0001259	Nv.T1.63571.111.p1
OG0001259	Nv.T1.63571.112.p1
OG0001259	Nv.T1.63571.113.p1
OG0001260	Nv.T1.30058.1.p1
OG0001260	Nv.T1.30059.1.p1
OG0001260	Nv.T1.30060.1.p1
OG0001260	Nv.T1.30061.1.p1
OG0001260	Nv.T1.30062.1.p1
OG0001260	Nv.T1.30063.1.p1
OG0001260	Nv.T1.30064.1.p1
OG0001260	Nv.T1.30065.1.p1
OG0001260	Nv.T1.30066.1.p1
OG0001260	Nv.T1.30068.1.p1
OG0001260	Nv.T1.63752.3.p1
OG0001260	Nv.T1.63752.4.p1
OG0001260	Nv.T1.63752.5.p1
OG0001260	Nv.T1.63752.6.p1
OG0001260	Nv.T1.9206.3.p1
OG0001260	Nv.T1.9206.5.p1
OG0001262	Nv.T1.10144.2.p1
OG0001262	Nv.T1.20086.1.p1
OG0001262	Nv.T1.38399.1.p1
OG0001262	Nv.T1.68461.1.p1
OG0001262	Nv.T1.72626.1.p1
OG0001263	Nv.T1.20738.1.p2
OG0001263	Nv.T1.6215.6.p1
OG0001263	Nv.T1.69223.1.p1
OG0001263	Nv.T1.70765.1.p1
OG0001264	Nv.T1.37731.1.p1
OG0001264	Nv.T1.63571.12850.p1
OG0001264	Nv.T1.63571.12851.p1
OG0001264	Nv.T1.63571.12852.p1
OG0001264	Nv.T1.9033.2.p1
OG0001266	Nv.T1.1866.2.p1
OG0001266	Nv.T1.1866.4.p1
OG0001266	Nv.T1.24859.1.p2
OG0001266	Nv.T1.52149.1.p1
OG0001266	Nv.T1.52150.1.p1
OG0001266	Nv.T1.63747.1.p1
OG0001266	Nv.T1.63747.2.p1
OG0001266	Nv.T1.63747.3.p1
OG0001267	Nv.T1.24213.1.p1
OG0001267	Nv.T1.24214.1.p1
OG0001267	Nv.T1.24215.1.p1
OG0001267	Nv.T1.29281.1.p1
OG0001267	Nv.T1.5628.2.p1
OG0001267	Nv.T1.76628.1.p1
OG0001269	Nv.T1.3436.1.p1
OG0001269	Nv.T1.3436.2.p1
OG0001269	Nv.T1.56815.1.p1
OG0001269	Nv.T1.56816.1.p1
OG0001269	Nv.T1.56817.1.p1
OG0001270	Nv.T1.2190.2.p1
OG0001270	Nv.T1.2190.3.p1
OG0001270	Nv.T1.61247.1.p1
OG0001270	Nv.T1.61248.1.p1
OG0001271	Nv.T1.12514.2.p1
OG0001271	Nv.T1.57027.1.p1
OG0001271	Nv.T1.63571.1013.p1
OG0001271	Nv.T1.63571.10351.p2
OG0001271	Nv.T1.63571.10356.p2
OG0001271	Nv.T1.63571.1310.p2
OG0001271	Nv.T1.63571.1328.p1
OG0001271	Nv.T1.63571.13552.p6
OG0001271	Nv.T1.63571.7419.p2
OG0001271	Nv.T1.63571.7790.p2
OG0001271	Nv.T1.63571.8822.p1
OG0001271	Nv.T1.63571.966.p4
OG0001271	Nv.T1.63571.967.p1
OG0001271	Nv.T1.63571.970.p1
OG0001271	Nv.T1.63571.971.p1
OG0001271	Nv.T1.63571.972.p1
OG0001271	Nv.T1.63571.987.p1
OG0001271	Nv.T1.63571.992.p1
OG0001271	Nv.T1.63571.997.p1
OG0001272	Nv.T1.37894.1.p1
OG0001272	Nv.T1.5402.1.p2
OG0001273	Nv.T1.16036.1.p1
OG0001273	Nv.T1.46233.1.p1
OG0001273	Nv.T1.46234.1.p1
OG0001273	Nv.T1.63571.12853.p1
OG0001273	Nv.T1.63571.12854.p2
OG0001273	Nv.T1.7061.1.p1
OG0001273	Nv.T1.7061.2.p1
OG0001274	Nv.T1.13853.1.p1
OG0001274	Nv.T1.13853.2.p1
OG0001274	Nv.T1.24251.1.p1
OG0001274	Nv.T1.24254.1.p1
OG0001274	Nv.T1.24255.1.p1
OG0001274	Nv.T1.48685.1.p1
OG0001274	Nv.T1.53595.1.p1
OG0001274	Nv.T1.65437.2.p1
OG0001275	Nv.T1.10644.1.p1
OG0001275	Nv.T1.1846.1.p1
OG0001275	Nv.T1.1846.2.p1
OG0001275	Nv.T1.1846.3.p1
OG0001275	Nv.T1.37686.1.p1
OG0001275	Nv.T1.386.1.p1
OG0001275	Nv.T1.4493.1.p1
OG0001275	Nv.T1.63571.11617.p1
OG0001275	Nv.T1.63571.14586.p1
OG0001275	Nv.T1.63571.7407.p1
OG0001275	Nv.T1.63571.7408.p1
OG0001275	Nv.T1.63571.7409.p1
OG0001275	Nv.T1.63571.7410.p1
OG0001275	Nv.T1.63571.7411.p2
OG0001276	Nv.T1.11973.1.p1
OG0001276	Nv.T1.15171.1.p1
OG0001276	Nv.T1.296.1.p1
OG0001276	Nv.T1.52580.1.p1
OG0001276	Nv.T1.52580.1.p2
OG0001277	Nv.T1.12653.449.p2
OG0001277	Nv.T1.1480.1.p1
OG0001277	Nv.T1.52370.1.p1
OG0001277	Nv.T1.63571.9187.p1
OG0001277	Nv.T1.63571.9188.p2
OG0001277	Nv.T1.63571.9189.p1
OG0001277	Nv.T1.63571.9190.p1
OG0001277	Nv.T1.63571.9197.p2
OG0001277	Nv.T1.63571.9199.p1
OG0001277	Nv.T1.63571.9269.p1
OG0001277	Nv.T1.7074.1.p1
OG0001277	Nv.T1.7074.2.p1
OG0001278	Nv.T1.1190.1.p1
OG0001278	Nv.T1.1190.2.p1
OG0001278	Nv.T1.32210.1.p1
OG0001278	Nv.T1.32211.1.p1
OG0001278	Nv.T1.64244.1.p1
OG0001280	Nv.T1.10555.1.p1
OG0001280	Nv.T1.22980.1.p1
OG0001280	Nv.T1.2434.2.p1
OG0001280	Nv.T1.46267.1.p1
OG0001280	Nv.T1.46268.1.p1
OG0001280	Nv.T1.46269.1.p1
OG0001280	Nv.T1.46270.1.p1
OG0001280	Nv.T1.63571.1925.p1
OG0001280	Nv.T1.63571.1926.p1
OG0001280	Nv.T1.63571.1927.p1
OG0001280	Nv.T1.63571.1928.p1
OG0001280	Nv.T1.8777.1.p1
OG0001281	Nv.T1.44927.1.p1
OG0001281	Nv.T1.68570.1.p1
OG0001281	Nv.T1.68570.2.p1
OG0001281	Nv.T1.7540.3.p1
OG0001282	Nv.T1.12653.1264.p2
OG0001282	Nv.T1.12653.161.p2
OG0001282	Nv.T1.73741.1.p1
OG0001283	Nv.T1.10088.3.p1
OG0001283	Nv.T1.1899.1.p1
OG0001283	Nv.T1.49673.1.p1
OG0001283	Nv.T1.68189.1.p1
OG0001284	Nv.T1.20684.1.p1
OG0001284	Nv.T1.20686.1.p1
OG0001284	Nv.T1.20687.1.p1
OG0001284	Nv.T1.20688.1.p1
OG0001284	Nv.T1.20689.1.p1
OG0001284	Nv.T1.20690.1.p1
OG0001284	Nv.T1.3251.1.p1
OG0001284	Nv.T1.5795.2.p1
OG0001284	Nv.T1.5795.4.p1
OG0001284	Nv.T1.77114.1.p1
OG0001285	Nv.T1.49768.1.p1
OG0001285	Nv.T1.53897.1.p1
OG0001285	Nv.T1.53898.1.p1
OG0001285	Nv.T1.63571.4150.p1
OG0001285	Nv.T1.63571.4151.p1
OG0001285	Nv.T1.6474.1.p1
OG0001285	Nv.T1.6474.2.p1
OG0001285	Nv.T1.6474.3.p2
OG0001285	Nv.T1.6474.4.p1
OG0001285	Nv.T1.6474.5.p1
OG0001285	Nv.T1.6474.5.p2
OG0001285	Nv.T1.6474.5.p5
OG0001285	Nv.T1.67474.1.p1
OG0001286	Nv.T1.2275.1.p1
OG0001286	Nv.T1.2275.2.p1
OG0001286	Nv.T1.53817.1.p1
OG0001286	Nv.T1.53818.1.p1
OG0001286	Nv.T1.53819.1.p1
OG0001286	Nv.T1.53820.1.p1
OG0001286	Nv.T1.69555.1.p1
OG0001286	Nv.T1.69555.2.p1
OG0001287	Nv.T1.27968.1.p1
OG0001287	Nv.T1.63571.7398.p1
OG0001287	Nv.T1.63571.7399.p1
OG0001287	Nv.T1.63571.7405.p1
OG0001287	Nv.T1.63571.7412.p2
OG0001289	Nv.T1.21076.1.p1
OG0001289	Nv.T1.37525.1.p1
OG0001289	Nv.T1.37527.1.p1
OG0001302	Nv.T1.10890.2.p1
OG0001302	Nv.T1.63159.1.p1
OG0001302	Nv.T1.63160.1.p2
OG0001302	Nv.T1.69718.1.p1
OG0001304	Nv.T1.55445.1.p1
OG0001304	Nv.T1.66608.1.p1
OG0001304	Nv.T1.71784.1.p1
OG0001304	Nv.T1.72341.1.p1
OG0001304	Nv.T1.9.1.p1
OG0001304	Nv.T1.9.2.p1
OG0001306	Nv.T1.15202.1.p1
OG0001306	Nv.T1.22488.1.p1
OG0001306	Nv.T1.22489.1.p1
OG0001306	Nv.T1.22489.1.p3
OG0001306	Nv.T1.61752.1.p1
OG0001306	Nv.T1.61754.1.p1
OG0001306	Nv.T1.76863.1.p1
OG0001308	Nv.T1.20221.1.p1
OG0001308	Nv.T1.26830.1.p1
OG0001308	Nv.T1.36254.1.p1
OG0001308	Nv.T1.65646.1.p1
OG0001308	Nv.T1.7095.2.p1
OG0001308	Nv.T1.7990.2.p1
OG0001308	Nv.T1.8038.1.p1
OG0001309	Nv.T1.2248.1.p1
OG0001309	Nv.T1.2248.2.p1
OG0001309	Nv.T1.46470.1.p1
OG0001309	Nv.T1.46471.1.p1
OG0001309	Nv.T1.46472.1.p1
OG0001309	Nv.T1.46473.1.p1
OG0001310	Nv.T1.3864.2.p1
OG0001310	Nv.T1.3864.3.p1
OG0001310	Nv.T1.61242.1.p1
OG0001310	Nv.T1.61243.1.p1
OG0001310	Nv.T1.61244.1.p1
OG0001310	Nv.T1.63571.7412.p1
OG0001310	Nv.T1.63571.7413.p1
OG0001310	Nv.T1.7422.1.p1
